,Unnamed: 0,Event,Revenue,Offer ID
107294,255325,offer,0.0,3off7
107295,255326,offer,0.0,2off10
107296,255327,offer,0.0,Bogo 5
107297,255328,offer,0.0,2off10
107298,255329,offer,0.0,2off10
107299,255330,offer,0.0,Bogo 5
107300,255331,offer,0.0,Informative
107301,255332,offer,0.0,3off7
107302,255333,offer,0.0,Bogo 10
107303,255334,offer,0.0,Bogo 10
107304,255335,offer,0.0,2off10
107305,255336,offer,0.0,2off10
107306,255337,offer,0.0,3off7
107307,255338,offer,0.0,Bogo 5
107308,255339,offer,0.0,Bogo 5
107309,255340,offer,0.0,Bogo 10
107310,255341,offer,0.0,Bogo 5
107311,255342,offer,0.0,3off7
107312,255343,offer,0.0,2off10
107313,255344,offer,0.0,5off20
107314,255345,offer,0.0,2off10
107315,255346,offer,0.0,2off10
107316,255347,offer,0.0,3off7
107317,255348,offer,0.0,Bogo 5
107318,255349,offer,0.0,3off7
107319,255350,offer,0.0,Informative
107320,255351,offer,0.0,2off10
107321,255352,offer,0.0,Bogo 5
107322,255353,offer,0.0,2off10
107323,255354,offer,0.0,Informative
107324,255355,offer,0.0,2off10
107325,255356,offer,0.0,Bogo 5
107326,255357,offer,0.0,Informative
107327,255358,offer,0.0,Bogo 5
107328,255359,offer,0.0,Bogo 10
107329,255360,offer,0.0,2off10
107330,255361,offer,0.0,2off10
107331,255362,offer,0.0,Informative
107332,255363,offer,0.0,Bogo 5
107333,255364,offer,0.0,Bogo 10
107334,255365,offer,0.0,Bogo 5
107335,255366,offer,0.0,Bogo 10
107336,255367,offer,0.0,Bogo 10
107337,255368,offer,0.0,2off10
107338,255369,offer,0.0,Informative
107339,255370,offer,0.0,5off20
107340,255371,offer,0.0,Bogo 5
107341,255372,offer,0.0,Bogo 5
107342,255373,offer,0.0,3off7
107343,255374,offer,0.0,Bogo 10
107344,255375,offer,0.0,Bogo 10
107345,255376,offer,0.0,2off10
107346,255377,offer,0.0,3off7
107347,255378,offer,0.0,Informative
107348,255379,offer,0.0,2off10
107349,255380,offer,0.0,3off7
107350,255381,offer,0.0,2off10
107351,255382,offer,0.0,Bogo 5
107352,255383,offer,0.0,Bogo 10
107353,255384,offer,0.0,Informative
107354,255385,offer,0.0,Bogo 5
107355,255386,offer,0.0,Bogo 5
107356,255387,offer,0.0,3off7
107357,255388,offer,0.0,5off20
107358,255389,offer,0.0,Informative
107359,255390,offer,0.0,2off10
107360,255391,offer,0.0,2off10
107361,255392,offer,0.0,Informative
107362,255393,offer,0.0,Bogo 5
107363,255394,offer,0.0,2off10
107364,255395,offer,0.0,Bogo 10
107365,255396,offer,0.0,Informative
107366,255397,offer,0.0,Bogo 5
107367,255398,offer,0.0,Informative
107368,255399,offer,0.0,Bogo 5
107369,255400,offer,0.0,Informative
107370,255401,offer,0.0,Informative
107371,255402,offer,0.0,Bogo 10
107372,255403,offer,0.0,Informative
107373,255404,offer,0.0,Bogo 5
107374,255405,offer,0.0,Informative
107375,255406,offer,0.0,Informative
107376,255407,offer,0.0,5off20
107377,255408,offer,0.0,Informative
107378,255409,offer,0.0,5off20
107379,255410,offer,0.0,Bogo 5
107380,255411,offer,0.0,2off10
107381,255412,offer,0.0,Bogo 5
107382,255413,offer,0.0,3off7
107383,255414,offer,0.0,5off20
107384,255415,offer,0.0,5off20
107385,255416,offer,0.0,Bogo 5
107386,255417,offer,0.0,Bogo 10
107387,255418,offer,0.0,Bogo 5
107388,255419,offer,0.0,Bogo 5
107389,255420,offer,0.0,Bogo 10
107390,255421,offer,0.0,Bogo 10
107391,255422,offer,0.0,3off7
107392,255423,offer,0.0,2off10
107393,255424,offer,0.0,2off10
107394,255425,offer,0.0,Bogo 5
107395,255426,offer,0.0,Informative
107396,255427,offer,0.0,2off10
107397,255428,offer,0.0,Bogo 5
107398,255429,offer,0.0,Bogo 5
107399,255430,offer,0.0,3off7
107400,255431,offer,0.0,2off10
107401,255432,offer,0.0,2off10
107402,255433,offer,0.0,Informative
107403,255434,offer,0.0,3off7
107404,255435,offer,0.0,2off10
107405,255436,offer,0.0,Informative
107406,255437,offer,0.0,Bogo 5
107407,255438,offer,0.0,2off10
107408,255439,offer,0.0,5off20
107409,255440,offer,0.0,Bogo 5
107410,255441,offer,0.0,2off10
107411,255442,offer,0.0,3off7
107412,255443,offer,0.0,Bogo 5
107413,255444,offer,0.0,3off7
107414,255445,offer,0.0,Bogo 5
107415,255446,offer,0.0,3off7
107416,255447,offer,0.0,Bogo 10
107417,255448,offer,0.0,Bogo 10
107418,255449,offer,0.0,3off7
107419,255450,offer,0.0,Bogo 5
107420,255451,offer,0.0,Bogo 5
107421,255452,offer,0.0,2off10
107422,255453,offer,0.0,Bogo 5
107423,255454,offer,0.0,Bogo 10
107424,255455,offer,0.0,Bogo 10
107425,255456,offer,0.0,Bogo 10
107426,255457,offer,0.0,Bogo 5
107427,255458,offer,0.0,2off10
107428,255459,offer,0.0,Bogo 5
107429,255460,offer,0.0,5off20
107430,255461,offer,0.0,2off10
107431,255462,offer,0.0,3off7
107432,255463,offer,0.0,3off7
107433,255464,offer,0.0,Bogo 10
107434,255465,offer,0.0,5off20
107435,255466,offer,0.0,Informative
107436,255467,offer,0.0,5off20
107437,255468,offer,0.0,Informative
107438,255469,offer,0.0,Informative
107439,255470,offer,0.0,5off20
107440,255471,offer,0.0,3off7
107441,255472,offer,0.0,Informative
107442,255473,offer,0.0,Bogo 5
107443,255474,offer,0.0,2off10
107444,255475,offer,0.0,Bogo 5
107445,255476,offer,0.0,Bogo 10
107446,255477,offer,0.0,Bogo 5
107447,255478,offer,0.0,2off10
107448,255479,offer,0.0,Informative
107449,255480,offer,0.0,2off10
107450,255481,offer,0.0,2off10
107451,255482,offer,0.0,3off7
107452,255483,offer,0.0,5off20
107453,255484,offer,0.0,2off10
107454,255485,offer,0.0,5off20
107455,255486,offer,0.0,2off10
107456,255487,offer,0.0,Bogo 10
107457,255488,offer,0.0,5off20
107458,255489,offer,0.0,5off20
107459,255490,offer,0.0,Informative
107460,255491,offer,0.0,Bogo 5
107461,255492,offer,0.0,3off7
107462,255493,offer,0.0,2off10
107463,255494,offer,0.0,Bogo 5
107464,255495,offer,0.0,Bogo 5
107465,255496,offer,0.0,Bogo 5
107466,255497,offer,0.0,Bogo 10
107467,255498,offer,0.0,Bogo 10
107468,255499,offer,0.0,2off10
107469,255500,offer,0.0,2off10
107470,255501,offer,0.0,Informative
107471,255502,offer,0.0,Bogo 10
107472,255503,offer,0.0,Informative
107473,255504,offer,0.0,Bogo 10
107474,255505,offer,0.0,Informative
107475,255506,offer,0.0,Bogo 10
107476,255507,offer,0.0,2off10
107477,255508,offer,0.0,Informative
107478,255509,offer,0.0,Informative
107479,255510,offer,0.0,2off10
107480,255511,offer,0.0,2off10
107481,255512,offer,0.0,2off10
107482,255513,offer,0.0,Informative
107483,255514,offer,0.0,Informative
107484,255515,offer,0.0,5off20
107485,255516,offer,0.0,5off20
107486,255517,offer,0.0,Bogo 5
107487,255518,offer,0.0,5off20
107488,255519,offer,0.0,Informative
107489,255520,offer,0.0,Bogo 5
107490,255521,offer,0.0,2off10
107491,255522,offer,0.0,3off7
107492,255523,offer,0.0,Bogo 5
107493,255524,offer,0.0,3off7
107494,255525,offer,0.0,Informative
107495,255526,offer,0.0,Bogo 5
107496,255527,offer,0.0,3off7
107497,255528,offer,0.0,2off10
107498,255529,offer,0.0,5off20
107499,255530,offer,0.0,5off20
107500,255531,offer,0.0,Bogo 5
107501,255532,offer,0.0,Informative
107502,255533,offer,0.0,Bogo 10
107503,255534,offer,0.0,5off20
107504,255535,offer,0.0,Bogo 5
107505,255536,offer,0.0,Informative
107506,255537,offer,0.0,Informative
107507,255538,offer,0.0,Bogo 5
107508,255539,offer,0.0,Informative
107509,255540,offer,0.0,Informative
107510,255541,offer,0.0,2off10
107511,255542,offer,0.0,Informative
107512,255543,offer,0.0,Bogo 5
107513,255544,offer,0.0,Informative
107514,255545,offer,0.0,Bogo 10
107515,255546,offer,0.0,2off10
107516,255547,offer,0.0,5off20
107517,255548,offer,0.0,Bogo 5
107518,255549,offer,0.0,Bogo 10
107519,255550,offer,0.0,2off10
107520,255551,offer,0.0,Bogo 10
107521,255552,offer,0.0,2off10
107522,255553,offer,0.0,Informative
107523,255554,offer,0.0,Bogo 5
107524,255555,offer,0.0,5off20
107525,255556,offer,0.0,2off10
107526,255557,offer,0.0,Bogo 5
107527,255558,offer,0.0,Bogo 5
107528,255559,offer,0.0,Bogo 5
107529,255560,offer,0.0,3off7
107530,255561,offer,0.0,5off20
107531,255562,offer,0.0,5off20
107532,255563,offer,0.0,3off7
107533,255564,offer,0.0,Informative
107534,255565,offer,0.0,2off10
107535,255566,offer,0.0,Bogo 10
107536,255567,offer,0.0,5off20
107537,255568,offer,0.0,5off20
107538,255569,offer,0.0,Bogo 5
107539,255570,offer,0.0,2off10
107540,255571,offer,0.0,Bogo 10
107541,255572,offer,0.0,Bogo 10
107542,255573,offer,0.0,Bogo 5
107543,255574,offer,0.0,Bogo 10
107544,255575,offer,0.0,Informative
107545,255576,offer,0.0,Bogo 10
107546,255577,offer,0.0,3off7
107547,255578,offer,0.0,Informative
107548,255579,offer,0.0,5off20
107549,255580,offer,0.0,3off7
107550,255581,offer,0.0,Informative
107551,255582,offer,0.0,2off10
107552,255583,offer,0.0,Informative
107553,255584,offer,0.0,2off10
107554,255585,offer,0.0,Bogo 10
107555,255586,offer,0.0,Informative
107556,255587,offer,0.0,2off10
107557,255588,offer,0.0,Bogo 5
107558,255589,offer,0.0,Informative
107559,255590,offer,0.0,2off10
107560,255591,offer,0.0,Bogo 5
107561,255592,offer,0.0,Informative
107562,255593,offer,0.0,2off10
107563,255594,offer,0.0,Bogo 5
107564,255595,offer,0.0,2off10
107565,255596,offer,0.0,Bogo 10
107566,255597,offer,0.0,Bogo 10
107567,255598,offer,0.0,Bogo 10
107568,255599,offer,0.0,5off20
107569,255600,offer,0.0,Bogo 10
107570,255601,offer,0.0,Informative
107571,255602,offer,0.0,Bogo 10
107572,255603,offer,0.0,Bogo 5
107573,255604,offer,0.0,Bogo 10
107574,255605,offer,0.0,3off7
107575,255606,offer,0.0,5off20
107576,255607,offer,0.0,Bogo 5
107577,255608,offer,0.0,Informative
107578,255609,offer,0.0,Bogo 10
107579,255610,offer,0.0,5off20
107580,255611,offer,0.0,Bogo 5
107581,255612,offer,0.0,Bogo 10
107582,255613,offer,0.0,Informative
107583,255614,offer,0.0,Informative
107584,255615,offer,0.0,3off7
107585,255616,offer,0.0,Informative
107586,255617,offer,0.0,5off20
107587,255618,offer,0.0,Bogo 10
107588,255619,offer,0.0,2off10
107589,255620,offer,0.0,2off10
107590,255621,offer,0.0,Bogo 10
107591,255622,offer,0.0,2off10
107592,255623,offer,0.0,Bogo 10
107593,255624,offer,0.0,2off10
107594,255625,offer,0.0,5off20
107595,255626,offer,0.0,Bogo 10
107596,255627,offer,0.0,2off10
107597,255628,offer,0.0,Bogo 5
107598,255629,offer,0.0,3off7
107599,255630,offer,0.0,Bogo 10
107600,255631,offer,0.0,Informative
107601,255632,offer,0.0,Informative
107602,255633,offer,0.0,Informative
107603,255634,offer,0.0,Bogo 5
107604,255635,offer,0.0,Informative
107605,255636,offer,0.0,Informative
107606,255637,offer,0.0,Bogo 5
107607,255638,offer,0.0,2off10
107608,255639,offer,0.0,3off7
107609,255640,offer,0.0,Bogo 10
107610,255641,offer,0.0,3off7
107611,255642,offer,0.0,5off20
107612,255643,offer,0.0,2off10
107613,255644,offer,0.0,Bogo 10
107614,255645,offer,0.0,Bogo 10
107615,255646,offer,0.0,Informative
107616,255647,offer,0.0,3off7
107617,255648,offer,0.0,2off10
107618,255649,offer,0.0,Bogo 10
107619,255650,offer,0.0,Informative
107620,255651,offer,0.0,5off20
107621,255652,offer,0.0,5off20
107622,255653,offer,0.0,Bogo 5
107623,255654,offer,0.0,Bogo 10
107624,255655,offer,0.0,Bogo 10
107625,255656,offer,0.0,Bogo 5
107626,255657,offer,0.0,Bogo 5
107627,255658,offer,0.0,3off7
107628,255659,offer,0.0,2off10
107629,255660,offer,0.0,2off10
107630,255661,offer,0.0,Bogo 5
107631,255662,offer,0.0,Informative
107632,255663,offer,0.0,3off7
107633,255664,offer,0.0,2off10
107634,255665,offer,0.0,Bogo 5
107635,255666,offer,0.0,5off20
107636,255667,offer,0.0,Bogo 5
107637,255668,offer,0.0,Bogo 10
107638,255669,offer,0.0,3off7
107639,255670,offer,0.0,5off20
107640,255671,offer,0.0,Bogo 10
107641,255672,offer,0.0,Bogo 5
107642,255673,offer,0.0,2off10
107643,255674,offer,0.0,5off20
107644,255675,offer,0.0,Informative
107645,255676,offer,0.0,Informative
107646,255677,offer,0.0,5off20
107647,255678,offer,0.0,2off10
107648,255679,offer,0.0,Bogo 5
107649,255680,offer,0.0,Bogo 5
107650,255681,offer,0.0,Bogo 5
107651,255682,offer,0.0,Bogo 5
107652,255683,offer,0.0,Informative
107653,255684,offer,0.0,2off10
107654,255685,offer,0.0,3off7
107655,255686,offer,0.0,Bogo 5
107656,255687,offer,0.0,2off10
107657,255688,offer,0.0,Bogo 5
107658,255689,offer,0.0,5off20
107659,255690,offer,0.0,Informative
107660,255691,offer,0.0,Bogo 10
107661,255692,offer,0.0,Bogo 10
107662,255693,offer,0.0,5off20
107663,255694,offer,0.0,2off10
107664,255695,offer,0.0,Informative
107665,255696,offer,0.0,Bogo 10
107666,255697,offer,0.0,Informative
107667,255698,offer,0.0,Bogo 5
107668,255699,offer,0.0,2off10
107669,255700,offer,0.0,Informative
107670,255701,offer,0.0,5off20
107671,255702,offer,0.0,Informative
107672,255703,offer,0.0,2off10
107673,255704,offer,0.0,Informative
107674,255705,offer,0.0,Bogo 5
107675,255706,offer,0.0,Informative
107676,255707,offer,0.0,2off10
107677,255708,offer,0.0,2off10
107678,255709,offer,0.0,Bogo 5
107679,255710,offer,0.0,2off10
107680,255711,offer,0.0,Bogo 10
107681,255712,offer,0.0,Informative
107682,255713,offer,0.0,Bogo 10
107683,255714,offer,0.0,Informative
107684,255715,offer,0.0,Bogo 5
107685,255716,offer,0.0,Bogo 5
107686,255717,offer,0.0,5off20
107687,255718,offer,0.0,Bogo 10
107688,255719,offer,0.0,Informative
107689,255720,offer,0.0,Bogo 5
107690,255721,offer,0.0,Bogo 5
107691,255722,offer,0.0,3off7
107692,255723,offer,0.0,Bogo 5
107693,255724,offer,0.0,Informative
107694,255725,offer,0.0,2off10
107695,255726,offer,0.0,Bogo 10
107696,255727,offer,0.0,Bogo 5
107697,255728,offer,0.0,Informative
107698,255729,offer,0.0,Bogo 5
107699,255730,offer,0.0,2off10
107700,255731,offer,0.0,Informative
107701,255732,offer,0.0,Informative
107702,255733,offer,0.0,Bogo 10
107703,255734,offer,0.0,5off20
107704,255735,offer,0.0,3off7
107705,255736,offer,0.0,2off10
107706,255737,offer,0.0,2off10
107707,255738,offer,0.0,Bogo 10
107708,255739,offer,0.0,Informative
107709,255740,offer,0.0,3off7
107710,255741,offer,0.0,2off10
107711,255742,offer,0.0,Bogo 10
107712,255743,offer,0.0,3off7
107713,255744,offer,0.0,Bogo 5
107714,255745,offer,0.0,Bogo 10
107715,255746,offer,0.0,2off10
107716,255747,offer,0.0,Bogo 5
107717,255748,offer,0.0,5off20
107718,255749,offer,0.0,Bogo 5
107719,255750,offer,0.0,3off7
107720,255751,offer,0.0,Informative
107721,255752,offer,0.0,Informative
107722,255753,offer,0.0,Bogo 5
107723,255754,offer,0.0,Informative
107724,255755,offer,0.0,Bogo 5
107725,255756,offer,0.0,2off10
107726,255757,offer,0.0,Bogo 10
107727,255758,offer,0.0,Bogo 5
107728,255759,offer,0.0,Bogo 10
107729,255760,offer,0.0,Bogo 5
107730,255761,offer,0.0,Bogo 5
107731,255762,offer,0.0,Informative
107732,255763,offer,0.0,Bogo 10
107733,255764,offer,0.0,Bogo 5
107734,255765,offer,0.0,2off10
107735,255766,offer,0.0,Informative
107736,255767,offer,0.0,Informative
107737,255768,offer,0.0,Bogo 10
107738,255769,offer,0.0,2off10
107739,255770,offer,0.0,3off7
107740,255771,offer,0.0,Bogo 5
107741,255772,offer,0.0,3off7
107742,255773,offer,0.0,2off10
107743,255774,offer,0.0,Informative
107744,255775,offer,0.0,3off7
107745,255776,offer,0.0,Bogo 10
107746,255777,offer,0.0,Bogo 10
107747,255778,offer,0.0,2off10
107748,255779,offer,0.0,Bogo 10
107749,255780,offer,0.0,Bogo 5
107750,255781,offer,0.0,Informative
107751,255782,offer,0.0,3off7
107752,255783,offer,0.0,Bogo 10
107753,255784,offer,0.0,Bogo 5
107754,255785,offer,0.0,Bogo 5
107755,255786,offer,0.0,2off10
107756,255787,offer,0.0,Informative
107757,255788,offer,0.0,Bogo 5
107758,255789,offer,0.0,Informative
107759,255790,offer,0.0,Bogo 5
107760,255791,offer,0.0,5off20
107761,255792,offer,0.0,Bogo 5
107762,255793,offer,0.0,2off10
107763,255794,offer,0.0,Informative
107764,255795,offer,0.0,3off7
107765,255796,offer,0.0,2off10
107766,255797,offer,0.0,Bogo 10
107767,255798,offer,0.0,2off10
107768,255799,offer,0.0,Bogo 5
107769,255800,offer,0.0,Bogo 10
107770,255801,offer,0.0,Bogo 5
107771,255802,offer,0.0,2off10
107772,255803,offer,0.0,2off10
107773,255804,offer,0.0,Informative
107774,255805,offer,0.0,5off20
107775,255806,offer,0.0,Informative
107776,255807,offer,0.0,Informative
107777,255808,offer,0.0,3off7
107778,255809,offer,0.0,Bogo 10
107779,255810,offer,0.0,Bogo 10
107780,255811,offer,0.0,3off7
107781,255812,offer,0.0,5off20
107782,255813,offer,0.0,5off20
107783,255814,offer,0.0,5off20
107784,255815,offer,0.0,2off10
107785,255816,offer,0.0,Bogo 10
107786,255817,offer,0.0,2off10
107787,255818,offer,0.0,2off10
107788,255819,offer,0.0,2off10
107789,255820,offer,0.0,Informative
107790,255821,offer,0.0,5off20
107791,255822,offer,0.0,3off7
107792,255823,offer,0.0,5off20
107793,255824,offer,0.0,2off10
107794,255825,offer,0.0,Bogo 5
107795,255826,offer,0.0,2off10
107796,255827,offer,0.0,2off10
107797,255828,offer,0.0,3off7
107798,255829,offer,0.0,Bogo 10
107799,255830,offer,0.0,Informative
107800,255831,offer,0.0,2off10
107801,255832,offer,0.0,3off7
107802,255833,offer,0.0,2off10
107803,255834,offer,0.0,Bogo 5
107804,255835,offer,0.0,Bogo 5
107805,255836,offer,0.0,Bogo 10
107806,255837,offer,0.0,3off7
107807,255838,offer,0.0,Informative
107808,255839,offer,0.0,Informative
107809,255840,offer,0.0,2off10
107810,255841,offer,0.0,Bogo 5
107811,255842,offer,0.0,5off20
107812,255843,offer,0.0,Informative
107813,255844,offer,0.0,Bogo 10
107814,255845,offer,0.0,5off20
107815,255846,offer,0.0,Informative
107816,255847,offer,0.0,Bogo 10
107817,255848,offer,0.0,2off10
107818,255849,offer,0.0,2off10
107819,255850,offer,0.0,2off10
107820,255851,offer,0.0,2off10
107821,255852,offer,0.0,Bogo 10
107822,255853,offer,0.0,2off10
107823,255854,offer,0.0,Informative
107824,255855,offer,0.0,2off10
107825,255856,offer,0.0,Bogo 10
107826,255857,offer,0.0,2off10
107827,255858,offer,0.0,3off7
107828,255859,offer,0.0,5off20
107829,255860,offer,0.0,Informative
107830,255861,offer,0.0,2off10
107831,255862,offer,0.0,Informative
107832,255863,offer,0.0,Bogo 5
107833,255864,offer,0.0,2off10
107834,255865,offer,0.0,Bogo 10
107835,255866,offer,0.0,Bogo 10
107836,255867,offer,0.0,5off20
107837,255868,offer,0.0,Bogo 10
107838,255869,offer,0.0,2off10
107839,255870,offer,0.0,Bogo 5
107840,255871,offer,0.0,3off7
107841,255872,offer,0.0,Informative
107842,255873,offer,0.0,3off7
107843,255874,offer,0.0,Informative
107844,255875,offer,0.0,Informative
107845,255876,offer,0.0,Bogo 5
107846,255877,offer,0.0,2off10
107847,255878,offer,0.0,3off7
107848,255879,offer,0.0,Bogo 5
107849,255880,offer,0.0,Bogo 5
107850,255881,offer,0.0,5off20
107851,255882,offer,0.0,Bogo 5
107852,255883,offer,0.0,Bogo 10
107853,255884,offer,0.0,3off7
107854,255885,offer,0.0,Informative
107855,255886,offer,0.0,2off10
107856,255887,offer,0.0,Informative
107857,255888,offer,0.0,3off7
107858,255889,offer,0.0,Bogo 5
107859,255890,offer,0.0,Bogo 5
107860,255891,offer,0.0,5off20
107861,255892,offer,0.0,3off7
107862,255893,offer,0.0,Bogo 5
107863,255894,offer,0.0,Bogo 5
107864,255895,offer,0.0,Bogo 5
107865,255896,offer,0.0,Bogo 10
107866,255897,offer,0.0,Bogo 10
107867,255898,offer,0.0,2off10
107868,255899,offer,0.0,Informative
107869,255900,offer,0.0,3off7
107870,255901,offer,0.0,Informative
107871,255902,offer,0.0,3off7
107872,255903,offer,0.0,3off7
107873,255904,offer,0.0,Bogo 5
107874,255905,offer,0.0,3off7
107875,255906,offer,0.0,Bogo 10
107876,255907,offer,0.0,2off10
107877,255908,offer,0.0,2off10
107878,255909,offer,0.0,2off10
107879,255910,offer,0.0,3off7
107880,255911,offer,0.0,Bogo 5
107881,255912,offer,0.0,2off10
107882,255913,offer,0.0,3off7
107883,255914,offer,0.0,2off10
107884,255915,offer,0.0,2off10
107885,255916,offer,0.0,Bogo 5
107886,255917,offer,0.0,Informative
107887,255918,offer,0.0,2off10
107888,255919,offer,0.0,2off10
107889,255920,offer,0.0,3off7
107890,255921,offer,0.0,Informative
107891,255922,offer,0.0,Bogo 10
107892,255923,offer,0.0,5off20
107893,255924,offer,0.0,3off7
107894,255925,offer,0.0,3off7
107895,255926,offer,0.0,2off10
107896,255927,offer,0.0,Bogo 10
107897,255928,offer,0.0,Bogo 10
107898,255929,offer,0.0,Bogo 5
107899,255930,offer,0.0,Bogo 10
107900,255931,offer,0.0,Informative
107901,255932,offer,0.0,2off10
107902,255933,offer,0.0,Informative
107903,255934,offer,0.0,Bogo 5
107904,255935,offer,0.0,Informative
107905,255936,offer,0.0,Bogo 10
107906,255937,offer,0.0,Informative
107907,255938,offer,0.0,2off10
107908,255939,offer,0.0,2off10
107909,255940,offer,0.0,Bogo 10
107910,255941,offer,0.0,2off10
107911,255942,offer,0.0,2off10
107912,255943,offer,0.0,Informative
107913,255944,offer,0.0,Bogo 5
107914,255945,offer,0.0,5off20
107915,255946,offer,0.0,3off7
107916,255947,offer,0.0,Bogo 5
107917,255948,offer,0.0,2off10
107918,255949,offer,0.0,2off10
107919,255950,offer,0.0,Bogo 10
107920,255951,offer,0.0,2off10
107921,255952,offer,0.0,2off10
107922,255953,offer,0.0,5off20
107923,255954,offer,0.0,Bogo 5
107924,255955,offer,0.0,Bogo 5
107925,255956,offer,0.0,Informative
107926,255957,offer,0.0,Informative
107927,255958,offer,0.0,2off10
107928,255959,offer,0.0,5off20
107929,255960,offer,0.0,Informative
107930,255961,offer,0.0,Bogo 10
107931,255962,offer,0.0,3off7
107932,255963,offer,0.0,2off10
107933,255964,offer,0.0,Bogo 5
107934,255965,offer,0.0,Bogo 5
107935,255966,offer,0.0,Informative
107936,255967,offer,0.0,Bogo 5
107937,255968,offer,0.0,Bogo 5
107938,255969,offer,0.0,2off10
107939,255970,offer,0.0,Informative
107940,255971,offer,0.0,Bogo 5
107941,255972,offer,0.0,2off10
107942,255973,offer,0.0,2off10
107943,255974,offer,0.0,2off10
107944,255975,offer,0.0,Bogo 10
107945,255976,offer,0.0,3off7
107946,255977,offer,0.0,5off20
107947,255978,offer,0.0,Bogo 10
107948,255979,offer,0.0,5off20
107949,255980,offer,0.0,5off20
107950,255981,offer,0.0,Informative
107951,255982,offer,0.0,Bogo 5
107952,255983,offer,0.0,2off10
107953,255984,offer,0.0,Bogo 5
107954,255985,offer,0.0,Informative
107955,255986,offer,0.0,Bogo 10
107956,255987,offer,0.0,Bogo 5
107957,255988,offer,0.0,3off7
107958,255989,offer,0.0,Informative
107959,255990,offer,0.0,3off7
107960,255991,offer,0.0,5off20
107961,255992,offer,0.0,Informative
107962,255993,offer,0.0,Bogo 10
107963,255994,offer,0.0,Bogo 10
107964,255995,offer,0.0,Bogo 10
107965,255996,offer,0.0,Bogo 10
107966,255997,offer,0.0,Bogo 10
107967,255998,offer,0.0,Bogo 5
107968,255999,offer,0.0,Bogo 10
107969,256000,offer,0.0,Bogo 5
107970,256001,offer,0.0,Bogo 10
107971,256002,offer,0.0,Bogo 10
107972,256003,offer,0.0,5off20
107973,256004,offer,0.0,3off7
107974,256005,offer,0.0,2off10
107975,256006,offer,0.0,3off7
107976,256007,offer,0.0,2off10
107977,256008,offer,0.0,Bogo 10
107978,256009,offer,0.0,Informative
107979,256010,offer,0.0,Bogo 10
107980,256011,offer,0.0,Informative
107981,256012,offer,0.0,2off10
107982,256013,offer,0.0,Bogo 10
107983,256014,offer,0.0,3off7
107984,256015,offer,0.0,2off10
107985,256016,offer,0.0,2off10
107986,256017,offer,0.0,2off10
107987,256018,offer,0.0,2off10
107988,256019,offer,0.0,Bogo 5
107989,256020,offer,0.0,Informative
107990,256021,offer,0.0,Bogo 10
107991,256022,offer,0.0,Bogo 5
107992,256023,offer,0.0,Informative
107993,256024,offer,0.0,Bogo 5
107994,256025,offer,0.0,Informative
107995,256026,offer,0.0,Bogo 5
107996,256027,offer,0.0,5off20
107997,256028,offer,0.0,Bogo 5
107998,256029,offer,0.0,Informative
107999,256030,offer,0.0,Bogo 10
108000,256031,offer,0.0,Informative
108001,256032,offer,0.0,5off20
108002,256033,offer,0.0,5off20
108003,256034,offer,0.0,Informative
108004,256035,offer,0.0,2off10
108005,256036,offer,0.0,Bogo 5
108006,256037,offer,0.0,3off7
108007,256038,offer,0.0,Bogo 10
108008,256039,offer,0.0,Bogo 10
108009,256040,offer,0.0,3off7
108010,256041,offer,0.0,3off7
108011,256042,offer,0.0,2off10
108012,256043,offer,0.0,2off10
108013,256044,offer,0.0,2off10
108014,256045,offer,0.0,3off7
108015,256046,offer,0.0,Informative
108016,256047,offer,0.0,Bogo 5
108017,256048,offer,0.0,Bogo 10
108018,256049,offer,0.0,5off20
108019,256050,offer,0.0,Bogo 10
108020,256051,offer,0.0,2off10
108021,256052,offer,0.0,Bogo 5
108022,256053,offer,0.0,5off20
108023,256054,offer,0.0,Bogo 10
108024,256055,offer,0.0,Bogo 5
108025,256056,offer,0.0,Informative
108026,256057,offer,0.0,5off20
108027,256058,offer,0.0,Bogo 10
108028,256059,offer,0.0,3off7
108029,256060,offer,0.0,Bogo 5
108030,256061,offer,0.0,3off7
108031,256062,offer,0.0,Bogo 5
108032,256063,offer,0.0,2off10
108033,256064,offer,0.0,Bogo 10
108034,256065,offer,0.0,2off10
108035,256066,offer,0.0,Bogo 5
108036,256067,offer,0.0,3off7
108037,256068,offer,0.0,2off10
108038,256069,offer,0.0,2off10
108039,256070,offer,0.0,Informative
108040,256071,offer,0.0,Bogo 10
108041,256072,offer,0.0,Informative
108042,256073,offer,0.0,Informative
108043,256074,offer,0.0,2off10
108044,256075,offer,0.0,Bogo 10
108045,256076,offer,0.0,Bogo 5
108046,256077,offer,0.0,Bogo 5
108047,256078,offer,0.0,Bogo 5
108048,256079,offer,0.0,Informative
108049,256080,offer,0.0,Informative
108050,256081,offer,0.0,2off10
108051,256082,offer,0.0,Bogo 10
108052,256083,offer,0.0,Bogo 5
108053,256084,offer,0.0,Bogo 5
108054,256085,offer,0.0,Informative
108055,256086,offer,0.0,5off20
108056,256087,offer,0.0,Bogo 5
108057,256088,offer,0.0,Bogo 5
108058,256089,offer,0.0,2off10
108059,256090,offer,0.0,Informative
108060,256091,offer,0.0,Bogo 5
108061,256092,offer,0.0,Bogo 10
108062,256093,offer,0.0,2off10
108063,256094,offer,0.0,Bogo 10
