YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,DEGFIELD,DEGFIELDD,INCTOT,INCLOG10,EDU
2019,201901,1101307,2.019E+12,142,2.01901E+12,200242,1,1,142,1,42,8,81,0,0,50000,4.698970004,14
2019,201901,473191,2.019E+12,34,2.019E+12,220017,1,1,34,1,61,7,71,0,0,17000,4.230448921,13
2019,201901,1362202,2.019E+12,118,2.01901E+12,1110353,1,3,159,1,54,7,71,0,0,25800,4.411619706,13
2019,201901,66364,2.019E+12,15,2.019E+12,140005,1,1,15,1,75,6,63,0,0,25400,4.404833717,12
2019,201901,484305,2.019E+12,34,2.019E+12,200018,1,2,45,0,50,6,63,0,0,80000,4.903089987,12
2019,201901,1341735,2.019E+12,254,2.01901E+12,5116751,1,2,283,1,87,6,63,0,0,22000,4.342422681,12
2019,201901,1218057,2.019E+12,134,2.01901E+12,440048,1,1,133,1,62,6,64,0,0,45300,4.656098202,12
2019,201901,1328232,2.019E+12,50,2.01901E+12,5108051,1,1,50,0,40,6,64,0,0,18500,4.267171728,12
2019,201901,737525,2.019E+12,58,2.01901E+12,200129,1,1,58,0,53,8,81,0,0,59000,4.770852012,14
2019,201901,443370,2.019E+12,39,2.019E+12,340917,1,1,40,0,47,6,64,0,0,61000,4.785329835,12
2019,201901,943459,2.019E+12,52,2.01901E+12,420037,1,2,48,1,70,6,65,0,0,9140,3.960946196,12
2019,201901,126530,2.019E+12,80,2.019E+12,373606,1,1,81,0,62,10,101,21,2102,24000,4.380211242,16
2019,201901,168079,2.019E+12,152,2.019E+12,732006,1,2,148,0,17,5,50,0,0,1100,3.041392685,11
2019,201901,638912,2.019E+12,50,2.01901E+12,480025,1,1,49,0,33,11,115,55,5506,98740,4.994493123,17
2019,201901,1036045,2.019E+12,121,2.01901E+12,30040,1,1,121,0,39,8,81,0,0,110000,5.041392685,14
2019,201901,1413536,2.019E+12,149,2.01901E+12,5510255,1,1,149,0,52,8,81,0,0,101000,5.004321374,14
2019,201901,97876,2.019E+12,54,2.019E+12,730806,1,2,59,1,38,11,114,36,3605,101350,5.005823753,17
2019,201901,256983,2.019E+12,93,2.019E+12,30209,1,1,93,1,89,6,63,0,0,14200,4.152288344,12
2019,201901,757673,2.01901E+12,6,2.01901E+12,30030,3,1,6,1,88,6,63,0,0,12000,4.079181246,12
2019,201901,864369,2.019E+12,32,2.01901E+12,30036,1,3,47,0,25,6,64,0,0,28500,4.45484486,12
2019,201901,1335593,2.019E+12,42,2.01901E+12,5930551,1,2,42,1,44,11,114,61,6103,27000,4.431363764,17
2019,201901,122192,2.019E+12,83,2.019E+12,10306,1,2,81,1,73,10,101,14,1401,28800,4.459392488,16
2019,201901,1221582,2.019E+12,58,2.01901E+12,190148,1,1,58,0,46,8,81,0,0,111500,5.047274867,14
2019,201901,816150,2.019E+12,85,2.01901E+12,200234,1,1,85,0,41,10,101,50,5003,50000,4.698970004,16
2019,201901,214996,2.019E+12,81,2.019E+12,650106,1,1,81,0,43,10,101,13,1303,50000,4.698970004,16
2019,201901,1123458,2.019E+12,14,2.01901E+12,130042,1,1,14,0,82,7,71,0,0,45600,4.658964843,13
2019,201901,1427020,2.019E+12,16,2.01901E+12,50056,1,5,67,1,40,8,81,0,0,11500,4.06069784,14
2019,201901,932849,2.019E+12,113,2.01901E+12,240037,1,1,113,0,75,11,116,33,3301,328500,5.516535374,17
2019,201901,923970,2.01901E+12,12,2.01901E+12,390037,3,1,12,0,70,10,101,57,5701,14800,4.170261715,16
2019,201901,77750,2.01901E+12,68,2.019E+12,870206,4,1,68,0,18,7,71,0,0,1300,3.113943352,13
2019,201901,526245,2.01901E+12,17,2.01901E+12,80220,3,1,17,0,33,4,40,0,0,2400,3.380211242,10
2019,201901,884870,2.019E+12,32,2.01901E+12,410136,1,1,32,0,59,11,114,23,2300,32400,4.51054501,17
2019,201901,1105302,2.019E+12,13,2.01901E+12,210042,1,2,14,0,49,6,63,0,0,33500,4.525044807,12
2019,201901,1280033,2.019E+12,17,2.01901E+12,470148,1,1,17,0,75,6,63,0,0,5450,3.736396502,12
2019,201901,912647,2.019E+12,108,2.01901E+12,330936,1,3,99,0,17,5,50,0,0,3000,3.477121255,11
2019,201901,1190543,2.01901E+12,44,2.01901E+12,520148,3,1,44,0,49,6,64,0,0,3200,3.505149978,12
2019,201901,279561,2.019E+12,26,2.019E+12,1270212,1,1,27,1,57,6,65,0,0,25900,4.413299764,12
2019,201901,154479,2.019E+12,46,2.019E+12,376506,1,1,46,1,65,10,101,55,5507,10500,4.021189299,16
2019,201901,938840,2.019E+12,68,2.01901E+12,540037,1,1,68,1,32,10,101,62,6201,115450,5.062393937,16
2019,201901,1301912,2.019E+12,35,2.01901E+12,480348,1,1,34,0,51,7,71,0,0,149000,5.173186268,13
2019,201901,1008536,2.019E+12,454,2.01901E+12,520039,1,3,214,1,21,8,81,0,0,16000,4.204119983,14
2019,201901,132214,2.019E+12,80,2.019E+12,10606,1,1,80,1,71,7,71,0,0,3700,3.568201724,13
2019,201901,750813,2.019E+12,119,2.01901E+12,160029,1,1,119,1,73,6,63,0,0,53600,4.72916479,12
2019,201901,1210261,2.019E+12,112,2.01901E+12,591548,1,1,112,0,43,8,81,0,0,75000,4.875061263,14
2019,201901,411089,2.019E+12,62,2.019E+12,30415,1,1,62,1,74,6,63,0,0,34200,4.534026106,12
2019,201901,66566,2.019E+12,22,2.019E+12,190005,1,1,22,0,93,6,63,0,0,22600,4.354108439,12
2019,201901,226957,2.019E+12,78,2.019E+12,410408,1,1,78,0,58,8,81,0,0,75000,4.875061263,14
2019,201901,682153,2.019E+12,76,2.01901E+12,210226,1,1,76,1,45,11,114,62,6201,46900,4.671172843,17
2019,201901,1416227,2.019E+12,30,2.01901E+12,80055,1,3,24,0,17,4,40,0,0,1200,3.079181246,10
2019,201901,191776,2.019E+12,74,2.019E+12,570006,1,1,75,0,43,10,101,60,6004,125000,5.096910013,16
2019,201901,1306481,2.019E+12,49,2.01901E+12,4900149,1,2,42,0,36,10,101,54,5403,33000,4.51851394,16
2019,201901,1293827,2.019E+12,39,2.01901E+12,130048,1,2,41,1,66,6,65,0,0,32200,4.507855872,12
2019,201901,1151404,2.019E+12,120,2.01901E+12,60445,1,1,120,0,81,11,114,37,3700,81600,4.911690159,17
2019,201901,287752,2.019E+12,57,2.019E+12,310312,1,2,60,0,57,7,71,0,0,95000,4.977723605,13
2019,201901,1208540,2.019E+12,81,2.01901E+12,490248,1,1,81,0,66,11,114,24,2414,210000,5.322219295,17
2019,201901,329414,2.019E+12,53,2.019E+12,90212,1,2,53,1,65,10,101,61,6110,35000,4.544068044,16
2019,201901,1124044,2.019E+12,79,2.01901E+12,310142,1,2,75,1,60,11,114,64,6402,50000,4.698970004,17
2019,201901,603143,2.019E+12,89,2.01901E+12,50724,1,2,84,1,69,10,101,61,6107,34000,4.531478917,16
2019,201901,1309010,2.019E+12,57,2.01901E+12,1100249,1,3,59,1,17,5,50,0,0,1200,3.079181246,11
2019,201901,1417670,2.019E+12,33,2.01901E+12,80055,1,3,30,0,37,6,63,0,0,5400,3.73239376,12
2019,201901,873539,2.019E+12,33,2.01901E+12,170036,1,3,36,1,79,6,63,0,0,41430,4.617314933,12
2019,201901,412163,2.019E+12,67,2.019E+12,30515,1,6,90,1,84,6,63,0,0,14400,4.158362492,12
2019,201901,459463,2.019E+12,52,2.019E+12,342117,1,2,47,1,75,7,71,0,0,33000,4.51851394,13
2019,201901,672350,2.019E+12,70,2.01901E+12,320126,1,1,71,1,32,11,114,24,2414,113800,5.056142262,17
2019,201901,1089376,2.019E+12,81,2.01901E+12,350442,1,3,236,0,22,6,63,0,0,10240,4.010299957,12
2019,201901,726470,2.019E+12,158,2.01901E+12,100028,1,2,189,1,27,11,114,41,4101,24900,4.396199347,17
2019,201901,585563,2.019E+12,105,2.01901E+12,50023,1,2,117,0,65,7,71,0,0,36000,4.556302501,13
2019,201901,815321,2.019E+12,45,2.01901E+12,50234,1,3,53,0,91,6,63,0,0,18000,4.255272505,12
2019,201901,712966,2.019E+12,153,2.01901E+12,60027,1,2,129,0,75,7,71,0,0,23500,4.371067862,13
2019,201901,881324,2.019E+12,150,2.01901E+12,120336,1,1,151,1,38,11,115,52,5200,100600,5.002597981,17
2019,201901,803637,2.019E+12,40,2.01901E+12,110234,1,3,28,0,77,3,30,0,0,95000,4.977723605,9
2019,201901,937487,2.019E+12,40,2.01901E+12,300237,1,2,38,0,78,6,63,0,0,24600,4.390935107,12
2019,201901,1388542,2.019E+12,32,2.01901E+12,1110153,1,1,31,0,74,8,81,0,0,12030,4.080265627,14
2019,201901,1083277,2.019E+12,510,2.01901E+12,350142,1,2,318,0,37,10,101,62,6203,94700,4.976349979,16
2019,201901,486415,2.019E+12,68,2.019E+12,270018,1,2,58,0,67,8,81,0,0,114900,5.060320029,14
2019,201901,998130,2.019E+12,240,2.01901E+12,90139,1,1,240,0,36,10,101,19,1901,77700,4.890421019,16
2019,201901,1026169,2.019E+12,60,2.01901E+12,230039,1,1,59,1,59,10,101,23,2304,37200,4.57054294,16
2019,201901,941650,2.019E+12,114,2.01901E+12,440037,1,2,166,0,64,3,30,0,0,28200,4.450249108,9
2019,201901,1331131,2.019E+12,42,2.01901E+12,5116751,1,1,42,1,73,7,71,0,0,195800,5.291812687,13
2019,201901,591676,2.019E+12,120,2.01901E+12,160024,1,1,120,0,30,7,71,0,0,65000,4.812913357,13
2019,201901,199847,2.019E+12,152,2.019E+12,373406,1,1,152,0,60,11,115,36,3606,6600,3.819543936,17
2019,201901,1316020,2.019E+12,101,2.01901E+12,40050,1,1,101,0,27,6,63,0,0,26400,4.421603927,12
2019,201901,815594,2.019E+12,51,2.01901E+12,260034,1,2,37,0,68,10,101,19,1901,37000,4.568201724,16
2019,201901,614698,2.01901E+12,77,2.01901E+12,190025,4,1,77,0,21,7,71,0,0,10000,4,13
2019,201901,876039,2.019E+12,45,2.01901E+12,410136,1,1,45,1,59,8,81,0,0,72000,4.857332496,14
2019,201901,583856,2.019E+12,135,2.01901E+12,30023,1,2,159,0,71,10,101,23,2300,14000,4.146128036,16
2019,201901,201854,2.019E+12,192,2.019E+12,591106,1,3,241,0,45,3,30,0,0,40000,4.602059991,9
2019,201901,745969,2.019E+12,68,2.01901E+12,100329,1,1,69,0,58,6,63,0,0,25000,4.397940009,12
2019,201901,712495,2.019E+12,38,2.01901E+12,20027,1,1,38,1,43,7,71,0,0,30000,4.477121255,13
2019,201901,776446,2.019E+12,54,2.01901E+12,20032,1,1,54,1,63,6,63,0,0,45000,4.653212514,12
2019,201901,381363,2.019E+12,162,2.019E+12,120013,1,1,162,1,72,6,63,0,0,12700,4.103803721,12
2019,201901,1090886,2.019E+12,72,2.01901E+12,390042,1,1,72,1,88,6,61,0,0,37100,4.56937391,12
2019,201901,47281,2.019E+12,58,2.019E+12,90004,1,2,80,1,77,10,101,50,5098,34330,4.535673803,16
2019,201901,482710,2.019E+12,148,2.019E+12,160018,1,1,148,1,42,6,63,0,0,7700,3.886490725,12
2019,201901,1284405,2.019E+12,28,2.01901E+12,420048,1,2,27,0,48,6,64,0,0,70000,4.84509804,12
2019,201901,490781,2.019E+12,208,2.019E+12,140018,1,2,210,1,16,4,40,0,0,5000,3.698970004,10
2019,201901,101840,2.019E+12,83,2.019E+12,375106,1,1,83,1,32,8,81,0,0,30200,4.480006943,14
2019,201901,1307829,2.019E+12,70,2.01901E+12,4900249,1,1,70,1,61,10,101,23,2304,13950,4.144574208,16
2019,201901,358864,2.019E+12,60,2.019E+12,1170412,1,3,50,0,18,7,71,0,0,16000,4.204119983,13
2019,201901,117135,2.019E+12,52,2.019E+12,850706,1,2,58,1,76,11,115,23,2399,130000,5.113943352,17
2019,201901,1063518,2.019E+12,66,2.01901E+12,131641,1,1,65,1,68,11,115,61,6105,9600,3.982271233,17
2019,201901,1097571,2.019E+12,39,2.01901E+12,250042,1,1,39,1,60,6,63,0,0,62900,4.798650645,12
2019,201901,338219,2.019E+12,154,2.019E+12,950712,1,2,151,1,55,8,81,0,0,60000,4.77815125,14
2019,201901,1415175,2.019E+12,251,2.01901E+12,3000055,1,2,315,0,44,10,101,24,2406,130000,5.113943352,16
2019,201901,250078,2.019E+12,55,2.019E+12,130009,1,2,47,1,39,11,114,23,2310,60000,4.77815125,17
2019,201901,1368130,2.019E+12,70,2.01901E+12,1150153,1,2,68,0,54,7,71,0,0,130000,5.113943352,13
2019,201901,1124481,2.019E+12,122,2.01901E+12,220042,1,1,122,0,60,6,63,0,0,50000,4.698970004,12
2019,201901,848005,2.019E+12,61,2.01901E+12,330936,1,3,100,0,19,6,63,0,0,20500,4.311753861,12
2019,201901,177315,2.019E+12,124,2.019E+12,651506,1,1,125,0,43,7,71,0,0,95000,4.977723605,13
2019,201901,200131,2.019E+12,111,2.019E+12,590206,1,1,110,1,60,11,115,29,2901,83000,4.919078092,17
2019,201901,142656,2.019E+12,60,2.019E+12,750106,1,1,60,1,39,11,114,52,5200,130000,5.113943352,17
2019,201901,970226,2.019E+12,73,2.01901E+12,50037,1,1,74,0,87,6,63,0,0,45200,4.655138435,12
2019,201901,255245,2.019E+12,80,2.019E+12,130009,1,2,53,0,48,10,101,19,1902,80000,4.903089987,16
2019,201901,788140,2.019E+12,76,2.01901E+12,80033,1,2,89,0,29,10,101,61,6109,42000,4.62324929,16
2019,201901,918900,2.019E+12,58,2.01901E+12,80036,1,1,59,1,70,10,101,55,5502,50900,4.706717782,16
2019,201901,599887,2.019E+12,75,2.01901E+12,110324,1,2,140,0,33,6,63,0,0,45000,4.653212514,12
2019,201901,2911,2.019E+12,410,2.019E+12,80001,1,1,410,0,60,11,114,62,6203,374700,5.573683693,17
2019,201901,1046762,2.019E+12,137,2.01901E+12,70140,1,1,137,1,28,6,64,0,0,4200,3.62324929,12
2019,201901,835304,2.019E+12,40,2.01901E+12,80135,1,1,40,1,24,10,101,50,5003,51000,4.707570176,16
2019,201901,1123460,2.019E+12,115,2.01901E+12,180342,1,2,136,1,40,10,101,33,3301,25000,4.397940009,16
2019,201901,424774,2.01901E+12,47,2.019E+12,352917,3,1,47,0,72,10,101,52,5200,21000,4.322219295,16
2019,201901,720464,2.019E+12,90,2.01901E+12,20028,1,1,90,1,79,10,101,23,2304,2500,3.397940009,16
2019,201901,1001505,2.019E+12,22,2.01901E+12,10039,1,2,18,0,63,5,50,0,0,8800,3.944482672,11
2019,201901,932430,2.019E+12,317,2.01901E+12,420037,1,2,273,1,72,3,30,0,0,7000,3.84509804,9
2019,201901,1044225,2.019E+12,56,2.01901E+12,120440,1,1,55,0,74,6,63,0,0,55600,4.745074792,12
2019,201901,154087,2.019E+12,68,2.019E+12,372706,1,3,75,0,24,7,71,0,0,11000,4.041392685,13
2019,201901,1156818,2.019E+12,93,2.01901E+12,60046,1,1,93,1,41,10,101,36,3600,39850,4.600428326,16
2019,201901,120219,2.019E+12,121,2.019E+12,810206,1,5,178,0,30,10,101,34,3401,52000,4.716003344,16
2019,201901,225256,2.019E+12,15,2.019E+12,80008,1,2,32,1,54,8,81,0,0,50000,4.698970004,14
2019,201901,465833,2.019E+12,67,2.019E+12,331017,1,1,67,1,64,11,115,52,5200,120000,5.079181246,17
2019,201901,282930,2.019E+12,69,2.019E+12,860812,1,1,69,1,86,10,101,23,2300,12000,4.079181246,16
2019,201901,261448,2.019E+12,108,2.019E+12,30309,1,2,143,0,28,7,71,0,0,20000,4.301029996,13
2019,201901,167292,2.019E+12,127,2.019E+12,591106,1,2,114,1,38,11,114,33,3301,95000,4.977723605,17
2019,201901,1401757,2.019E+12,13,2.01901E+12,10055,1,1,13,0,68,6,63,0,0,24300,4.385606274,12
2019,201901,358743,2.019E+12,57,2.019E+12,990212,1,1,56,0,26,11,114,24,2407,50000,4.698970004,17
2019,201901,1117190,2.019E+12,68,2.01901E+12,150142,1,1,68,0,66,6,63,0,0,37600,4.575187845,12
2019,201901,1090357,2.019E+12,14,2.01901E+12,130042,1,2,16,1,60,6,63,0,0,5700,3.755874856,12
2019,201901,634906,2.019E+12,73,2.01901E+12,390025,1,1,72,1,45,11,114,24,2499,92000,4.963787827,17
2019,201901,552508,2.019E+12,60,2.01901E+12,270021,1,1,61,0,54,10,101,23,2308,62000,4.792391689,16
2019,201901,418526,2.019E+12,71,2.019E+12,120016,1,2,68,0,26,8,81,0,0,45000,4.653212514,14
2019,201901,995438,2.019E+12,49,2.01901E+12,91039,1,2,47,1,64,10,101,60,6006,14000,4.146128036,16
2019,201901,866384,2.019E+12,227,2.01901E+12,410236,5,6,233,0,40,3,30,0,0,72000,4.857332496,9
2019,201901,770292,2.019E+12,306,2.01901E+12,80131,1,3,121,0,21,8,81,0,0,25190,4.401228167,14
2019,201901,710318,2.019E+12,308,2.01901E+12,10027,1,3,342,0,23,6,64,0,0,30000,4.477121255,12
2019,201901,173463,2.019E+12,92,2.019E+12,850706,1,2,100,1,67,6,63,0,0,39600,4.597695186,12
2019,201901,521564,2.019E+12,268,2.01901E+12,220019,1,1,267,1,39,8,81,0,0,3000,3.477121255,14
2019,201901,788398,2.019E+12,150,2.01901E+12,90033,1,2,162,1,32,7,71,0,0,8000,3.903089987,13
2019,201901,436467,2.019E+12,96,2.019E+12,320517,1,1,96,0,55,6,63,0,0,37500,4.574031268,12
2019,201901,787246,2.019E+12,269,2.01901E+12,70033,1,1,269,1,37,6,65,0,0,18900,4.276461804,12
2019,201901,1028271,2.019E+12,28,2.01901E+12,140039,1,3,34,0,53,6,63,0,0,9200,3.963787827,12
2019,201901,623833,2.019E+12,106,2.01901E+12,240025,1,4,128,0,16,4,40,0,0,1500,3.176091259,10
2019,201901,944814,2.019E+12,48,2.01901E+12,310237,1,1,48,1,27,10,101,62,6203,74000,4.86923172,16
2019,201901,550490,2.019E+12,49,2.01901E+12,140021,1,1,49,1,67,6,64,0,0,19500,4.290034611,12
2019,201901,434141,2.019E+12,40,2.019E+12,331017,1,2,38,0,56,10,101,24,2414,300010,5.477135731,16
2019,201901,712378,2.019E+12,25,2.01901E+12,30027,1,3,5,0,29,10,101,19,1901,33000,4.51851394,16
2019,201901,206835,2.019E+12,78,2.019E+12,1110106,1,1,79,0,45,3,30,0,0,27000,4.431363764,9
2019,201901,106742,2.019E+12,54,2.019E+12,10706,1,1,54,1,90,5,50,0,0,12000,4.079181246,11
2019,201901,702952,2.019E+12,29,2.01901E+12,240027,1,1,29,0,41,8,81,0,0,50000,4.698970004,14
2019,201901,776579,2.019E+12,84,2.01901E+12,10332,1,1,84,0,51,6,64,0,0,80000,4.903089987,12
2019,201901,522248,2.019E+12,188,2.01901E+12,200019,1,3,268,1,20,7,71,0,0,3000,3.477121255,13
2019,201901,1202531,2.019E+12,61,2.01901E+12,591548,1,2,58,1,66,11,114,23,2300,36800,4.565847819,17
2019,201901,462601,2.019E+12,151,2.019E+12,350217,1,1,151,1,25,10,101,62,6204,74000,4.86923172,16
2019,201901,383260,2.019E+12,63,2.019E+12,200413,1,1,63,1,56,10,101,23,2300,60000,4.77815125,16
2019,201901,948310,2.019E+12,89,2.01901E+12,170237,1,1,88,0,47,11,114,23,2304,52030,4.716253826,17
2019,201901,679063,2.019E+12,252,2.01901E+12,290826,1,2,345,1,28,7,71,0,0,20000,4.301029996,13
2019,201901,982603,2.019E+12,43,2.01901E+12,200039,1,1,42,1,94,7,71,0,0,18300,4.26245109,13
2019,201901,171872,2.019E+12,61,2.019E+12,650406,1,1,61,0,55,7,71,0,0,107000,5.029383778,13
2019,201901,30705,2.019E+12,45,2.019E+12,30004,1,1,44,0,59,6,63,0,0,29800,4.474216264,12
2019,201901,468548,2.019E+12,20,2.019E+12,250117,1,2,23,1,62,4,40,0,0,13000,4.113943352,10
2019,201901,275645,2.01901E+12,89,2.019E+12,990212,3,1,89,1,62,10,101,23,2300,12360,4.092018471,16
2019,201901,940474,2.019E+12,78,2.01901E+12,320037,1,3,126,1,18,6,61,0,0,7000,3.84509804,12
2019,201901,1094271,2.019E+12,195,2.01901E+12,321142,1,3,249,0,31,6,63,0,0,25000,4.397940009,12
2019,201901,204357,2.019E+12,265,2.019E+12,376706,1,1,265,0,60,6,63,0,0,65010,4.812980166,12
2019,201901,501062,2.019E+12,194,2.01901E+12,180218,1,2,63,0,33,5,50,0,0,40000,4.602059991,11
2019,201901,483744,2.019E+12,24,2.019E+12,340018,1,2,47,0,30,6,63,0,0,48000,4.681241237,12
2019,201901,1110229,2.019E+12,76,2.01901E+12,200242,1,1,77,1,62,6,63,0,0,34900,4.542825427,12
2019,201901,877187,2.019E+12,85,2.01901E+12,10036,1,1,86,1,48,7,71,0,0,15200,4.181843588,13
2019,201901,1306809,2.019E+12,187,2.01901E+12,3500449,1,1,187,0,43,7,71,0,0,35000,4.544068044,13
2019,201901,529650,2.019E+12,125,2.01901E+12,70020,1,3,294,0,22,10,101,55,5506,3500,3.544068044,16
2019,201901,433601,2.019E+12,56,2.019E+12,353217,1,5,95,1,31,6,61,0,0,3600,3.556302501,12
2019,201901,798094,2.019E+12,73,2.01901E+12,50334,1,1,73,0,38,7,71,0,0,70000,4.84509804,13
2019,201901,1082587,2.019E+12,74,2.01901E+12,180242,1,2,78,1,74,6,63,0,0,13400,4.127104798,12
2019,201901,185391,2.019E+12,76,2.019E+12,1110606,1,4,109,1,94,6,65,0,0,14000,4.146128036,12
2019,201901,742877,2.019E+12,36,2.01901E+12,20029,1,1,35,1,89,7,71,0,0,18800,4.274157849,13
2019,201901,1156026,2.019E+12,19,2.01901E+12,40046,1,2,19,1,56,7,71,0,0,71000,4.851258349,13
2019,201901,771955,2.019E+12,55,2.01901E+12,40932,1,1,55,1,42,8,81,0,0,35000,4.544068044,14
2019,201901,450346,2.019E+12,40,2.019E+12,352417,1,2,33,0,37,11,115,55,5506,200000,5.301029996,17
2019,201901,146216,2.019E+12,60,2.019E+12,731706,1,3,85,1,17,5,50,0,0,3200,3.505149978,11
2019,201901,583967,2.019E+12,19,2.01901E+12,10023,1,1,20,0,70,6,64,0,0,61300,4.787460475,12
2019,201901,530752,2.019E+12,83,2.01901E+12,60320,1,2,92,0,71,11,116,36,3604,111300,5.046495164,17
2019,201901,952409,2.019E+12,22,2.01901E+12,440037,1,2,26,1,57,7,71,0,0,24100,4.382017043,13
2019,201901,1425849,2.019E+12,40,2.01901E+12,50056,1,1,40,1,84,6,63,0,0,31200,4.494154594,12
2019,201901,659419,2.019E+12,22,2.01901E+12,140026,1,2,37,1,23,10,101,60,6004,10000,4,16
2019,201901,704910,2.019E+12,19,2.01901E+12,70027,1,2,21,0,71,6,63,0,0,6800,3.832508913,12
2019,201901,185910,2.019E+12,76,2.019E+12,150006,1,1,75,0,66,6,63,0,0,43200,4.635483747,12
2019,201901,1201993,2.019E+12,35,2.01901E+12,280048,1,1,35,0,87,10,101,62,6203,41800,4.621176282,16
2019,201901,802730,2.019E+12,57,2.01901E+12,190334,1,2,82,0,60,6,63,0,0,67200,4.827369273,12
2019,201901,1097665,2.019E+12,168,2.01901E+12,360342,1,3,154,0,19,6,65,0,0,3000,3.477121255,12
2019,201901,988428,2.019E+12,105,2.01901E+12,180139,1,2,96,0,80,11,115,50,5098,114000,5.056904851,17
2019,201901,334779,2.019E+12,76,2.019E+12,910012,1,1,76,0,82,6,63,0,0,17400,4.240549248,12
2019,201901,352960,2.019E+12,47,2.019E+12,730112,1,1,47,0,41,6,64,0,0,39000,4.591064607,12
2019,201901,1027000,2.019E+12,34,2.01901E+12,540339,1,2,51,1,54,10,101,21,2102,96000,4.982271233,16
2019,201901,591148,2.019E+12,37,2.01901E+12,30224,1,2,41,0,57,6,63,0,0,12500,4.096910013,12
2019,201901,744536,2.019E+12,73,2.01901E+12,90129,1,2,80,1,65,6,64,0,0,13800,4.139879086,12
2019,201901,1367120,2.019E+12,45,2.01901E+12,1110253,1,2,51,0,34,6,64,0,0,50000,4.698970004,12
2019,201901,157517,2.019E+12,91,2.019E+12,650606,1,2,95,0,78,7,71,0,0,37900,4.57863921,13
2019,201901,863074,2.019E+12,38,2.01901E+12,330836,1,2,28,0,65,6,65,0,0,59000,4.770852012,12
2019,201901,1324507,2.019E+12,157,2.01901E+12,5115451,1,2,197,0,24,6,63,0,0,20100,4.303196057,12
2019,201901,1095059,2.019E+12,187,2.01901E+12,50042,1,1,187,0,74,6,63,0,0,24400,4.387389826,12
2019,201901,581131,2.019E+12,22,2.01901E+12,20023,1,1,22,1,22,6,65,0,0,10500,4.021189299,12
2019,201901,968084,2.019E+12,102,2.01901E+12,460037,1,2,181,1,48,6,65,0,0,19000,4.278753601,12
2019,201901,543047,2.019E+12,93,2.01901E+12,110021,1,2,117,0,20,6,63,0,0,33000,4.51851394,12
2019,201901,170666,2.019E+12,95,2.019E+12,750306,1,1,96,1,39,11,114,55,5507,130000,5.113943352,17
2019,201901,281313,2.019E+12,60,2.019E+12,810212,1,3,126,0,43,6,65,0,0,20000,4.301029996,12
2019,201901,1363288,2.019E+12,45,2.01901E+12,1170453,1,2,44,1,74,7,71,0,0,9000,3.954242509,13
2019,201901,880622,2.019E+12,26,2.01901E+12,330536,1,3,30,0,16,5,50,0,0,2000,3.301029996,11
2019,201901,785265,2.019E+12,340,2.01901E+12,40033,1,1,340,1,36,10,101,62,6201,60000,4.77815125,16
2019,201901,990791,2.019E+12,122,2.01901E+12,220039,1,2,126,1,77,6,63,0,0,26790,4.427972714,12
2019,201901,813433,2.019E+12,52,2.01901E+12,190434,1,1,52,1,61,6,64,0,0,32000,4.505149978,12
2019,201901,120528,2.019E+12,407,2.019E+12,1070306,1,6,270,1,63,6,63,0,0,41300,4.615950052,12
2019,201901,506392,2.019E+12,76,2.01901E+12,10318,1,1,76,0,38,10,101,62,6206,90000,4.954242509,16
2019,201901,763059,2.01901E+12,18,2.01901E+12,80131,4,1,18,1,26,6,63,0,0,2500,3.397940009,12
2019,201901,809523,2.019E+12,101,2.01901E+12,30334,1,1,102,1,41,6,65,0,0,70000,4.84509804,12
2019,201901,1353280,2.019E+12,117,2.01901E+12,5109051,1,1,117,1,56,10,101,62,6207,75250,4.876506504,16
2019,201901,1414666,2.019E+12,37,2.01901E+12,5510155,1,1,36,0,58,7,71,0,0,16900,4.227886705,13
2019,201901,62147,2.019E+12,7,2.019E+12,40005,1,1,8,1,70,11,114,36,3600,46700,4.669316881,17
2019,201901,514802,2.019E+12,92,2.01901E+12,210019,1,1,91,0,30,11,116,61,6100,8000,3.903089987,17
2019,201901,693657,2.019E+12,118,2.01901E+12,80027,1,2,43,1,31,6,65,0,0,15000,4.176091259,12
2019,201901,203748,2.019E+12,69,2.019E+12,590706,1,1,69,1,57,8,81,0,0,23500,4.371067862,14
2019,201901,302274,2.019E+12,172,2.019E+12,890012,1,1,172,0,52,6,65,0,0,80000,4.903089987,12
2019,201901,327999,2.019E+12,75,2.019E+12,10112,1,1,75,0,72,11,116,36,3600,100000,5,17
2019,201901,1137704,2.019E+12,96,2.01901E+12,90045,1,1,97,1,36,8,81,0,0,35000,4.544068044,14
2019,201901,151527,2.019E+12,50,2.019E+12,374106,1,1,50,1,62,6,65,0,0,34500,4.537819095,12
2019,201901,900419,2.019E+12,106,2.01901E+12,190036,1,2,126,1,42,11,116,55,5501,170000,5.230448921,17
2019,201901,1208832,2.019E+12,69,2.01901E+12,591448,1,1,69,1,52,6,63,0,0,30000,4.477121255,12
2019,201901,1313418,2.019E+12,132,2.01901E+12,1300149,1,2,203,1,52,6,65,0,0,3000,3.477121255,12
2019,201901,272905,2.01901E+12,34,2.019E+12,1030512,4,1,34,0,66,7,71,0,0,10200,4.008600172,13
