"Entity","Code","Year","coffe_prod"
"Thailand","THA",1998,78444
"Thailand","THA",1999,54923
"Thailand","THA",2000,81057
"Thailand","THA",2001,86009
"Thailand","THA",2002,53447
"Thailand","THA",2003,53907
"Thailand","THA",2004,61765
"Thailand","THA",2005,59644
"Thailand","THA",2006,46873
"Thailand","THA",2007,55660
"Thailand","THA",2008,50442
"Thailand","THA",2009,56315
"Thailand","THA",2010,48955
"Thailand","THA",2011,42394
"Thailand","THA",2012,41461
"Thailand","THA",2013,37569
"Thailand","THA",2014,37950
"Thailand","THA",2015,26089
"Thailand","THA",2016,30579
"Thailand","THA",2017,25909
"Thailand","THA",2018,23619
"Thailand","THA",2019,26424.38
"Thailand","THA",2020,22483
"Thailand","THA",2021,21774.51
"Thailand","THA",2022,18688.52
"Thailand","THA",2023,16574.86
"Togo","TGO",1961,10300
"Togo","TGO",1962,11600
"Togo","TGO",1963,13800
"Togo","TGO",1964,13800
"Togo","TGO",1965,13500
"Togo","TGO",1966,7900
"Togo","TGO",1967,10500
"Togo","TGO",1968,17208
"Togo","TGO",1969,13795
"Togo","TGO",1970,13877
"Togo","TGO",1971,6459
"Togo","TGO",1972,6806
"Togo","TGO",1973,6756
"Togo","TGO",1974,7694
"Togo","TGO",1975,10800
"Togo","TGO",1976,8512
"Togo","TGO",1977,10430
"Togo","TGO",1978,4707
"Togo","TGO",1979,6229
"Togo","TGO",1980,10385
"Togo","TGO",1981,8878
"Togo","TGO",1982,9237
"Togo","TGO",1983,5941
"Togo","TGO",1984,2689
"Togo","TGO",1985,10044
"Togo","TGO",1986,8179
"Togo","TGO",1987,13611
"Togo","TGO",1988,14500
"Togo","TGO",1989,12121
"Togo","TGO",1990,12800
"Togo","TGO",1991,24900
"Togo","TGO",1992,6300
"Togo","TGO",1993,11000
"Togo","TGO",1994,10600
"Togo","TGO",1995,12080
"Togo","TGO",1996,22400
"Togo","TGO",1997,10600
"Togo","TGO",1998,20000
"Togo","TGO",1999,17000
"Togo","TGO",2000,15200
"Togo","TGO",2001,16900
"Togo","TGO",2002,7900
"Togo","TGO",2003,5500
"Togo","TGO",2004,9300
"Togo","TGO",2005,7200
"Togo","TGO",2006,8900
"Togo","TGO",2007,9300
"Togo","TGO",2008,9143
"Togo","TGO",2009,11700
"Togo","TGO",2010,11500
"Togo","TGO",2011,12500
"Togo","TGO",2012,10843
"Togo","TGO",2013,10950
"Togo","TGO",2014,15500
"Togo","TGO",2015,16093
"Togo","TGO",2016,17933
"Togo","TGO",2017,18476
"Togo","TGO",2018,19076
"Togo","TGO",2019,21316
"Togo","TGO",2020,22006
"Togo","TGO",2021,23106
"Togo","TGO",2022,25132
"Togo","TGO",2023,22895.05
"Tonga","TON",1961,0
"Tonga","TON",1962,0
"Tonga","TON",1963,0
"Tonga","TON",1964,0
"Tonga","TON",1965,0
"Tonga","TON",1966,0
"Tonga","TON",1967,0
"Tonga","TON",1968,0
"Tonga","TON",1969,0
"Tonga","TON",1970,0
"Tonga","TON",1971,0
"Tonga","TON",1972,0
"Tonga","TON",1973,0
"Tonga","TON",1974,0
"Tonga","TON",1975,0
"Tonga","TON",1976,0
"Tonga","TON",1977,0
"Tonga","TON",1978,0
"Tonga","TON",1979,0
"Tonga","TON",1980,0
"Tonga","TON",1981,0
"Tonga","TON",1982,0
"Tonga","TON",1983,10
"Tonga","TON",1984,12
"Tonga","TON",1985,14
"Tonga","TON",1986,14
"Tonga","TON",1987,14
"Tonga","TON",1988,14
"Tonga","TON",1989,14
"Tonga","TON",1990,13
"Tonga","TON",1991,11.81
"Tonga","TON",1992,12.68
"Tonga","TON",1993,13.68
"Tonga","TON",1994,13.69
"Tonga","TON",1995,14
"Tonga","TON",1996,15
"Tonga","TON",1997,14.46
"Tonga","TON",1998,14.02
"Tonga","TON",1999,14.05
"Tonga","TON",2000,14.08
"Tonga","TON",2001,14.1
"Tonga","TON",2002,14.12
"Tonga","TON",2003,14.13
"Tonga","TON",2004,14.09
"Tonga","TON",2005,15.69
"Tonga","TON",2006,18
"Tonga","TON",2007,17.12
"Tonga","TON",2008,16.89
"Tonga","TON",2009,16.65
"Tonga","TON",2010,16.36
"Tonga","TON",2011,16.02
"Tonga","TON",2012,15.73
"Tonga","TON",2013,15
"Tonga","TON",2014,14.86
"Tonga","TON",2015,15.99
"Tonga","TON",2016,15.28
"Tonga","TON",2017,15.2
"Tonga","TON",2018,15.22
"Tonga","TON",2019,15.24
"Tonga","TON",2020,15.29
"Tonga","TON",2021,15.14
"Tonga","TON",2022,15.09
"Tonga","TON",2023,15.05
"Trinidad and Tobago","TTO",1961,2885
"Trinidad and Tobago","TTO",1962,3900
"Trinidad and Tobago","TTO",1963,3625
"Trinidad and Tobago","TTO",1964,4181
"Trinidad and Tobago","TTO",1965,4198
"Trinidad and Tobago","TTO",1966,2920
"Trinidad and Tobago","TTO",1967,3117
"Trinidad and Tobago","TTO",1968,4586
"Trinidad and Tobago","TTO",1969,3191
"Trinidad and Tobago","TTO",1970,2302
"Trinidad and Tobago","TTO",1971,3894
"Trinidad and Tobago","TTO",1972,3300
"Trinidad and Tobago","TTO",1973,2717
"Trinidad and Tobago","TTO",1974,1940
"Trinidad and Tobago","TTO",1975,4024
"Trinidad and Tobago","TTO",1976,2671
"Trinidad and Tobago","TTO",1977,2918
"Trinidad and Tobago","TTO",1978,2500
"Trinidad and Tobago","TTO",1979,2497
"Trinidad and Tobago","TTO",1980,2240
"Trinidad and Tobago","TTO",1981,2433
"Trinidad and Tobago","TTO",1982,1794
"Trinidad and Tobago","TTO",1983,1389
"Trinidad and Tobago","TTO",1984,852
"Trinidad and Tobago","TTO",1985,2141
"Trinidad and Tobago","TTO",1986,1334
"Trinidad and Tobago","TTO",1987,1842
"Trinidad and Tobago","TTO",1988,582
"Trinidad and Tobago","TTO",1989,1206
"Trinidad and Tobago","TTO",1990,1944
"Trinidad and Tobago","TTO",1991,914
"Trinidad and Tobago","TTO",1992,707
"Trinidad and Tobago","TTO",1993,874
"Trinidad and Tobago","TTO",1994,1015
"Trinidad and Tobago","TTO",1995,831
"Trinidad and Tobago","TTO",1996,352
"Trinidad and Tobago","TTO",1997,1102
"Trinidad and Tobago","TTO",1998,367
"Trinidad and Tobago","TTO",1999,343
"Trinidad and Tobago","TTO",2000,553
"Trinidad and Tobago","TTO",2001,406
"Trinidad and Tobago","TTO",2002,247
"Trinidad and Tobago","TTO",2003,586
"Trinidad and Tobago","TTO",2004,109
"Trinidad and Tobago","TTO",2005,350
"Trinidad and Tobago","TTO",2006,720
"Trinidad and Tobago","TTO",2007,60
"Trinidad and Tobago","TTO",2008,60
"Trinidad and Tobago","TTO",2009,129.01
"Trinidad and Tobago","TTO",2010,51.27
"Trinidad and Tobago","TTO",2011,72.72
"Trinidad and Tobago","TTO",2012,50.78
"Trinidad and Tobago","TTO",2013,51.25
"Trinidad and Tobago","TTO",2014,51.16
"Trinidad and Tobago","TTO",2015,30.79
"Trinidad and Tobago","TTO",2016,707
"Trinidad and Tobago","TTO",2017,707
"Trinidad and Tobago","TTO",2018,720
"Trinidad and Tobago","TTO",2019,800
"Trinidad and Tobago","TTO",2020,628.28
"Trinidad and Tobago","TTO",2021,639.35
"Trinidad and Tobago","TTO",2022,732.76
"Trinidad and Tobago","TTO",2023,771.33
"Uganda","UGA",1961,94100
"Uganda","UGA",1962,119000
"Uganda","UGA",1963,158200
"Uganda","UGA",1964,172400
"Uganda","UGA",1965,152100
"Uganda","UGA",1966,153900
"Uganda","UGA",1967,166400
"Uganda","UGA",1968,133000
"Uganda","UGA",1969,247200
"Uganda","UGA",1970,201500
"Uganda","UGA",1971,175500
"Uganda","UGA",1972,183700
"Uganda","UGA",1973,212600
"Uganda","UGA",1974,199100
"Uganda","UGA",1975,199000
"Uganda","UGA",1976,137100
"Uganda","UGA",1977,155900
"Uganda","UGA",1978,121300
"Uganda","UGA",1979,103000
"Uganda","UGA",1980,135200
"Uganda","UGA",1981,97500
"Uganda","UGA",1982,161866
"Uganda","UGA",1983,148224
"Uganda","UGA",1984,145971
"Uganda","UGA",1985,143995
"Uganda","UGA",1986,159881
"Uganda","UGA",1987,167067
"Uganda","UGA",1988,151157
"Uganda","UGA",1989,169042
"Uganda","UGA",1990,128747
"Uganda","UGA",1991,147366
"Uganda","UGA",1992,110334
"Uganda","UGA",1993,144551
"Uganda","UGA",1994,198371
"Uganda","UGA",1995,181465
"Uganda","UGA",1996,287925
"Uganda","UGA",1997,219624
"Uganda","UGA",1998,205056
"Uganda","UGA",1999,251881
"Uganda","UGA",2000,143475
"Uganda","UGA",2001,197410
"Uganda","UGA",2002,209547
"Uganda","UGA",2003,150871
"Uganda","UGA",2004,170081
"Uganda","UGA",2005,158100
"Uganda","UGA",2006,133310
"Uganda","UGA",2007,175346
"Uganda","UGA",2008,211726
"Uganda","UGA",2009,195871
"Uganda","UGA",2010,166968
"Uganda","UGA",2011,191371
"Uganda","UGA",2012,186125
"Uganda","UGA",2013,222894
"Uganda","UGA",2014,220135
"Uganda","UGA",2015,229149
"Uganda","UGA",2016,243061
"Uganda","UGA",2017,302063
"Uganda","UGA",2018,284225
"Uganda","UGA",2019,313933
"Uganda","UGA",2020,360103
"Uganda","UGA",2021,414007
"Uganda","UGA",2022,338000
"Uganda","UGA",2023,384000
"United States","USA",1961,3100
"United States","USA",1962,4900
"United States","USA",1963,2400
"United States","USA",1964,3600
"United States","USA",1965,2722
"United States","USA",1966,2918
"United States","USA",1967,1974
"United States","USA",1968,2068
"United States","USA",1969,1498
"United States","USA",1970,1560
"United States","USA",1971,1063
"United States","USA",1972,1321
"United States","USA",1973,1103
"United States","USA",1974,559
"United States","USA",1975,675
"United States","USA",1976,770
"United States","USA",1977,823
"United States","USA",1978,610
"United States","USA",1979,794
"United States","USA",1980,522
"United States","USA",1981,802
"United States","USA",1982,360
"United States","USA",1983,1016
"United States","USA",1984,635
"United States","USA",1985,671
"United States","USA",1986,1088
"United States","USA",1987,653
"United States","USA",1988,725
"United States","USA",1989,1160
"United States","USA",1990,1016
"United States","USA",1991,1016
"United States","USA",1992,871
"United States","USA",1993,1056
"United States","USA",1994,1560
"United States","USA",1995,1960
"United States","USA",1996,2320
"United States","USA",1997,3260
"United States","USA",1998,3450
"United States","USA",1999,3630
"United States","USA",2000,3950
"United States","USA",2001,3630
"United States","USA",2002,3400
"United States","USA",2003,3760
"United States","USA",2004,2540
"United States","USA",2005,3719
"United States","USA",2006,3311
"United States","USA",2007,3400
"United States","USA",2008,3950
"United States","USA",2009,3950
"United States","USA",2010,3990
"United States","USA",2011,3447
"United States","USA",2012,3175
"United States","USA",2013,3175
"United States","USA",2014,3670
"United States","USA",2015,2390
"United States","USA",2016,1960
"United States","USA",2017,2200
"United States","USA",2018,2490
"United States","USA",2019,2320
"United States","USA",2020,1960
"United States","USA",2021,4709
"United States","USA",2022,3759
"United States","USA",2023,3121
"Vanuatu","VUT",1961,240
"Vanuatu","VUT",1962,200
"Vanuatu","VUT",1963,200
"Vanuatu","VUT",1964,200
"Vanuatu","VUT",1965,250
"Vanuatu","VUT",1966,250
"Vanuatu","VUT",1967,300
"Vanuatu","VUT",1968,240
"Vanuatu","VUT",1969,180
"Vanuatu","VUT",1970,120
"Vanuatu","VUT",1971,120
"Vanuatu","VUT",1972,120
"Vanuatu","VUT",1973,120
"Vanuatu","VUT",1974,120
"Vanuatu","VUT",1975,60
"Vanuatu","VUT",1976,60
"Vanuatu","VUT",1977,60
"Vanuatu","VUT",1978,60
"Vanuatu","VUT",1979,80
"Vanuatu","VUT",1980,60
"Vanuatu","VUT",1981,61
"Vanuatu","VUT",1982,21
"Vanuatu","VUT",1983,38
"Vanuatu","VUT",1984,55
"Vanuatu","VUT",1985,65
"Vanuatu","VUT",1986,57
"Vanuatu","VUT",1987,53
"Vanuatu","VUT",1988,15
"Vanuatu","VUT",1989,25
"Vanuatu","VUT",1990,15
"Vanuatu","VUT",1991,42
"Vanuatu","VUT",1992,30
"Vanuatu","VUT",1993,28.13
"Vanuatu","VUT",1994,31.22
"Vanuatu","VUT",1995,32.86
"Vanuatu","VUT",1996,40
"Vanuatu","VUT",1997,38.34
"Vanuatu","VUT",1998,50
"Vanuatu","VUT",1999,44.69
"Vanuatu","VUT",2000,30
"Vanuatu","VUT",2001,15
"Vanuatu","VUT",2002,20.2
"Vanuatu","VUT",2003,15.85
"Vanuatu","VUT",2004,15.71
"Vanuatu","VUT",2005,14
"Vanuatu","VUT",2006,15.53
"Vanuatu","VUT",2007,15.57
"Vanuatu","VUT",2008,15
"Vanuatu","VUT",2009,15.38
"Vanuatu","VUT",2010,15.47
"Vanuatu","VUT",2011,15.47
"Vanuatu","VUT",2012,15.46
"Vanuatu","VUT",2013,15.64
"Vanuatu","VUT",2014,15.3
"Vanuatu","VUT",2015,15.22
"Vanuatu","VUT",2016,15.13
"Vanuatu","VUT",2017,15.03
"Vanuatu","VUT",2018,14.93
"Vanuatu","VUT",2019,14.59
"Vanuatu","VUT",2020,14.58
"Vanuatu","VUT",2021,14.55
"Vanuatu","VUT",2022,15
"Vanuatu","VUT",2023,14.32
"Venezuela","VEN",1961,57050
"Venezuela","VEN",1962,54228
"Venezuela","VEN",1963,60678
"Venezuela","VEN",1964,56141
"Venezuela","VEN",1965,54387
"Venezuela","VEN",1966,61000
"Venezuela","VEN",1967,61824
"Venezuela","VEN",1968,45886
"Venezuela","VEN",1969,60665
"Venezuela","VEN",1970,60586
"Venezuela","VEN",1971,58385
"Venezuela","VEN",1972,40406
"Venezuela","VEN",1973,65926
"Venezuela","VEN",1974,45878
"Venezuela","VEN",1975,64611
"Venezuela","VEN",1976,40350
"Venezuela","VEN",1977,57682
"Venezuela","VEN",1978,58977
"Venezuela","VEN",1979,53935
"Venezuela","VEN",1980,58173
"Venezuela","VEN",1981,59566
"Venezuela","VEN",1982,58037
"Venezuela","VEN",1983,58848
"Venezuela","VEN",1984,60861
"Venezuela","VEN",1985,64370
"Venezuela","VEN",1986,66232
"Venezuela","VEN",1987,70188
"Venezuela","VEN",1988,71040
"Venezuela","VEN",1989,72594
"Venezuela","VEN",1990,76412
"Venezuela","VEN",1991,68404
"Venezuela","VEN",1992,69340
"Venezuela","VEN",1993,66476
"Venezuela","VEN",1994,68404
"Venezuela","VEN",1995,65088
"Venezuela","VEN",1996,73026
"Venezuela","VEN",1997,63000
"Venezuela","VEN",1998,66840
"Venezuela","VEN",1999,79854
"Venezuela","VEN",2000,78440
"Venezuela","VEN",2001,91877
"Venezuela","VEN",2002,84470
"Venezuela","VEN",2003,64265
"Venezuela","VEN",2004,71503
"Venezuela","VEN",2005,64484
"Venezuela","VEN",2006,74332
"Venezuela","VEN",2007,70311
"Venezuela","VEN",2008,72000
"Venezuela","VEN",2009,63193
"Venezuela","VEN",2010,71687
"Venezuela","VEN",2011,72109
"Venezuela","VEN",2012,60917
"Venezuela","VEN",2013,62069
"Venezuela","VEN",2014,52683
"Venezuela","VEN",2015,49987
"Venezuela","VEN",2016,50947.58
"Venezuela","VEN",2017,56630
"Venezuela","VEN",2018,58188
"Venezuela","VEN",2019,57015
"Venezuela","VEN",2020,54242
"Venezuela","VEN",2021,55742.12
"Venezuela","VEN",2022,57177
"Venezuela","VEN",2023,56380.58
"Vietnam","VNM",1961,4100
"Vietnam","VNM",1962,4020
"Vietnam","VNM",1963,4500
"Vietnam","VNM",1964,5500
"Vietnam","VNM",1965,7500
"Vietnam","VNM",1966,6300
"Vietnam","VNM",1967,7000
"Vietnam","VNM",1968,6000
"Vietnam","VNM",1969,6500
"Vietnam","VNM",1970,7300
"Vietnam","VNM",1971,6500
"Vietnam","VNM",1972,7000
"Vietnam","VNM",1973,6600
"Vietnam","VNM",1974,6000
"Vietnam","VNM",1975,6800
"Vietnam","VNM",1976,9700
"Vietnam","VNM",1977,5600
"Vietnam","VNM",1978,5400
"Vietnam","VNM",1979,5100
"Vietnam","VNM",1980,8400
"Vietnam","VNM",1981,5300
"Vietnam","VNM",1982,5300
"Vietnam","VNM",1983,5700
"Vietnam","VNM",1984,4800
"Vietnam","VNM",1985,12300
"Vietnam","VNM",1986,25000
"Vietnam","VNM",1987,27500
"Vietnam","VNM",1988,42000
"Vietnam","VNM",1989,40900
"Vietnam","VNM",1990,92000
"Vietnam","VNM",1991,1e+05
"Vietnam","VNM",1992,119200
"Vietnam","VNM",1993,136100
"Vietnam","VNM",1994,180000
"Vietnam","VNM",1995,218000
"Vietnam","VNM",1996,320100
"Vietnam","VNM",1997,420500
"Vietnam","VNM",1998,409300
"Vietnam","VNM",1999,553200
"Vietnam","VNM",2000,802500
"Vietnam","VNM",2001,840600
"Vietnam","VNM",2002,699500
"Vietnam","VNM",2003,793700
"Vietnam","VNM",2004,913800
"Vietnam","VNM",2005,831000
"Vietnam","VNM",2006,985300
"Vietnam","VNM",2007,1251000
"Vietnam","VNM",2008,1055811
"Vietnam","VNM",2009,1057539.6
"Vietnam","VNM",2010,1105700
"Vietnam","VNM",2011,1276506
"Vietnam","VNM",2012,1260463
"Vietnam","VNM",2013,1326688
"Vietnam","VNM",2014,1406469
"Vietnam","VNM",2015,1452999.2
"Vietnam","VNM",2016,1460800
"Vietnam","VNM",2017,1542397.9
"Vietnam","VNM",2018,1616307.2
"Vietnam","VNM",2019,1686765.1
"Vietnam","VNM",2020,1763476
"Vietnam","VNM",2021,1845033
"Vietnam","VNM",2022,1953990.1
"Vietnam","VNM",2023,1956782.5
"Yemen","YEM",1961,6300
"Yemen","YEM",1962,6300
"Yemen","YEM",1963,5800
"Yemen","YEM",1964,5700
"Yemen","YEM",1965,6300
"Yemen","YEM",1966,5323
"Yemen","YEM",1967,4423
"Yemen","YEM",1968,4423
"Yemen","YEM",1969,5013
"Yemen","YEM",1970,4813
"Yemen","YEM",1971,4823
"Yemen","YEM",1972,4313
"Yemen","YEM",1973,4313
"Yemen","YEM",1974,4313
"Yemen","YEM",1975,3810
"Yemen","YEM",1976,3810
"Yemen","YEM",1977,4710
"Yemen","YEM",1978,4716
"Yemen","YEM",1979,4410
"Yemen","YEM",1980,4390
"Yemen","YEM",1981,4405
"Yemen","YEM",1982,4305
"Yemen","YEM",1983,3917
"Yemen","YEM",1984,5152
"Yemen","YEM",1985,4913
"Yemen","YEM",1986,5012
"Yemen","YEM",1987,5111
"Yemen","YEM",1988,6474
"Yemen","YEM",1989,6807
"Yemen","YEM",1990,7411
"Yemen","YEM",1991,5430
"Yemen","YEM",1992,8218
"Yemen","YEM",1993,8727
"Yemen","YEM",1994,8480
"Yemen","YEM",1995,8993
"Yemen","YEM",1996,10600
"Yemen","YEM",1997,10325
"Yemen","YEM",1998,11283
"Yemen","YEM",1999,11182
"Yemen","YEM",2000,11363
"Yemen","YEM",2001,11906
"Yemen","YEM",2002,11499
"Yemen","YEM",2003,11608
"Yemen","YEM",2004,10260
"Yemen","YEM",2005,11331
"Yemen","YEM",2006,17292
"Yemen","YEM",2007,18330
"Yemen","YEM",2008,18788
"Yemen","YEM",2009,18924
"Yemen","YEM",2010,19029
"Yemen","YEM",2011,19275
"Yemen","YEM",2012,19828
"Yemen","YEM",2013,19984
"Yemen","YEM",2014,20059
"Yemen","YEM",2015,19257
"Yemen","YEM",2016,18945
"Yemen","YEM",2017,18767
"Yemen","YEM",2018,18642
"Yemen","YEM",2019,20812
"Yemen","YEM",2020,21443
"Yemen","YEM",2021,41933.49
"Yemen","YEM",2022,36825.59
"Yemen","YEM",2023,30290.89
"Zambia","ZMB",1961,0
"Zambia","ZMB",1962,0
"Zambia","ZMB",1963,0
"Zambia","ZMB",1964,0
"Zambia","ZMB",1965,0
"Zambia","ZMB",1966,0
"Zambia","ZMB",1967,0
"Zambia","ZMB",1968,0
"Zambia","ZMB",1969,3
"Zambia","ZMB",1970,7
"Zambia","ZMB",1971,10
"Zambia","ZMB",1972,7
"Zambia","ZMB",1973,12
"Zambia","ZMB",1974,13
"Zambia","ZMB",1975,25
"Zambia","ZMB",1976,37
"Zambia","ZMB",1977,50
"Zambia","ZMB",1978,80
"Zambia","ZMB",1979,20
"Zambia","ZMB",1980,30
"Zambia","ZMB",1981,40
"Zambia","ZMB",1982,66
"Zambia","ZMB",1983,76
"Zambia","ZMB",1984,200
"Zambia","ZMB",1985,377
"Zambia","ZMB",1986,600
"Zambia","ZMB",1987,540
"Zambia","ZMB",1988,540
"Zambia","ZMB",1989,1500
"Zambia","ZMB",1990,1380
"Zambia","ZMB",1991,1329
"Zambia","ZMB",1992,1792
"Zambia","ZMB",1993,1531
"Zambia","ZMB",1994,1582
"Zambia","ZMB",1995,1232
"Zambia","ZMB",1996,1580
"Zambia","ZMB",1997,2167
"Zambia","ZMB",1998,2628
"Zambia","ZMB",1999,3450
"Zambia","ZMB",2000,2200
"Zambia","ZMB",2001,5868
"Zambia","ZMB",2002,5000
"Zambia","ZMB",2003,6500
"Zambia","ZMB",2004,5881
"Zambia","ZMB",2005,6684.64
"Zambia","ZMB",2006,6126.7
"Zambia","ZMB",2007,3431.84
"Zambia","ZMB",2008,6584.09
"Zambia","ZMB",2009,7140.61
"Zambia","ZMB",2010,7390.95
"Zambia","ZMB",2011,7120.19
"Zambia","ZMB",2012,7372.36
"Zambia","ZMB",2013,7415.12
"Zambia","ZMB",2014,7564.41
"Zambia","ZMB",2015,8051.05
"Zambia","ZMB",2016,8732.02
"Zambia","ZMB",2017,8760.77
"Zambia","ZMB",2018,8514.61
"Zambia","ZMB",2019,9003.91
"Zambia","ZMB",2020,8759.76
"Zambia","ZMB",2021,8759.43
"Zambia","ZMB",2022,8841.03
"Zambia","ZMB",2023,8786.74
"Zimbabwe","ZWE",1961,0
"Zimbabwe","ZWE",1962,0
"Zimbabwe","ZWE",1963,0
"Zimbabwe","ZWE",1964,0
"Zimbabwe","ZWE",1965,0
"Zimbabwe","ZWE",1966,52
"Zimbabwe","ZWE",1967,62
"Zimbabwe","ZWE",1968,212
"Zimbabwe","ZWE",1969,212
"Zimbabwe","ZWE",1970,615
"Zimbabwe","ZWE",1971,745
"Zimbabwe","ZWE",1972,1255
"Zimbabwe","ZWE",1973,1553
"Zimbabwe","ZWE",1974,2581
"Zimbabwe","ZWE",1975,3415
"Zimbabwe","ZWE",1976,4639
"Zimbabwe","ZWE",1977,4310
"Zimbabwe","ZWE",1978,4977
"Zimbabwe","ZWE",1979,4603
"Zimbabwe","ZWE",1980,5261
"Zimbabwe","ZWE",1981,5476
"Zimbabwe","ZWE",1982,6073
"Zimbabwe","ZWE",1983,8234
"Zimbabwe","ZWE",1984,10720
"Zimbabwe","ZWE",1985,11354
"Zimbabwe","ZWE",1986,13486
"Zimbabwe","ZWE",1987,11599
"Zimbabwe","ZWE",1988,12627
"Zimbabwe","ZWE",1989,14601
"Zimbabwe","ZWE",1990,13569
"Zimbabwe","ZWE",1991,12091
"Zimbabwe","ZWE",1992,4995
"Zimbabwe","ZWE",1993,4000
"Zimbabwe","ZWE",1994,9420
"Zimbabwe","ZWE",1995,7860
"Zimbabwe","ZWE",1996,11500
"Zimbabwe","ZWE",1997,9300
"Zimbabwe","ZWE",1998,10000
"Zimbabwe","ZWE",1999,10000
"Zimbabwe","ZWE",2000,9100
"Zimbabwe","ZWE",2001,7518
"Zimbabwe","ZWE",2002,8050
"Zimbabwe","ZWE",2003,10000
"Zimbabwe","ZWE",2004,5800
"Zimbabwe","ZWE",2005,3960
"Zimbabwe","ZWE",2006,2700
"Zimbabwe","ZWE",2007,1860
"Zimbabwe","ZWE",2008,1440
"Zimbabwe","ZWE",2009,1260
"Zimbabwe","ZWE",2010,600
"Zimbabwe","ZWE",2011,540
"Zimbabwe","ZWE",2012,540
"Zimbabwe","ZWE",2013,763.9
"Zimbabwe","ZWE",2014,850
"Zimbabwe","ZWE",2015,500
"Zimbabwe","ZWE",2016,700
"Zimbabwe","ZWE",2017,545.66
"Zimbabwe","ZWE",2018,491.71
"Zimbabwe","ZWE",2019,531
"Zimbabwe","ZWE",2020,579
"Zimbabwe","ZWE",2021,608
"Zimbabwe","ZWE",2022,681
"Zimbabwe","ZWE",2023,698.88
