Entity,Code,Year,Period life expectancy at birth
Sri Lanka,LKA,1966,63.1563
Sri Lanka,LKA,1967,63.5559
Sri Lanka,LKA,1968,63.8694
Sri Lanka,LKA,1969,64.1379
Sri Lanka,LKA,1970,64.3521
Sri Lanka,LKA,1971,64.2402
Sri Lanka,LKA,1972,64.6249
Sri Lanka,LKA,1973,64.7855
Sri Lanka,LKA,1974,64.966
Sri Lanka,LKA,1975,65.3554
Sri Lanka,LKA,1976,65.8399
Sri Lanka,LKA,1977,66.3913
Sri Lanka,LKA,1978,66.8436
Sri Lanka,LKA,1979,67.5141
Sri Lanka,LKA,1980,68.0059
Sri Lanka,LKA,1981,68.3802
Sri Lanka,LKA,1982,68.6649
Sri Lanka,LKA,1983,68.7258
Sri Lanka,LKA,1984,68.7612
Sri Lanka,LKA,1985,68.8812
Sri Lanka,LKA,1986,68.9617
Sri Lanka,LKA,1987,69.0086
Sri Lanka,LKA,1988,68.9952
Sri Lanka,LKA,1989,67.2839
Sri Lanka,LKA,1990,69.2389
Sri Lanka,LKA,1991,69.131
Sri Lanka,LKA,1992,69.6191
Sri Lanka,LKA,1993,70.0485
Sri Lanka,LKA,1994,70.2114
Sri Lanka,LKA,1995,69.7456
Sri Lanka,LKA,1996,69.8405
Sri Lanka,LKA,1997,69.9345
Sri Lanka,LKA,1998,70.1342
Sri Lanka,LKA,1999,70.4265
Sri Lanka,LKA,2000,71.1787
Sri Lanka,LKA,2001,71.8044
Sri Lanka,LKA,2002,72.2711
Sri Lanka,LKA,2003,72.4417
Sri Lanka,LKA,2004,68.0218
Sri Lanka,LKA,2005,73.0733
Sri Lanka,LKA,2006,72.825
Sri Lanka,LKA,2007,72.9831
Sri Lanka,LKA,2008,72.5557
Sri Lanka,LKA,2009,70.2976
Sri Lanka,LKA,2010,74.4626
Sri Lanka,LKA,2011,74.7405
Sri Lanka,LKA,2012,75.1866
Sri Lanka,LKA,2013,75.5461
Sri Lanka,LKA,2014,75.7573
Sri Lanka,LKA,2015,75.9899
Sri Lanka,LKA,2016,76.1361
Sri Lanka,LKA,2017,76.2386
Sri Lanka,LKA,2018,76.4853
Sri Lanka,LKA,2019,76.698
Sri Lanka,LKA,2020,76.9281
Sri Lanka,LKA,2021,76.2779
Sri Lanka,LKA,2022,77.2996
Sri Lanka,LKA,2023,77.4828
Sudan,SDN,1950,45.8061
Sudan,SDN,1951,46.2321
Sudan,SDN,1952,46.4848
Sudan,SDN,1953,46.9109
Sudan,SDN,1954,47.3154
Sudan,SDN,1955,47.7203
Sudan,SDN,1956,48.0868
Sudan,SDN,1957,48.4825
Sudan,SDN,1958,48.8633
Sudan,SDN,1959,49.1928
Sudan,SDN,1960,49.566
Sudan,SDN,1961,49.9636
Sudan,SDN,1962,50.4192
Sudan,SDN,1963,50.8164
Sudan,SDN,1964,50.8792
Sudan,SDN,1965,51.0311
Sudan,SDN,1966,51.2529
Sudan,SDN,1967,51.4948
Sudan,SDN,1968,51.7623
Sudan,SDN,1969,52.0403
Sudan,SDN,1970,52.2939
Sudan,SDN,1971,52.5405
Sudan,SDN,1972,52.8032
Sudan,SDN,1973,52.9884
Sudan,SDN,1974,53.1564
Sudan,SDN,1975,53.31
Sudan,SDN,1976,53.3417
Sudan,SDN,1977,53.522
Sudan,SDN,1978,53.2901
Sudan,SDN,1979,53.3738
Sudan,SDN,1980,54.072
Sudan,SDN,1981,54.3693
Sudan,SDN,1982,54.3753
Sudan,SDN,1983,49.5618
Sudan,SDN,1984,49.8073
Sudan,SDN,1985,50.0141
Sudan,SDN,1986,54.5578
Sudan,SDN,1987,54.747
Sudan,SDN,1988,54.9845
Sudan,SDN,1989,54.8826
Sudan,SDN,1990,55.4969
Sudan,SDN,1991,55.553
Sudan,SDN,1992,55.952
Sudan,SDN,1993,56.102
Sudan,SDN,1994,57.0223
Sudan,SDN,1995,57.4465
Sudan,SDN,1996,57.6379
Sudan,SDN,1997,58.0579
Sudan,SDN,1998,58.3082
Sudan,SDN,1999,58.6073
Sudan,SDN,2000,58.9456
Sudan,SDN,2001,59.2641
Sudan,SDN,2002,59.3078
Sudan,SDN,2003,58.3193
Sudan,SDN,2004,56.7731
Sudan,SDN,2005,57.2263
Sudan,SDN,2006,60.3996
Sudan,SDN,2007,61.4419
Sudan,SDN,2008,61.2609
Sudan,SDN,2009,62.6765
Sudan,SDN,2010,62.9792
Sudan,SDN,2011,63.1809
Sudan,SDN,2012,63.4273
Sudan,SDN,2013,63.4433
Sudan,SDN,2014,63.9905
Sudan,SDN,2015,64.3746
Sudan,SDN,2016,64.6773
Sudan,SDN,2017,65.1464
Sudan,SDN,2018,65.5005
Sudan,SDN,2019,65.8032
Sudan,SDN,2020,65.1237
Sudan,SDN,2021,64.4604
Sudan,SDN,2022,65.695
Sudan,SDN,2023,66.331
Suriname,SUR,1950,50.7024
Suriname,SUR,1951,51.0736
Suriname,SUR,1952,51.4014
Suriname,SUR,1953,52.1019
Suriname,SUR,1954,52.7862
Suriname,SUR,1955,53.45
Suriname,SUR,1956,54.1029
Suriname,SUR,1957,54.7426
Suriname,SUR,1958,55.3586
Suriname,SUR,1959,55.9366
Suriname,SUR,1960,56.5953
Suriname,SUR,1961,57.29
Suriname,SUR,1962,58.0229
Suriname,SUR,1963,58.4958
Suriname,SUR,1964,58.9081
Suriname,SUR,1965,59.1368
Suriname,SUR,1966,59.2316
Suriname,SUR,1967,59.1716
Suriname,SUR,1968,59.2916
Suriname,SUR,1969,59.3942
Suriname,SUR,1970,59.4939
Suriname,SUR,1971,59.5895
Suriname,SUR,1972,59.6852
Suriname,SUR,1973,59.7932
Suriname,SUR,1974,59.914
Suriname,SUR,1975,60.0347
Suriname,SUR,1976,60.1548
Suriname,SUR,1977,60.2769
Suriname,SUR,1978,60.4011
Suriname,SUR,1979,60.5267
Suriname,SUR,1980,60.6539
Suriname,SUR,1981,60.795
Suriname,SUR,1982,60.9343
Suriname,SUR,1983,61.0718
Suriname,SUR,1984,61.2105
Suriname,SUR,1985,61.3575
Suriname,SUR,1986,61.1589
Suriname,SUR,1987,61.3143
Suriname,SUR,1988,61.4774
Suriname,SUR,1989,61.9816
Suriname,SUR,1990,62.0878
Suriname,SUR,1991,62.1512
Suriname,SUR,1992,62.2456
Suriname,SUR,1993,62.3817
Suriname,SUR,1994,62.542
Suriname,SUR,1995,62.7792
Suriname,SUR,1996,63.0786
Suriname,SUR,1997,63.3853
Suriname,SUR,1998,63.706
Suriname,SUR,1999,64.0353
Suriname,SUR,2000,64.4089
Suriname,SUR,2001,64.8201
Suriname,SUR,2002,65.2744
Suriname,SUR,2003,65.7785
Suriname,SUR,2004,66.3615
Suriname,SUR,2005,66.9974
Suriname,SUR,2006,67.6431
Suriname,SUR,2007,68.3071
Suriname,SUR,2008,68.8732
Suriname,SUR,2009,69.3231
Suriname,SUR,2010,69.6262
Suriname,SUR,2011,69.8203
Suriname,SUR,2012,69.9568
Suriname,SUR,2013,70.1101
Suriname,SUR,2014,70.33
Suriname,SUR,2015,70.5671
Suriname,SUR,2016,70.9786
Suriname,SUR,2017,71.2474
Suriname,SUR,2018,71.4679
Suriname,SUR,2019,71.7734
Suriname,SUR,2020,72.3208
Suriname,SUR,2021,68.9427
Suriname,SUR,2022,73.2538
Suriname,SUR,2023,73.631
Sweden,SWE,1751,38.43
Sweden,SWE,1752,35.41
Sweden,SWE,1753,39.74
Sweden,SWE,1754,37.5
Sweden,SWE,1755,36.58
Sweden,SWE,1756,36.25
Sweden,SWE,1757,33.81
Sweden,SWE,1758,32.92
Sweden,SWE,1759,38.21
Sweden,SWE,1760,39.71
Sweden,SWE,1761,37.83
Sweden,SWE,1762,32.49
Sweden,SWE,1763,30.46
Sweden,SWE,1764,36.3
Sweden,SWE,1765,35.99
Sweden,SWE,1766,38.11
Sweden,SWE,1767,38.23
Sweden,SWE,1768,35.05
Sweden,SWE,1769,34.71
Sweden,SWE,1770,36.66
Sweden,SWE,1771,35.43
Sweden,SWE,1772,27.73
Sweden,SWE,1773,17.99
Sweden,SWE,1774,40.58
Sweden,SWE,1775,38.15
Sweden,SWE,1776,41.51
Sweden,SWE,1777,38.13
Sweden,SWE,1778,35.56
Sweden,SWE,1779,32.82
Sweden,SWE,1780,42.68
Sweden,SWE,1781,37.81
Sweden,SWE,1782,36.66
Sweden,SWE,1783,33.72
Sweden,SWE,1784,31.44
Sweden,SWE,1785,33.48
Sweden,SWE,1786,37.9
Sweden,SWE,1787,40.27
Sweden,SWE,1788,36.82
Sweden,SWE,1789,31.23
Sweden,SWE,1790,33.6
Sweden,SWE,1791,38.45
Sweden,SWE,1792,39.84
Sweden,SWE,1793,39.64
Sweden,SWE,1794,40.41
Sweden,SWE,1795,36.55
Sweden,SWE,1796,38.88
Sweden,SWE,1797,40.37
Sweden,SWE,1798,41.34
Sweden,SWE,1799,39.34
Sweden,SWE,1800,32.19
Sweden,SWE,1801,36.91
Sweden,SWE,1802,40.18
Sweden,SWE,1803,40.24
Sweden,SWE,1804,39.7
Sweden,SWE,1805,41.05
Sweden,SWE,1806,36.2
Sweden,SWE,1807,38.77
Sweden,SWE,1808,30.19
Sweden,SWE,1809,26.91
Sweden,SWE,1810,31.99
Sweden,SWE,1811,34.59
Sweden,SWE,1812,35.11
Sweden,SWE,1813,36.5
Sweden,SWE,1814,38.6
Sweden,SWE,1815,40.45
Sweden,SWE,1816,41.78
Sweden,SWE,1817,40.31
Sweden,SWE,1818,40.02
Sweden,SWE,1819,36.97
Sweden,SWE,1820,40.24
Sweden,SWE,1821,38.17
Sweden,SWE,1822,42.77
Sweden,SWE,1823,45.2
Sweden,SWE,1824,44.98
Sweden,SWE,1825,45.26
Sweden,SWE,1826,43.11
Sweden,SWE,1827,42.66
Sweden,SWE,1828,37.76
Sweden,SWE,1829,36.21
Sweden,SWE,1830,40.98
Sweden,SWE,1831,39
Sweden,SWE,1832,40.85
Sweden,SWE,1833,42.52
Sweden,SWE,1834,38.55
Sweden,SWE,1835,47.15
Sweden,SWE,1836,45.15
Sweden,SWE,1837,39.6
Sweden,SWE,1838,40
Sweden,SWE,1839,39.87
Sweden,SWE,1840,43.98
Sweden,SWE,1841,45.14
Sweden,SWE,1842,42.8
Sweden,SWE,1843,42.83
Sweden,SWE,1844,44.01
Sweden,SWE,1845,45.99
Sweden,SWE,1846,42.04
Sweden,SWE,1847,40.14
Sweden,SWE,1848,45.13
Sweden,SWE,1849,44.5
Sweden,SWE,1850,44.69
Sweden,SWE,1851,43.62
Sweden,SWE,1852,41.35
Sweden,SWE,1853,39.99
Sweden,SWE,1854,44.53
Sweden,SWE,1855,43.06
Sweden,SWE,1856,42.12
Sweden,SWE,1857,34.62
Sweden,SWE,1858,41.99
Sweden,SWE,1859,44.26
Sweden,SWE,1860,48.46
Sweden,SWE,1861,47.19
Sweden,SWE,1862,42.7
Sweden,SWE,1863,45.5
Sweden,SWE,1864,44.81
Sweden,SWE,1865,45.45
Sweden,SWE,1866,44.84
Sweden,SWE,1867,46.27
Sweden,SWE,1868,43.32
Sweden,SWE,1869,41.01
Sweden,SWE,1870,45.02
Sweden,SWE,1871,48.91
Sweden,SWE,1872,49.94
Sweden,SWE,1873,48.56
Sweden,SWE,1874,44.15
Sweden,SWE,1875,44.47
Sweden,SWE,1876,44.77
Sweden,SWE,1877,46.06
Sweden,SWE,1878,46.8
Sweden,SWE,1879,49.02
Sweden,SWE,1880,47.67
Sweden,SWE,1881,48.42
Sweden,SWE,1882,48.41
Sweden,SWE,1883,48.82
Sweden,SWE,1884,49
Sweden,SWE,1885,48.83
Sweden,SWE,1886,50.52
Sweden,SWE,1887,51.39
Sweden,SWE,1888,52.25
Sweden,SWE,1889,52.23
Sweden,SWE,1890,50.44
Sweden,SWE,1891,51.02
Sweden,SWE,1892,50.47
Sweden,SWE,1893,51.16
Sweden,SWE,1894,51.89
Sweden,SWE,1895,54.01
Sweden,SWE,1896,53.34
Sweden,SWE,1897,54
Sweden,SWE,1898,54.59
Sweden,SWE,1899,50.9
Sweden,SWE,1900,52.23
Sweden,SWE,1901,52.88
Sweden,SWE,1902,54.7
Sweden,SWE,1903,54.98
Sweden,SWE,1904,55.27
Sweden,SWE,1905,54.42
Sweden,SWE,1906,56.56
Sweden,SWE,1907,56.87
Sweden,SWE,1908,56.33
Sweden,SWE,1909,58.34
Sweden,SWE,1910,57.74
Sweden,SWE,1911,57.99
Sweden,SWE,1912,57.73
Sweden,SWE,1913,58.59
Sweden,SWE,1914,58.15
Sweden,SWE,1915,57.1
Sweden,SWE,1916,58.12
Sweden,SWE,1917,58.8
Sweden,SWE,1918,49.72
Sweden,SWE,1919,56.42
Sweden,SWE,1920,58.91
Sweden,SWE,1921,60.98
Sweden,SWE,1922,61.07
Sweden,SWE,1923,62.91
Sweden,SWE,1924,61.94
Sweden,SWE,1925,62.51
Sweden,SWE,1926,62.74
Sweden,SWE,1927,61.56
Sweden,SWE,1928,62.2
Sweden,SWE,1929,62.29
Sweden,SWE,1930,63.17
Sweden,SWE,1931,62.71
Sweden,SWE,1932,63.93
Sweden,SWE,1933,64.8
Sweden,SWE,1934,64.96
Sweden,SWE,1935,64.86
Sweden,SWE,1936,64.6
Sweden,SWE,1937,64.61
Sweden,SWE,1938,65.54
Sweden,SWE,1939,66.38
Sweden,SWE,1940,66.74
Sweden,SWE,1941,66.97
Sweden,SWE,1942,68.96
Sweden,SWE,1943,68.7
Sweden,SWE,1944,67.72
Sweden,SWE,1945,68.33
Sweden,SWE,1946,69.51
Sweden,SWE,1947,69.48
Sweden,SWE,1948,70.73
Sweden,SWE,1949,70.81
Sweden,SWE,1950,71.1394
Sweden,SWE,1951,71.3638
Sweden,SWE,1952,71.8453
Sweden,SWE,1953,71.9037
Sweden,SWE,1954,72.3527
Sweden,SWE,1955,72.5862
Sweden,SWE,1956,72.6602
Sweden,SWE,1957,72.4909
Sweden,SWE,1958,73.1526
Sweden,SWE,1959,73.3708
Sweden,SWE,1960,73.0365
Sweden,SWE,1961,73.4885
Sweden,SWE,1962,73.3506
Sweden,SWE,1963,73.5328
Sweden,SWE,1964,73.7054
Sweden,SWE,1965,73.8726
Sweden,SWE,1966,74.101
Sweden,SWE,1967,74.1466
Sweden,SWE,1968,74.0005
Sweden,SWE,1969,74.1135
Sweden,SWE,1970,74.6641
Sweden,SWE,1971,74.6006
Sweden,SWE,1972,74.7048
Sweden,SWE,1973,74.8655
Sweden,SWE,1974,74.9693
Sweden,SWE,1975,74.9778
Sweden,SWE,1976,74.9728
Sweden,SWE,1977,75.3933
Sweden,SWE,1978,75.4837
Sweden,SWE,1979,75.523
Sweden,SWE,1980,75.7431
Sweden,SWE,1981,76.0405
Sweden,SWE,1982,76.3498
Sweden,SWE,1983,76.5802
Sweden,SWE,1984,76.8407
Sweden,SWE,1985,76.6911
Sweden,SWE,1986,76.9546
Sweden,SWE,1987,77.1087
Sweden,SWE,1988,76.9978
Sweden,SWE,1989,77.654
Sweden,SWE,1990,77.5886
Sweden,SWE,1991,77.7285
Sweden,SWE,1992,78.0712
Sweden,SWE,1993,78.1356
Sweden,SWE,1994,78.7471
Sweden,SWE,1995,78.8222
Sweden,SWE,1996,79.0447
Sweden,SWE,1997,79.2724
Sweden,SWE,1998,79.4163
Sweden,SWE,1999,79.5085
Sweden,SWE,2000,79.7387
Sweden,SWE,2001,79.8363
Sweden,SWE,2002,79.9349
Sweden,SWE,2003,80.1951
Sweden,SWE,2004,80.5465
Sweden,SWE,2005,80.6213
Sweden,SWE,2006,80.8318
Sweden,SWE,2007,80.97
Sweden,SWE,2008,81.1373
Sweden,SWE,2009,81.3633
Sweden,SWE,2010,81.519
Sweden,SWE,2011,81.7584
Sweden,SWE,2012,81.7299
Sweden,SWE,2013,81.9354
Sweden,SWE,2014,82.2241
Sweden,SWE,2015,82.1844
Sweden,SWE,2016,82.3391
Sweden,SWE,2017,82.4377
Sweden,SWE,2018,82.5321
Sweden,SWE,2019,83.0518
Sweden,SWE,2020,82.4271
Sweden,SWE,2021,83.0196
Sweden,SWE,2022,83.046
Sweden,SWE,2023,83.2624
Switzerland,CHE,1876,40.19
Switzerland,CHE,1877,39.99
Switzerland,CHE,1878,40.57
Switzerland,CHE,1879,41.83
Switzerland,CHE,1880,42.47
Switzerland,CHE,1881,41.94
Switzerland,CHE,1882,43.02
Switzerland,CHE,1883,45.02
Switzerland,CHE,1884,45.07
Switzerland,CHE,1885,43.92
Switzerland,CHE,1886,44.75
Switzerland,CHE,1887,45.46
Switzerland,CHE,1888,46
Switzerland,CHE,1889,45.18
Switzerland,CHE,1890,45.01
Switzerland,CHE,1891,44.81
Switzerland,CHE,1892,47.2
Switzerland,CHE,1893,46.08
Switzerland,CHE,1894,45.85
Switzerland,CHE,1895,46.93
Switzerland,CHE,1896,48.87
Switzerland,CHE,1897,49.1
Switzerland,CHE,1898,48.26
Switzerland,CHE,1899,49.31
Switzerland,CHE,1900,47.59
Switzerland,CHE,1901,48.97
Switzerland,CHE,1902,50.44
Switzerland,CHE,1903,50.08
Switzerland,CHE,1904,49.23
Switzerland,CHE,1905,49.69
Switzerland,CHE,1906,50.75
Switzerland,CHE,1907,51.19
Switzerland,CHE,1908,52.29
Switzerland,CHE,1909,51.65
Switzerland,CHE,1910,52.93
Switzerland,CHE,1911,51.77
Switzerland,CHE,1912,54.4
Switzerland,CHE,1913,54.23
Switzerland,CHE,1914,55.11
Switzerland,CHE,1915,55.91
Switzerland,CHE,1916,56.52
Switzerland,CHE,1917,55.77
Switzerland,CHE,1918,46.3
Switzerland,CHE,1919,54.83
Switzerland,CHE,1920,54.5
Switzerland,CHE,1921,57.77
Switzerland,CHE,1922,58.48
Switzerland,CHE,1923,59.98
Switzerland,CHE,1924,59.47
Switzerland,CHE,1925,59.91
Switzerland,CHE,1926,60.59
Switzerland,CHE,1927,60.09
Switzerland,CHE,1928,60.43
Switzerland,CHE,1929,60.14
Switzerland,CHE,1930,61.4
Switzerland,CHE,1931,61.23
Switzerland,CHE,1932,61.2
Switzerland,CHE,1933,62.37
Switzerland,CHE,1934,62.83
Switzerland,CHE,1935,62.13
Switzerland,CHE,1936,63.14
Switzerland,CHE,1937,63.48
Switzerland,CHE,1938,63.83
Switzerland,CHE,1939,63.98
Switzerland,CHE,1940,63.54
Switzerland,CHE,1941,64.91
Switzerland,CHE,1942,65.63
Switzerland,CHE,1943,65.82
Switzerland,CHE,1944,64.86
Switzerland,CHE,1945,65.38
Switzerland,CHE,1946,66.06
Switzerland,CHE,1947,66.23
Switzerland,CHE,1948,67.31
Switzerland,CHE,1949,67.95
Switzerland,CHE,1950,68.9133
Switzerland,CHE,1951,68.6939
Switzerland,CHE,1952,69.5876
Switzerland,CHE,1953,69.5183
Switzerland,CHE,1954,69.9846
Switzerland,CHE,1955,70.0701
Switzerland,CHE,1956,70.1987
Switzerland,CHE,1957,70.5385
Switzerland,CHE,1958,71.2912
Switzerland,CHE,1959,71.4531
Switzerland,CHE,1960,71.4137
Switzerland,CHE,1961,71.7428
Switzerland,CHE,1962,71.3027
Switzerland,CHE,1963,71.2924
Switzerland,CHE,1964,72.1791
Switzerland,CHE,1965,72.318
Switzerland,CHE,1966,72.4497
Switzerland,CHE,1967,72.7412
Switzerland,CHE,1968,72.7054
Switzerland,CHE,1969,72.7176
Switzerland,CHE,1970,73.1238
Switzerland,CHE,1971,73.2406
Switzerland,CHE,1972,73.7591
Switzerland,CHE,1973,74.0598
Switzerland,CHE,1974,74.4013
Switzerland,CHE,1975,74.7913
Switzerland,CHE,1976,74.9059
Switzerland,CHE,1977,75.3673
Switzerland,CHE,1978,75.3079
Switzerland,CHE,1979,75.6078
Switzerland,CHE,1980,75.5898
Switzerland,CHE,1981,75.8183
Switzerland,CHE,1982,76.1624
Switzerland,CHE,1983,76.1574
Switzerland,CHE,1984,76.756
Switzerland,CHE,1985,76.882
Switzerland,CHE,1986,77.0403
Switzerland,CHE,1987,77.3317
Switzerland,CHE,1988,77.3646
Switzerland,CHE,1989,77.5573
Switzerland,CHE,1990,77.3851
Switzerland,CHE,1991,77.6485
Switzerland,CHE,1992,77.9441
Switzerland,CHE,1993,78.2335
Switzerland,CHE,1994,78.4946
Switzerland,CHE,1995,78.565
Switzerland,CHE,1996,79.0494
Switzerland,CHE,1997,79.2329
Switzerland,CHE,1998,79.4752
Switzerland,CHE,1999,79.7235
Switzerland,CHE,2000,79.834
Switzerland,CHE,2001,80.2511
Switzerland,CHE,2002,80.4438
Switzerland,CHE,2003,80.5325
Switzerland,CHE,2004,81.0549
Switzerland,CHE,2005,81.2362
Switzerland,CHE,2006,81.5495
Switzerland,CHE,2007,81.7028
Switzerland,CHE,2008,81.9709
Switzerland,CHE,2009,81.9891
Switzerland,CHE,2010,82.2873
Switzerland,CHE,2011,82.5738
Switzerland,CHE,2012,82.6167
Switzerland,CHE,2013,82.6892
Switzerland,CHE,2014,83.0841
Switzerland,CHE,2015,82.8461
Switzerland,CHE,2016,83.4457
Switzerland,CHE,2017,83.414
Switzerland,CHE,2018,83.5639
Switzerland,CHE,2019,83.7804
Switzerland,CHE,2020,83.0626
Switzerland,CHE,2021,83.6477
Switzerland,CHE,2022,83.2003
Switzerland,CHE,2023,83.9536
Syria,SYR,1950,42.455
Syria,SYR,1951,43.4491
Syria,SYR,1952,44.3394
Syria,SYR,1953,45.3291
Syria,SYR,1954,46.3514
Syria,SYR,1955,47.4031
Syria,SYR,1956,48.4928
Syria,SYR,1957,49.5751
Syria,SYR,1958,50.6719
Syria,SYR,1959,51.7243
Syria,SYR,1960,52.7232
Syria,SYR,1961,53.6521
Syria,SYR,1962,54.5685
Syria,SYR,1963,55.3935
Syria,SYR,1964,56.1701
Syria,SYR,1965,56.901
Syria,SYR,1966,57.5504
Syria,SYR,1967,58.0449
Syria,SYR,1968,59.1177
Syria,SYR,1969,59.8441
Syria,SYR,1970,60.6077
Syria,SYR,1971,61.3339
Syria,SYR,1972,61.9692
Syria,SYR,1973,60.8259
Syria,SYR,1974,63.4411
Syria,SYR,1975,64.1871
Syria,SYR,1976,64.844
Syria,SYR,1977,65.3981
Syria,SYR,1978,65.9321
Syria,SYR,1979,66.2441
Syria,SYR,1980,66.5449
Syria,SYR,1981,64.5981
Syria,SYR,1982,60.8391
Syria,SYR,1983,67.3504
Syria,SYR,1984,67.7231
Syria,SYR,1985,68.0481
Syria,SYR,1986,68.4155
Syria,SYR,1987,68.7974
Syria,SYR,1988,69.1717
Syria,SYR,1989,69.4855
Syria,SYR,1990,69.8298
Syria,SYR,1991,70.0752
Syria,SYR,1992,70.2428
Syria,SYR,1993,70.3087
Syria,SYR,1994,70.2958
Syria,SYR,1995,70.2093
Syria,SYR,1996,70.1565
Syria,SYR,1997,70.1582
Syria,SYR,1998,70.2372
Syria,SYR,1999,70.5065
Syria,SYR,2000,70.8563
Syria,SYR,2001,71.2958
Syria,SYR,2002,71.7424
Syria,SYR,2003,72.1875
Syria,SYR,2004,72.4938
Syria,SYR,2005,72.7966
Syria,SYR,2006,73.0396
Syria,SYR,2007,73.2563
Syria,SYR,2008,73.3681
Syria,SYR,2009,73.4959
Syria,SYR,2010,73.5417
Syria,SYR,2011,72.2593
Syria,SYR,2012,66.2064
Syria,SYR,2013,65.1457
Syria,SYR,2014,65.4916
Syria,SYR,2015,63.2651
Syria,SYR,2016,65.1896
Syria,SYR,2017,65.6508
Syria,SYR,2018,67.3711
Syria,SYR,2019,70.9701
Syria,SYR,2020,71.944
Syria,SYR,2021,72.4175
Syria,SYR,2022,72.7898
Syria,SYR,2023,72.1201
Taiwan,TWN,1950,56.5867
Taiwan,TWN,1951,57.1895
Taiwan,TWN,1952,57.9069
Taiwan,TWN,1953,58.5569
Taiwan,TWN,1954,58.9324
Taiwan,TWN,1955,59.7957
Taiwan,TWN,1956,60.3133
Taiwan,TWN,1957,60.95
Taiwan,TWN,1958,61.0399
Taiwan,TWN,1959,61.6084
Taiwan,TWN,1960,62.5432
Taiwan,TWN,1961,62.9844
Taiwan,TWN,1962,63.7948
Taiwan,TWN,1963,64.472
Taiwan,TWN,1964,64.8758
Taiwan,TWN,1965,65.7341
Taiwan,TWN,1966,66.0896
Taiwan,TWN,1967,66.6712
Taiwan,TWN,1968,66.802
Taiwan,TWN,1969,67.717
Taiwan,TWN,1970,69.0362
Taiwan,TWN,1971,69.3595
Taiwan,TWN,1972,69.6284
Taiwan,TWN,1973,69.8017
Taiwan,TWN,1974,70.3056
Taiwan,TWN,1975,70.8761
Taiwan,TWN,1976,71.1569
Taiwan,TWN,1977,71.2592
Taiwan,TWN,1978,71.7285
Taiwan,TWN,1979,71.7086
Taiwan,TWN,1980,71.9591
Taiwan,TWN,1981,72.018
Taiwan,TWN,1982,72.3966
Taiwan,TWN,1983,72.3973
Taiwan,TWN,1984,72.9877
Taiwan,TWN,1985,73.2953
Taiwan,TWN,1986,73.3182
Taiwan,TWN,1987,73.613
Taiwan,TWN,1988,73.4014
Taiwan,TWN,1989,73.6725
Taiwan,TWN,1990,73.9362
Taiwan,TWN,1991,74.287
Taiwan,TWN,1992,74.3047
Taiwan,TWN,1993,74.5644
Taiwan,TWN,1994,74.7036
Taiwan,TWN,1995,74.6174
Taiwan,TWN,1996,74.9181
Taiwan,TWN,1997,75.3222
Taiwan,TWN,1998,75.4752
Taiwan,TWN,1999,75.6198
Taiwan,TWN,2000,76.1389
Taiwan,TWN,2001,76.4775
Taiwan,TWN,2002,76.8708
Taiwan,TWN,2003,77.0431
Taiwan,TWN,2004,77.1732
Taiwan,TWN,2005,77.133
Taiwan,TWN,2006,77.8448
Taiwan,TWN,2007,78.0458
Taiwan,TWN,2008,78.2979
Taiwan,TWN,2009,78.7005
Taiwan,TWN,2010,79.0363
Taiwan,TWN,2011,78.8804
Taiwan,TWN,2012,79.1791
Taiwan,TWN,2013,79.5976
Taiwan,TWN,2014,79.4726
Taiwan,TWN,2015,79.8786
Taiwan,TWN,2016,79.6996
Taiwan,TWN,2017,80.061
Taiwan,TWN,2018,80.4312
Taiwan,TWN,2019,80.5958
Taiwan,TWN,2020,81.1067
Taiwan,TWN,2021,80.7847
Taiwan,TWN,2022,80.1569
Taiwan,TWN,2023,80.5588
Tajikistan,TJK,1950,49.3486
Tajikistan,TJK,1951,49.6368
Tajikistan,TJK,1952,49.9336
Tajikistan,TJK,1953,50.1992
Tajikistan,TJK,1954,50.5135
Tajikistan,TJK,1955,50.818
Tajikistan,TJK,1956,51.1166
Tajikistan,TJK,1957,51.4404
Tajikistan,TJK,1958,51.7906
Tajikistan,TJK,1959,52.1696
Tajikistan,TJK,1960,52.5349
Tajikistan,TJK,1961,52.9445
Tajikistan,TJK,1962,53.3743
Tajikistan,TJK,1963,53.7915
Tajikistan,TJK,1964,54.2244
Tajikistan,TJK,1965,54.6547
Tajikistan,TJK,1966,55.0786
Tajikistan,TJK,1967,55.4968
Tajikistan,TJK,1968,55.8901
Tajikistan,TJK,1969,56.2621
Tajikistan,TJK,1970,56.5886
Tajikistan,TJK,1971,56.884
Tajikistan,TJK,1972,57.1569
Tajikistan,TJK,1973,57.4179
Tajikistan,TJK,1974,57.6512
Tajikistan,TJK,1975,57.8803
Tajikistan,TJK,1976,58.0762
Tajikistan,TJK,1977,58.2441
Tajikistan,TJK,1978,58.396
Tajikistan,TJK,1979,58.523
Tajikistan,TJK,1980,58.6321
Tajikistan,TJK,1981,58.7584
Tajikistan,TJK,1982,60.1614
Tajikistan,TJK,1983,60.4597
Tajikistan,TJK,1984,60.6904
Tajikistan,TJK,1985,60.9727
Tajikistan,TJK,1986,61.8304
Tajikistan,TJK,1987,61.5824
Tajikistan,TJK,1988,61.8388
Tajikistan,TJK,1989,61.7356
Tajikistan,TJK,1990,61.6358
Tajikistan,TJK,1991,61.6795
