State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
45,27,SC,Clarendon County,"5,930","4,693","7,167",20,15.8,24.2,"1,582","1,109","2,055",29.7,20.8,38.6,"1,229",850,"1,608",31,21.4,40.6,"47,675","42,685","52,665",.,.,.,.,.,.
45,29,SC,Colleton County,"8,823","7,540","10,106",23,19.7,26.3,"2,936","2,315","3,557",33.6,26.5,40.7,"1,943","1,440","2,446",30.1,22.3,37.9,"48,504","44,875","52,133",.,.,.,.,.,.
45,31,SC,Darlington County,"13,658","11,510","15,806",22.3,18.8,25.8,"4,117","3,166","5,068",30.1,23.1,37.1,"3,063","2,300","3,826",30.4,22.8,38,"46,249","41,445","51,053",.,.,.,.,.,.
45,33,SC,Dillon County,"6,645","5,439","7,851",24.4,20,28.8,"2,379","1,742","3,016",34.6,25.3,43.9,"1,824","1,330","2,318",36.2,26.4,46,"45,269","40,829","49,709",.,.,.,.,.,.
45,35,SC,Dorchester County,"17,124","14,462","19,786",10.2,8.6,11.8,"5,089","3,747","6,431",12.8,9.4,16.2,"3,582","2,513","4,651",12,8.4,15.6,"78,329","73,096","83,562",.,.,.,.,.,.
45,37,SC,Edgefield County,"4,264","3,450","5,078",16.8,13.6,20,"1,005",739,"1,271",22.4,16.5,28.3,773,561,985,22.5,16.3,28.7,"62,851","55,981","69,721",.,.,.,.,.,.
45,39,SC,Fairfield County,"4,160","3,339","4,981",20.7,16.6,24.8,"1,191",872,"1,510",33.1,24.2,42,881,631,"1,131",33.2,23.8,42.6,"48,123","44,616","51,630",.,.,.,.,.,.
45,41,SC,Florence County,"25,245","21,885","28,605",18.8,16.3,21.3,"8,909","7,379","10,439",28,23.2,32.8,"6,259","5,003","7,515",26.2,20.9,31.5,"56,144","50,933","61,355",.,.,.,.,.,.
45,43,SC,Georgetown County,"9,000","7,169","10,831",13.8,11,16.6,"2,431","1,705","3,157",22.8,16,29.6,"1,887","1,316","2,458",23,16,30,"69,379","64,847","73,911",.,.,.,.,.,.
45,45,SC,Greenville County,"61,870","54,755","68,985",11.3,10,12.6,"18,233","15,021","21,445",14.6,12,17.2,"13,766","11,411","16,121",14.9,12.4,17.4,"76,281","74,079","78,483",.,.,.,.,.,.
45,47,SC,Greenwood County,"11,282","9,274","13,290",16.9,13.9,19.9,"3,593","2,629","4,557",23.7,17.3,30.1,"2,620","1,888","3,352",23.1,16.6,29.6,"56,726","51,683","61,769",.,.,.,.,.,.
45,49,SC,Hampton County,"4,059","3,261","4,857",24.2,19.4,29,"1,158",818,"1,498",32.1,22.7,41.5,826,565,"1,087",30.6,20.9,40.3,"44,774","39,388","50,160",.,.,.,.,.,.
45,51,SC,Horry County,"50,083","45,377","54,789",12.9,11.7,14.1,"12,886","10,546","15,226",19.8,16.2,23.4,"9,170","7,291","11,049",18.8,14.9,22.7,"68,684","65,693","71,675",.,.,.,.,.,.
45,53,SC,Jasper County,"5,238","4,191","6,285",16.2,13,19.4,"1,722","1,207","2,237",29.2,20.5,37.9,"1,151",750,"1,552",28.3,18.5,38.1,"61,816","54,564","69,068",.,.,.,.,.,.
45,55,SC,Kershaw County,"8,718","6,965","10,471",12.6,10.1,15.1,"2,841","2,080","3,602",17.8,13,22.6,"1,982","1,387","2,577",16.5,11.5,21.5,"69,277","62,240","76,314",.,.,.,.,.,.
45,57,SC,Lancaster County,"11,435","9,319","13,551",10.8,8.8,12.8,"3,140","2,289","3,991",13.7,10,17.4,"2,321","1,676","2,966",13.8,10,17.6,"74,417","69,830","79,004",.,.,.,.,.,.
45,59,SC,Laurens County,"11,202","9,115","13,289",16.7,13.6,19.8,"3,513","2,584","4,442",24,17.7,30.3,"2,476","1,725","3,227",22.8,15.9,29.7,"56,237","52,285","60,189",.,.,.,.,.,.
45,61,SC,Lee County,"3,554","2,725","4,383",24.5,18.8,30.2,"1,004",693,"1,315",33.8,23.3,44.3,745,498,992,33.4,22.3,44.5,"46,256","40,625","51,887",.,.,.,.,.,.
45,63,SC,Lexington County,"34,255","29,931","38,579",11.2,9.8,12.6,"10,034","7,866","12,202",14.4,11.3,17.5,"7,347","5,637","9,057",14,10.7,17.3,"76,559","73,343","79,775",.,.,.,.,.,.
45,65,SC,McCormick County,"1,618","1,276","1,960",17.6,13.9,21.3,324,228,420,32.6,23,42.2,234,156,312,32.5,21.6,43.4,"58,475","50,998","65,952",.,.,.,.,.,.
45,67,SC,Marion County,"7,184","5,846","8,522",25.4,20.7,30.1,"2,209","1,594","2,824",35.9,25.9,45.9,"1,609","1,128","2,090",34.9,24.5,45.3,"40,171","35,045","45,297",.,.,.,.,.,.
45,69,SC,Marlboro County,"6,285","5,085","7,485",27.2,22,32.4,"1,814","1,272","2,356",35.6,24.9,46.3,"1,306",881,"1,731",34.8,23.5,46.1,"42,308","36,832","47,784",.,.,.,.,.,.
45,71,SC,Newberry County,"6,541","5,434","7,648",17.5,14.5,20.5,"2,305","1,814","2,796",28.3,22.3,34.3,"1,462","1,050","1,874",24,17.2,30.8,"57,325","50,996","63,654",.,.,.,.,.,.
45,73,SC,Oconee County,"11,722","9,934","13,510",14.6,12.4,16.8,"2,999","2,239","3,759",20.1,15,25.2,"2,102","1,532","2,672",18.2,13.3,23.1,"67,161","61,488","72,834",.,.,.,.,.,.
45,75,SC,Orangeburg County,"17,088","14,163","20,013",21.7,18,25.4,"5,024","3,685","6,363",29.1,21.3,36.9,"3,626","2,547","4,705",27.7,19.4,36,"50,959","47,290","54,628",.,.,.,.,.,.
45,77,SC,Pickens County,"21,166","18,482","23,850",16.8,14.7,18.9,"4,298","3,338","5,258",17.6,13.7,21.5,"2,938","2,183","3,693",16,11.9,20.1,"58,480","54,875","62,085",.,.,.,.,.,.
45,79,SC,Richland County,"63,343","55,496","71,190",15.9,13.9,17.9,"17,758","14,290","21,226",19.9,16,23.8,"12,524","9,852","15,196",18.8,14.8,22.8,"61,508","59,203","63,813",.,.,.,.,.,.
45,81,SC,Saluda County,"3,046","2,432","3,660",16.1,12.8,19.4,"1,008",743,"1,273",24.4,18,30.8,740,538,942,24.5,17.8,31.2,"60,220","53,663","66,777",.,.,.,.,.,.
45,83,SC,Spartanburg County,"48,674","43,084","54,264",14,12.4,15.6,"16,104","13,568","18,640",19.7,16.6,22.8,"11,148","9,143","13,153",18.3,15,21.6,"64,649","60,817","68,481",.,.,.,.,.,.
45,85,SC,Sumter County,"17,764","15,014","20,514",17.5,14.8,20.2,"5,777","4,309","7,245",23.9,17.8,30,"4,037","2,861","5,213",22.9,16.2,29.6,"55,481","50,970","59,992",.,.,.,.,.,.
45,87,SC,Union County,"6,131","5,281","6,981",23.4,20.2,26.6,"1,863","1,524","2,202",34.8,28.5,41.1,"1,182",907,"1,457",29.1,22.3,35.9,"40,008","37,850","42,166",.,.,.,.,.,.
45,89,SC,Williamsburg County,"7,015","5,571","8,459",24.8,19.7,29.9,"1,760","1,198","2,322",31.6,21.5,41.7,"1,377",934,"1,820",32.2,21.9,42.5,"43,711","39,404","48,018",.,.,.,.,.,.
45,91,SC,York County,"28,093","24,172","32,014",9.6,8.3,10.9,"8,251","6,584","9,918",12,9.6,14.4,"5,570","4,234","6,906",10.6,8.1,13.1,"82,495","77,462","87,528",.,.,.,.,.,.
46,0,SD,South Dakota,"101,184","96,133","106,235",11.4,10.8,12,"29,314","26,559","32,069",13.5,12.2,14.8,"20,281","17,737","22,825",12.7,11.1,14.3,"72,794","70,840","74,748","8,187","7,150","9,224",14.4,12.6,16.2
46,3,SD,Aurora County,295,230,360,11,8.6,13.4,102,71,133,15.3,10.7,19.9,72,49,95,15.2,10.3,20.1,"66,789","60,413","73,165",.,.,.,.,.,.
46,5,SD,Beadle County,"3,121","2,635","3,607",16.3,13.8,18.8,"1,051",796,"1,306",19.3,14.6,24,779,588,970,20.1,15.2,25,"59,721","52,618","66,824",.,.,.,.,.,.
46,7,SD,Bennett County,904,688,"1,120",27.7,21.1,34.3,365,238,492,35.6,23.2,48,257,162,352,32.3,20.3,44.3,"48,547","42,384","54,710",.,.,.,.,.,.
46,9,SD,Bon Homme County,756,576,936,13.4,10.2,16.6,132,87,177,10.1,6.7,13.5,93,59,127,10.1,6.5,13.7,"67,069","59,893","74,245",.,.,.,.,.,.
46,11,SD,Brookings County,"3,659","3,004","4,314",11.2,9.2,13.2,547,368,726,7.4,5,9.8,378,247,509,6.9,4.5,9.3,"75,209","66,789","83,629",.,.,.,.,.,.
46,13,SD,Brown County,"3,680","2,936","4,424",10,8,12,866,570,"1,162",9.9,6.5,13.3,614,392,836,9.3,5.9,12.7,"67,491","60,351","74,631",.,.,.,.,.,.
46,15,SD,Brule County,647,513,781,12.6,10,15.2,188,122,254,14.6,9.5,19.7,132,83,181,13.9,8.8,19,"69,383","61,811","76,955",.,.,.,.,.,.
46,17,SD,Buffalo County,621,470,772,33.1,25,41.2,258,169,347,38.1,25,51.2,181,114,248,35.6,22.5,48.7,"32,803","28,545","37,061",.,.,.,.,.,.
46,19,SD,Butte County,"1,287",992,"1,582",12,9.3,14.7,404,262,546,15.1,9.8,20.4,292,183,401,15.1,9.5,20.7,"62,368","55,264","69,472",.,.,.,.,.,.
46,21,SD,Campbell County,147,112,182,11,8.4,13.6,31,20,42,12.8,8.2,17.4,25,16,34,15.2,9.4,21,"64,367","56,196","72,538",.,.,.,.,.,.
46,23,SD,Charles Mix County,"1,925","1,556","2,294",21.4,17.3,25.5,717,503,931,26.1,18.3,33.9,461,300,622,23.3,15.2,31.4,"59,721","53,823","65,619",.,.,.,.,.,.
46,25,SD,Clark County,414,318,510,11.1,8.5,13.7,132,85,179,13.7,8.9,18.5,88,54,122,13.6,8.4,18.8,"65,768","57,416","74,120",.,.,.,.,.,.
46,27,SD,Clay County,"2,266","1,756","2,776",17.5,13.6,21.4,388,255,521,14.6,9.6,19.6,258,164,352,12.9,8.2,17.6,"63,752","58,268","69,236",.,.,.,.,.,.
46,29,SD,Codington County,"3,243","2,724","3,762",11.4,9.6,13.2,764,574,954,11.8,8.9,14.7,455,306,604,9.2,6.2,12.2,"66,288","59,690","72,886",.,.,.,.,.,.
46,31,SD,Corson County,"1,272",999,"1,545",33.7,26.5,40.9,527,355,699,40.4,27.3,53.5,370,248,492,39.2,26.3,52.1,"42,911","37,444","48,378",.,.,.,.,.,.
46,33,SD,Custer County,763,578,948,8.5,6.4,10.6,166,105,227,13.3,8.4,18.2,126,77,175,13.9,8.5,19.3,"76,579","67,661","85,497",.,.,.,.,.,.
46,35,SD,Davison County,"1,839","1,373","2,305",9.4,7,11.8,530,344,716,11.7,7.6,15.8,369,229,509,11,6.8,15.2,"67,847","59,536","76,158",.,.,.,.,.,.
46,37,SD,Day County,713,552,874,13.3,10.3,16.3,200,132,268,16.7,11.1,22.3,145,93,197,15.7,10.1,21.3,"60,503","52,901","68,105",.,.,.,.,.,.
46,39,SD,Deuel County,394,310,478,9.2,7.2,11.2,94,64,124,8.8,6,11.6,67,44,90,8.5,5.6,11.4,"67,290","59,721","74,859",.,.,.,.,.,.
46,41,SD,Dewey County,"1,360","1,092","1,628",26.2,21,31.4,590,405,775,29.3,20.1,38.5,412,266,558,28.7,18.5,38.9,"48,477","42,212","54,742",.,.,.,.,.,.
46,43,SD,Douglas County,236,173,299,8.7,6.4,11,85,55,115,11.3,7.3,15.3,62,39,85,12,7.5,16.5,"68,324","60,264","76,384",.,.,.,.,.,.
46,45,SD,Edmunds County,398,308,488,10.2,7.9,12.5,98,64,132,11.8,7.7,15.9,69,43,95,12.8,8,17.6,"74,870","68,731","81,009",.,.,.,.,.,.
46,47,SD,Fall River County,"1,017",804,"1,230",14.1,11.1,17.1,238,164,312,20,13.8,26.2,162,103,221,17.6,11.2,24,"58,834","51,636","66,032",.,.,.,.,.,.
46,49,SD,Faulk County,256,204,308,13,10.4,15.6,71,45,97,15.6,10,21.2,48,29,67,18.6,11.3,25.9,"66,810","58,561","75,059",.,.,.,.,.,.
46,51,SD,Grant County,732,570,894,9.9,7.7,12.1,195,132,258,11.6,7.9,15.3,140,90,190,11.3,7.3,15.3,"73,409","64,667","82,151",.,.,.,.,.,.
46,53,SD,Gregory County,570,436,704,14.5,11.1,17.9,169,109,229,17.4,11.2,23.6,123,76,170,16.7,10.3,23.1,"54,134","48,051","60,217",.,.,.,.,.,.
46,55,SD,Haakon County,193,146,240,10.6,8,13.2,57,37,77,12.8,8.4,17.2,42,26,58,12.6,7.9,17.3,"62,682","55,586","69,778",.,.,.,.,.,.
46,57,SD,Hamlin County,457,340,574,7.2,5.4,9,159,101,217,7.5,4.8,10.2,124,78,170,8.5,5.3,11.7,"87,571","83,739","91,403",.,.,.,.,.,.
46,59,SD,Hand County,260,196,324,8.5,6.4,10.6,68,44,92,9.3,6.1,12.5,47,29,65,8.3,5.2,11.4,"69,681","60,604","78,758",.,.,.,.,.,.
46,61,SD,Hanson County,301,234,368,9,7,11,94,60,128,11.1,7.1,15.1,67,41,93,11.9,7.3,16.5,"72,307","63,614","81,000",.,.,.,.,.,.
46,63,SD,Harding County,160,121,199,12.1,9.1,15.1,43,28,58,13.6,8.8,18.4,32,20,44,14.6,9.1,20.1,"59,255","52,096","66,414",.,.,.,.,.,.
46,65,SD,Hughes County,"1,455","1,096","1,814",8.6,6.5,10.7,458,302,614,10.8,7.1,14.5,317,201,433,10,6.3,13.7,"75,885","69,555","82,215",.,.,.,.,.,.
46,67,SD,Hutchinson County,691,527,855,9.8,7.5,12.1,236,154,318,13.7,8.9,18.5,163,102,224,13.8,8.7,18.9,"68,648","60,528","76,768",.,.,.,.,.,.
46,69,SD,Hyde County,129,99,159,11.2,8.6,13.8,36,24,48,13.2,8.6,17.8,26,16,36,14.1,8.8,19.4,"66,253","57,518","74,988",.,.,.,.,.,.
46,71,SD,Jackson County,814,651,977,29.8,23.8,35.8,348,233,463,36,24.1,47.9,236,151,321,35.7,22.9,48.5,"47,946","41,659","54,233",.,.,.,.,.,.
46,73,SD,Jerauld County,204,156,252,12.7,9.7,15.7,61,40,82,17.2,11.3,23.1,45,28,62,19,12,26,"57,613","50,619","64,607",.,.,.,.,.,.
46,75,SD,Jones County,120,93,147,14.1,11,17.2,44,29,59,23.5,15.7,31.3,34,22,46,23.4,15.1,31.7,"60,640","52,731","68,549",.,.,.,.,.,.
46,77,SD,Kingsbury County,512,406,618,10,7.9,12.1,155,105,205,12,8.1,15.9,119,80,158,13,8.7,17.3,"67,518","59,315","75,721",.,.,.,.,.,.
46,79,SD,Lake County,993,782,"1,204",9.4,7.4,11.4,195,127,263,8.9,5.8,12,145,91,199,9,5.7,12.3,"70,136","61,781","78,491",.,.,.,.,.,.
46,81,SD,Lawrence County,"3,011","2,395","3,627",11.1,8.8,13.4,512,346,678,11.4,7.7,15.1,351,227,475,10.2,6.6,13.8,"69,088","61,008","77,168",.,.,.,.,.,.
46,83,SD,Lincoln County,"2,429","1,843","3,015",3.3,2.5,4.1,721,467,975,3.8,2.5,5.1,489,305,673,3.4,2.1,4.7,"102,130","94,606","109,654",.,.,.,.,.,.
46,85,SD,Lyman County,705,545,865,19.3,14.9,23.7,261,169,353,26,16.9,35.1,179,110,248,25.4,15.7,35.1,"55,274","49,474","61,074",.,.,.,.,.,.
46,87,SD,McCook County,451,342,560,8,6.1,9.9,150,98,202,9.3,6.1,12.5,107,67,147,9.2,5.7,12.7,"85,702","78,741","92,663",.,.,.,.,.,.
46,89,SD,McPherson County,336,258,414,15.4,11.8,19,81,52,110,19,12.2,25.8,54,33,75,18.8,11.6,26,"55,704","48,703","62,705",.,.,.,.,.,.
46,91,SD,Marshall County,469,358,580,11.1,8.5,13.7,140,91,189,14.1,9.2,19,98,61,135,15.1,9.4,20.8,"69,480","60,591","78,369",.,.,.,.,.,.
46,93,SD,Meade County,"2,363","1,851","2,875",7.9,6.2,9.6,539,348,730,8.5,5.5,11.5,404,252,556,8.3,5.2,11.4,"74,577","67,608","81,546",.,.,.,.,.,.
46,95,SD,Mellette County,468,357,579,26,19.8,32.2,183,120,246,33,21.6,44.4,130,82,178,31.9,20.1,43.7,"48,596","42,761","54,431",.,.,.,.,.,.
46,97,SD,Miner County,230,175,285,10.5,8,13,54,35,73,10.4,6.8,14,38,24,52,10.1,6.3,13.9,"69,943","62,713","77,173",.,.,.,.,.,.
46,99,SD,Minnehaha County,"19,711","17,250","22,172",9.7,8.5,10.9,"5,281","4,106","6,456",10.3,8,12.6,"3,631","2,728","4,534",9.7,7.3,12.1,"73,277","68,531","78,023",.,.,.,.,.,.
46,101,SD,Moody County,622,490,754,9.8,7.7,11.9,185,126,244,11.1,7.6,14.6,137,91,183,11.2,7.5,14.9,"72,783","64,336","81,230",.,.,.,.,.,.
46,102,SD,Oglala Lakota County,"4,827","3,875","5,779",37.1,29.8,44.4,"1,926","1,435","2,417",40.7,30.3,51.1,"1,434","1,071","1,797",39.9,29.8,50,"42,791","37,300","48,282",.,.,.,.,.,.
46,103,SD,Pennington County,"13,052","11,119","14,985",11.6,9.9,13.3,"4,083","3,188","4,978",16.3,12.7,19.9,"2,690","1,987","3,393",14.8,10.9,18.7,"74,641","69,478","79,804",.,.,.,.,.,.
46,105,SD,Perkins County,404,315,493,14.5,11.3,17.7,121,79,163,18.3,12,24.6,86,54,118,17.7,11.1,24.3,"56,922","50,929","62,915",.,.,.,.,.,.
46,107,SD,Potter County,217,163,271,9.2,6.9,11.5,57,37,77,11,7.1,14.9,41,26,56,10,6.3,13.7,"70,243","61,471","79,015",.,.,.,.,.,.
46,109,SD,Roberts County,"1,624","1,259","1,989",16.3,12.6,20,573,379,767,19.9,13.2,26.6,416,269,563,19.6,12.7,26.5,"65,069","59,847","70,291",.,.,.,.,.,.
46,111,SD,Sanborn County,287,225,349,12.4,9.7,15.1,74,49,99,13.3,8.7,17.9,52,32,72,13.9,8.6,19.2,"67,523","60,181","74,865",.,.,.,.,.,.
46,115,SD,Spink County,635,481,789,10.7,8.1,13.3,169,110,228,12.6,8.2,17,116,73,159,12.6,7.9,17.3,"69,262","61,309","77,215",.,.,.,.,.,.
46,117,SD,Stanley County,230,175,285,7.6,5.8,9.4,63,41,85,9.4,6.1,12.7,46,29,63,8.9,5.6,12.2,"82,778","72,615","92,941",.,.,.,.,.,.
46,119,SD,Sully County,113,86,140,7.6,5.8,9.4,22,14,30,7.4,4.8,10,16,10,22,7,4.3,9.7,"74,496","64,992","84,000",.,.,.,.,.,.
46,121,SD,Todd County,"3,244","2,531","3,957",35.6,27.8,43.4,"1,421",953,"1,889",37.9,25.4,50.4,900,574,"1,226",32.3,20.6,44,"50,268","47,095","53,441",.,.,.,.,.,.
46,123,SD,Tripp County,865,647,"1,083",16.1,12.1,20.1,271,175,367,21.4,13.9,28.9,194,121,267,21.5,13.4,29.6,"58,195","50,897","65,493",.,.,.,.,.,.
46,125,SD,Turner County,748,585,911,8.4,6.6,10.2,186,123,249,8.3,5.5,11.1,139,88,190,8.1,5.1,11.1,"75,454","68,484","82,424",.,.,.,.,.,.
46,127,SD,Union County,970,738,"1,202",5.7,4.3,7.1,228,149,307,5.6,3.7,7.5,159,100,218,5,3.2,6.8,"97,016","87,063","106,969",.,.,.,.,.,.
46,129,SD,Walworth County,819,649,989,15.8,12.5,19.1,235,155,315,18.8,12.4,25.2,167,107,227,18.8,12,25.6,"57,426","50,011","64,841",.,.,.,.,.,.
46,135,SD,Yankton County,"2,481","1,965","2,997",11.4,9,13.8,594,419,769,12.2,8.6,15.8,408,277,539,11.3,7.7,14.9,"73,061","65,680","80,442",.,.,.,.,.,.
46,137,SD,Ziebach County,"1,072",872,"1,272",46.2,37.6,54.8,321,249,393,55.7,43.3,68.1,224,174,274,54.4,42.3,66.5,"42,254","36,764","47,744",.,.,.,.,.,.
47,0,TN,Tennessee,"963,479","942,879","984,079",13.8,13.5,14.1,"290,918","277,427","304,409",18.9,18,19.8,"209,003","196,523","221,483",18.4,17.3,19.5,"67,651","66,801","68,501","76,677","71,290","82,064",19.2,17.8,20.6
47,1,TN,Anderson County,"11,386","9,632","13,140",14.4,12.2,16.6,"2,995","2,226","3,764",18.2,13.5,22.9,"2,011","1,393","2,629",16.3,11.3,21.3,"61,009","55,187","66,831",.,.,.,.,.,.
47,3,TN,Bedford County,"6,882","5,446","8,318",13.3,10.5,16.1,"2,474","1,831","3,117",19,14.1,23.9,"1,728","1,255","2,201",18.3,13.3,23.3,"69,272","64,397","74,147",.,.,.,.,.,.
47,5,TN,Benton County,"2,800","2,219","3,381",17.6,14,21.2,869,636,"1,102",27.3,20,34.6,634,455,813,26.9,19.3,34.5,"52,795","47,139","58,451",.,.,.,.,.,.
47,7,TN,Bledsoe County,"2,830","2,235","3,425",21.6,17.1,26.1,638,468,808,28.1,20.6,35.6,450,315,585,27.2,19,35.4,"50,731","44,964","56,498",.,.,.,.,.,.
47,9,TN,Blount County,"13,528","11,037","16,019",9.7,7.9,11.5,"3,570","2,561","4,579",13.1,9.4,16.8,"2,527","1,777","3,277",12.3,8.7,15.9,"77,206","72,906","81,506",.,.,.,.,.,.
47,11,TN,Bradley County,"16,404","14,036","18,772",15,12.8,17.2,"4,562","3,625","5,499",19.3,15.3,23.3,"3,117","2,391","3,843",17.6,13.5,21.7,"61,440","58,013","64,867",.,.,.,.,.,.
47,13,TN,Campbell County,"8,147","6,769","9,525",20.6,17.1,24.1,"2,077","1,499","2,655",25.7,18.6,32.8,"1,547","1,110","1,984",26.2,18.8,33.6,"50,443","44,820","56,066",.,.,.,.,.,.
47,15,TN,Cannon County,"2,150","1,708","2,592",14.4,11.4,17.4,704,515,893,21.8,16,27.6,487,345,629,21,14.9,27.1,"60,098","52,643","67,553",.,.,.,.,.,.
47,17,TN,Carroll County,"4,803","3,929","5,677",17.4,14.2,20.6,"1,344",972,"1,716",21.9,15.8,28,971,693,"1,249",20.8,14.9,26.7,"51,159","45,252","57,066",.,.,.,.,.,.
47,19,TN,Carter County,"9,386","7,684","11,088",16.9,13.8,20,"2,218","1,577","2,859",23,16.4,29.6,"1,692","1,196","2,188",23.2,16.4,30,"48,885","44,215","53,555",.,.,.,.,.,.
47,21,TN,Cheatham County,"3,625","2,787","4,463",8.7,6.7,10.7,"1,093",753,"1,433",12.4,8.5,16.3,767,513,"1,021",11.8,7.9,15.7,"82,030","74,117","89,943",.,.,.,.,.,.
47,23,TN,Chester County,"2,740","2,247","3,233",16.7,13.7,19.7,791,588,994,21.3,15.8,26.8,548,391,705,19.5,13.9,25.1,"65,714","59,889","71,539",.,.,.,.,.,.
47,25,TN,Claiborne County,"5,818","4,687","6,949",18.6,15,22.2,"1,628","1,208","2,048",27,20,34,"1,160",837,"1,483",25.9,18.7,33.1,"53,195","48,475","57,915",.,.,.,.,.,.
47,27,TN,Clay County,"1,620","1,282","1,958",21.2,16.8,25.6,448,313,583,29.8,20.8,38.8,335,229,441,29.4,20.1,38.7,"46,575","40,959","52,191",.,.,.,.,.,.
47,29,TN,Cocke County,"7,563","6,158","8,968",20.4,16.6,24.2,"2,149","1,542","2,756",28.7,20.6,36.8,"1,516","1,036","1,996",27.2,18.6,35.8,"47,491","42,291","52,691",.,.,.,.,.,.
47,31,TN,Coffee County,"8,657","6,987","10,327",14.5,11.7,17.3,"2,753","2,020","3,486",19.4,14.2,24.6,"2,047","1,511","2,583",19.5,14.4,24.6,"65,038","59,749","70,327",.,.,.,.,.,.
47,33,TN,Crockett County,"2,045","1,584","2,506",14.9,11.5,18.3,648,446,850,20.5,14.1,26.9,473,320,626,20,13.5,26.5,"56,083","50,204","61,962",.,.,.,.,.,.
47,35,TN,Cumberland County,"9,385","7,706","11,064",14.6,12,17.2,"2,603","1,934","3,272",24.3,18.1,30.5,"1,816","1,311","2,321",22.7,16.4,29,"60,632","55,820","65,444",.,.,.,.,.,.
47,37,TN,Davidson County,"85,007","75,333","94,681",12.3,10.9,13.7,"24,615","19,387","29,843",17.3,13.6,21,"17,748","13,837","21,659",18.2,14.2,22.2,"80,216","77,709","82,723",.,.,.,.,.,.
47,39,TN,Decatur County,"2,207","1,817","2,597",19.2,15.8,22.6,560,404,716,24,17.3,30.7,392,270,514,22.2,15.3,29.1,"52,000","45,339","58,661",.,.,.,.,.,.
47,41,TN,DeKalb County,"3,408","2,768","4,048",16.3,13.2,19.4,981,723,"1,239",22,16.2,27.8,643,442,844,20.1,13.8,26.4,"57,936","50,827","65,045",.,.,.,.,.,.
47,43,TN,Dickson County,"5,522","4,335","6,709",9.9,7.8,12,"1,698","1,169","2,227",13.6,9.4,17.8,"1,241",839,"1,643",13.5,9.1,17.9,"74,028","70,444","77,612",.,.,.,.,.,.
47,45,TN,Dyer County,"6,368","5,285","7,451",17.7,14.7,20.7,"2,060","1,557","2,563",23.9,18.1,29.7,"1,536","1,163","1,909",24.5,18.6,30.4,"57,548","52,426","62,670",.,.,.,.,.,.
47,47,TN,Fayette County,"5,588","4,623","6,553",12.8,10.6,15,"1,408","1,033","1,783",18.5,13.6,23.4,"1,117",827,"1,407",20.5,15.2,25.8,"76,680","67,678","85,682",.,.,.,.,.,.
47,49,TN,Fentress County,"3,653","2,878","4,428",18.9,14.9,22.9,"1,060",742,"1,378",26.6,18.6,34.6,754,507,"1,001",25.4,17.1,33.7,"47,860","41,926","53,794",.,.,.,.,.,.
47,51,TN,Franklin County,"5,406","4,280","6,532",12.9,10.2,15.6,"1,612","1,205","2,019",19.1,14.3,23.9,"1,123",802,"1,444",18.1,12.9,23.3,"64,243","57,361","71,125",.,.,.,.,.,.
47,53,TN,Gibson County,"7,373","6,073","8,673",14.7,12.1,17.3,"2,344","1,705","2,983",19.2,14,24.4,"1,707","1,233","2,181",18.5,13.4,23.6,"57,630","52,688","62,572",.,.,.,.,.,.
47,55,TN,Giles County,"4,570","3,703","5,437",15.3,12.4,18.2,"1,350",986,"1,714",21.9,16,27.8,973,700,"1,246",21.1,15.2,27,"60,422","55,588","65,256",.,.,.,.,.,.
47,57,TN,Grainger County,"3,800","2,987","4,613",15.5,12.2,18.8,"1,001",697,"1,305",21.7,15.1,28.3,732,498,966,21.6,14.7,28.5,"57,132","50,137","64,127",.,.,.,.,.,.
47,59,TN,Greene County,"10,430","8,650","12,210",14.8,12.3,17.3,"2,642","1,920","3,364",19.8,14.4,25.2,"1,866","1,339","2,393",18.6,13.4,23.8,"54,188","49,695","58,681",.,.,.,.,.,.
47,61,TN,Grundy County,"3,127","2,580","3,674",22.8,18.8,26.8,790,554,"1,026",26.9,18.9,34.9,571,387,755,26.8,18.2,35.4,"41,370","36,155","46,585",.,.,.,.,.,.
47,63,TN,Hamblen County,"11,359","9,629","13,089",17.3,14.7,19.9,"3,343","2,553","4,133",21.7,16.6,26.8,"2,313","1,717","2,909",20.2,15,25.4,"55,904","50,198","61,610",.,.,.,.,.,.
47,65,TN,Hamilton County,"47,922","42,254","53,590",12.9,11.4,14.4,"14,918","12,332","17,504",19,15.7,22.3,"10,622","8,575","12,669",18.8,15.2,22.4,"73,319","69,893","76,745",.,.,.,.,.,.
47,67,TN,Hancock County,"1,807","1,437","2,177",26.7,21.2,32.2,516,361,671,36,25.2,46.8,388,270,506,35,24.3,45.7,"39,077","33,919","44,235",.,.,.,.,.,.
