,city,AvgTemperature,state_id,county_fips,lat,lng,population,timezone
996,Rochester,7.7269057624960205,IA,19031,41.6747,-91.1509,45,America/Chicago
997,Rockford,7.999159821712831,IL,17201,42.2596,-89.064,274256,America/Chicago
998,Rockford,7.999159821712831,MI,26081,43.1267,-85.5582,6162,America/Detroit
999,Rockford,7.999159821712831,MN,27171,45.092,-93.7453,4521,America/Chicago
1000,Rockford,7.999159821712831,OH,39107,40.6912,-84.6497,893,America/New_York
1001,Rockford,7.999159821712831,IA,19067,43.0524,-92.9477,833,America/Chicago
1002,Rockford,7.999159821712831,AL,1037,32.8895,-86.215,776,America/Chicago
1003,Rockford,7.999159821712831,IN,18071,38.9859,-85.8868,761,America/Indiana/Indianapolis
1004,Rockford,7.999159821712831,TN,47009,35.8328,-83.9358,750,America/New_York
1005,Rockford,7.999159821712831,WA,53063,47.4515,-117.1307,407,America/Los_Angeles
1006,Rockford,7.999159821712831,ID,16011,43.1892,-112.5306,305,America/Boise
1007,Roseville,11.37733236574746,CA,6061,38.7703,-121.3196,152438,America/Los_Angeles
1008,Roseville,11.37733236574746,MI,26099,42.5074,-82.9369,47240,America/Detroit
1009,Roseville,11.37733236574746,MN,27123,45.0155,-93.1545,35905,America/Chicago
1010,Roseville,11.37733236574746,OH,39127,39.8064,-82.0758,1940,America/New_York
1011,Roseville,11.37733236574746,IL,17187,40.7307,-90.6638,830,America/Chicago
1012,Roseville,11.37733236574746,PA,42117,41.8638,-76.9576,166,America/New_York
1013,Roseville,11.37733236574746,IA,19067,43.0253,-92.8082,12,America/Chicago
1014,Sacramento,14.447987354577641,CA,6067,38.5677,-121.4685,1962998,America/Los_Angeles
1015,Sacramento,14.447987354577641,KY,21149,37.416,-87.2678,373,America/Chicago
1016,Sacramento,14.447987354577641,NM,35035,32.7917,-105.5723,0,America/Denver
1017,Salem,9.777756186984417,OR,41047,44.9233,-123.0244,272331,America/Los_Angeles
1018,Salem,9.777756186984417,MA,25009,42.5129,-70.9021,44241,America/New_York
1019,Salem,9.777756186984417,VA,51775,37.2864,-80.0555,25477,America/New_York
1020,Salem,9.777756186984417,OH,39029,40.9049,-80.8492,11805,America/New_York
1021,Salem,9.777756186984417,UT,49049,40.0539,-111.6718,9893,America/Denver
1022,Salem,9.777756186984417,IL,17121,38.6279,-88.9591,7341,America/Chicago
1023,Salem,9.777756186984417,IN,18175,38.6047,-86.0976,6484,America/Indiana/Indianapolis
1024,Salem,9.777756186984417,NJ,34033,39.5681,-75.4724,5315,America/New_York
1025,Salem,9.777756186984417,MO,29065,37.6399,-91.5345,4673,America/Chicago
1026,Salem,9.777756186984417,AR,5125,34.6308,-92.5605,2727,America/Chicago
1027,Salem,9.777756186984417,NC,37023,35.6997,-81.7003,2035,America/New_York
1028,Salem,9.777756186984417,WV,54033,39.2849,-80.5645,1812,America/New_York
1029,Salem,9.777756186984417,SD,46087,43.7229,-97.3893,1201,America/Chicago
1030,Salem,9.777756186984417,NM,35013,32.7121,-107.2056,834,America/Denver
1031,Salem,9.777756186984417,KY,21139,37.2653,-88.241,782,America/Chicago
1032,Salem,9.777756186984417,GA,13293,32.7588,-84.1933,372,America/New_York
1033,Salem,9.777756186984417,IA,19087,40.852,-91.6206,363,America/Chicago
1034,Salem,9.777756186984417,SC,45073,34.8879,-82.9752,208,America/New_York
1035,Salem,9.777756186984417,NE,31147,40.0769,-95.7286,84,America/Chicago
1036,Salinas,14.550836621143146,CA,6053,36.6883,-121.6317,172995,America/Los_Angeles
1037,Salinas,14.550836621143146,PR,72123,17.9778,-66.2962,4448,America/Puerto_Rico
1038,Salt Lake City,10.177262800181241,UT,49035,40.7776,-111.9311,1169033,America/Denver
1039,San Antonio,19.98009499136442,TX,48029,29.4632,-98.5238,2069843,America/Chicago
1040,San Antonio,19.98009499136442,PR,72051,18.4471,-66.2995,6514,America/Puerto_Rico
1041,San Antonio,19.98009499136442,PR,72115,18.4391,-66.9321,2205,America/Puerto_Rico
1042,San Antonio,19.98009499136442,PR,72005,18.4932,-67.0997,1728,America/Puerto_Rico
1043,San Antonio,19.98009499136442,FL,12101,28.3395,-82.2786,1352,America/New_York
1044,San Antonio,19.98009499136442,NM,35053,33.9161,-106.87,65,America/Denver
1045,San Bernardino,17.055758725341427,CA,6071,34.1416,-117.2943,221774,America/Los_Angeles
1046,San Diego,16.124837126960042,CA,6073,32.8313,-117.1222,3057778,America/Los_Angeles
1047,San Diego,16.124837126960042,TX,48131,27.7609,-98.2389,3795,America/Chicago
1048,San Francisco,14.447987354577641,CA,6075,37.7558,-122.4449,3364862,America/Los_Angeles
1049,San Jose,14.447987354577641,CA,6085,37.3012,-121.848,1771563,America/Los_Angeles
1050,San Jose,14.447987354577641,NM,35039,36.0367,-106.1004,739,America/Denver
1051,San Jose,14.447987354577641,IL,17125,40.3051,-89.6048,604,America/Chicago
1052,San Jose,14.447987354577641,AZ,4009,32.8169,-109.5957,560,America/Phoenix
1053,Santa Ana,16.124837126960042,CA,6059,33.7367,-117.8819,311639,America/Los_Angeles
1054,Santa Clara,14.447987354577641,CA,6085,37.3646,-121.968,129239,America/Los_Angeles
1055,Santa Clara,14.447987354577641,OR,41039,44.1154,-123.1344,10623,America/Los_Angeles
1056,Santa Clara,14.447987354577641,UT,49053,37.1312,-113.656,7891,America/Denver
1057,Santa Clara,14.447987354577641,NM,35017,32.7801,-108.1493,1751,America/Denver
1058,Santa Clara,14.447987354577641,TX,48187,29.5911,-98.1614,677,America/Chicago
1059,Santa Clara,14.447987354577641,PR,72007,18.211,-66.132,321,America/Puerto_Rico
1060,Santa Clarita,15.878038442083966,CA,6037,34.4175,-118.4964,265529,America/Los_Angeles
1061,Santa Rosa,14.447987354577641,CA,6097,38.4458,-122.7067,299986,America/Los_Angeles
1062,Santa Rosa,14.447987354577641,TX,48061,26.2561,-97.8252,3111,America/Chicago
1063,Santa Rosa,14.447987354577641,NM,35019,34.9361,-104.6769,2447,America/Denver
1064,Santa Rosa,14.447987354577641,AZ,4019,32.3325,-112.0464,690,America/Phoenix
1065,Savannah,19.40643956396281,GA,13051,32.0286,-81.1821,316446,America/New_York
1066,Savannah,19.40643956396281,TN,47071,35.221,-88.236,7219,America/Chicago
1067,Savannah,19.40643956396281,TX,48121,33.2257,-96.9081,6877,America/Chicago
1068,Savannah,19.40643956396281,MO,29003,39.9391,-94.8279,5062,America/Chicago
1069,Savannah,19.40643956396281,OH,39005,40.9666,-82.3661,282,America/New_York
1070,Scottsdale,21.04876905095839,AZ,4013,33.6872,-111.8651,242169,America/Phoenix
1071,Seattle,7.50399770852429,WA,53033,47.6211,-122.3244,3555253,America/Los_Angeles
1072,Shreveport,17.628260071798962,LA,22017,32.4653,-93.7955,278269,America/Chicago
1073,Simi Valley,15.878038442083966,CA,6111,34.2663,-118.749,126503,America/Los_Angeles
1074,Sioux Falls,6.346162743091095,SD,46099,43.5396,-96.7311,207795,America/Chicago
1075,South Bend,9.700766316459726,IN,18141,41.6767,-86.2696,275725,America/Indiana/Indianapolis
1076,South Bend,9.700766316459726,WA,53049,46.6678,-123.8006,1856,America/Los_Angeles
1077,South Bend,9.700766316459726,NE,31025,41.0022,-96.2474,99,America/Chicago
1078,Spokane,7.602995169082126,WA,53063,47.6671,-117.433,458988,America/Los_Angeles
1079,Spokane,7.602995169082126,LA,22029,31.713,-91.4453,449,America/Chicago
1080,Spokane,7.602995169082126,MO,29043,36.8669,-93.287,250,America/Chicago
1081,Spring Valley,17.45498153547133,NV,32003,36.0952,-115.2636,219913,America/Los_Angeles
1082,Spring Valley,17.45498153547133,NY,36087,41.1151,-74.0486,32995,America/New_York
1083,Spring Valley,17.45498153547133,CA,6073,32.7317,-116.9766,32215,America/Los_Angeles
1084,Spring Valley,17.45498153547133,IL,17011,41.3362,-89.2038,5508,America/Chicago
1085,Spring Valley,17.45498153547133,MN,27045,43.6888,-92.3897,2357,America/Chicago
1086,Spring Valley,17.45498153547133,AZ,4025,34.3452,-112.1592,1610,America/Phoenix
1087,Spring Valley,17.45498153547133,WI,55093,44.8498,-92.2442,1260,America/Chicago
1088,Spring Valley,17.45498153547133,KY,21111,38.2968,-85.6108,756,America/New_York
1089,Spring Valley,17.45498153547133,OH,39057,39.6102,-84.007,598,America/New_York
1090,Springfield,10.647931343609926,MA,25013,42.1155,-72.5395,438889,America/New_York
1091,Springfield,10.647931343609926,MO,29077,37.1943,-93.2916,289041,America/Chicago
1092,Springfield,10.647931343609926,IL,17167,39.7709,-89.654,156240,America/Chicago
1093,Springfield,10.647931343609926,OH,39023,39.93,-83.7959,84309,America/New_York
1094,Springfield,10.647931343609926,OR,41039,44.0538,-122.9811,61642,America/Los_Angeles
1095,Springfield,10.647931343609926,VA,51059,38.781,-77.1839,30894,America/New_York
1096,Springfield,10.647931343609926,TN,47147,36.4949,-86.8711,18985,America/Chicago
1097,Springfield,10.647931343609926,FL,12005,30.1711,-85.609,8157,America/Chicago
1098,Springfield,10.647931343609926,MI,26025,42.3246,-85.2371,5295,America/Detroit
1099,Springfield,10.647931343609926,GA,13103,32.3636,-81.303,2874,America/New_York
1100,Springfield,10.647931343609926,KY,21229,37.6922,-85.2193,2871,America/New_York
1101,Springfield,10.647931343609926,MN,27015,44.2372,-94.9819,2209,America/Chicago
1102,Springfield,10.647931343609926,SD,46009,42.8624,-97.8964,2073,America/Chicago
1103,Springfield,10.647931343609926,NE,31153,41.0854,-96.1333,1620,America/Chicago
1104,Springfield,10.647931343609926,CO,8009,37.405,-102.6189,1482,America/Denver
1105,Springfield,10.647931343609926,NJ,34039,40.706,-74.313,1338,America/New_York
1106,Springfield,10.647931343609926,LA,22063,30.4255,-90.5444,565,America/Chicago
1107,Springfield,10.647931343609926,WV,54027,39.445,-78.6976,485,America/New_York
1108,Springfield,10.647931343609926,SC,45075,33.4967,-81.2795,434,America/New_York
1109,Springfield,10.647931343609926,AR,5029,35.2729,-92.5549,377,America/Chicago
1110,Springfield,10.647931343609926,WI,55127,42.6407,-88.4135,154,America/Chicago
1111,Stamford,9.523295607566528,CT,9190,41.1039,-73.5585,135806,America/New_York
1112,Stamford,9.523295607566528,TX,48207,33.0156,-99.6716,2902,America/Chicago
1113,Stamford,9.523295607566528,VT,50003,42.7595,-73.0562,522,America/New_York
1114,Stamford,9.523295607566528,NE,31083,40.1313,-99.5945,191,America/Chicago
1115,Sterling Heights,8.52034129258198,MI,26099,42.5809,-83.0305,133473,America/Detroit
1116,Stockton,14.447987354577641,CA,6077,37.9765,-121.3109,416005,America/Los_Angeles
1117,Stockton,14.447987354577641,MO,29039,37.697,-93.796,2018,America/Chicago
1118,Stockton,14.447987354577641,IL,17085,42.3526,-90.002,1867,America/Chicago
1119,Stockton,14.447987354577641,KS,20163,39.4251,-99.2764,1521,America/Chicago
1120,Stockton,14.447987354577641,UT,49045,40.4496,-112.3672,897,America/Denver
1121,Stockton,14.447987354577641,MN,27169,44.0271,-91.7697,684,America/Chicago
1122,Stockton,14.447987354577641,NJ,34019,40.4061,-74.9758,421,America/New_York
1123,Stockton,14.447987354577641,AL,1003,30.9946,-87.86,390,America/Chicago
1124,Stockton,14.447987354577641,GA,13173,30.9428,-83.0029,185,America/New_York
1125,Stockton,14.447987354577641,IA,19139,41.5908,-90.8565,127,America/Chicago
1126,Stockton,14.447987354577641,MD,24047,38.0659,-75.4134,85,America/New_York
1127,Sunnyvale,14.447987354577641,CA,6085,37.3836,-122.0255,153455,America/Los_Angeles
1128,Sunnyvale,14.447987354577641,TX,48113,32.7974,-96.5577,8069,America/Chicago
1129,Sunrise Manor,17.45498153547133,NV,32003,36.1783,-115.0487,199099,America/Los_Angeles
1130,Syracuse,7.594909265790318,NY,36067,43.0407,-76.1437,407625,America/New_York
1131,Syracuse,7.594909265790318,UT,49011,41.0859,-112.0698,34009,America/Denver
1132,Syracuse,7.594909265790318,IN,18085,41.4226,-85.7492,3232,America/Indiana/Indianapolis
1133,Syracuse,7.594909265790318,NE,31131,40.6635,-96.1827,1964,America/Chicago
1134,Syracuse,7.594909265790318,KS,20075,37.962,-101.7782,1706,America/Denver
1135,Syracuse,7.594909265790318,OH,39105,38.9984,-81.9699,623,America/New_York
1136,Syracuse,7.594909265790318,MO,29141,38.6695,-92.8764,145,America/Chicago
1137,Tacoma,7.50399770852429,WA,53053,47.2431,-122.4531,220482,America/Los_Angeles
1138,Tacoma,7.50399770852429,VA,51195,36.9356,-82.5323,141,America/New_York
1139,Tallahassee,19.96498351115422,FL,12073,30.4551,-84.2527,261271,America/New_York
1140,Tampa,21.925672809569996,FL,12057,27.9945,-82.4447,2906035,America/New_York
1141,Tampa,21.925672809569996,KS,20115,38.5481,-97.1542,151,America/Chicago
1142,Tempe,21.04876905095839,AZ,4013,33.3881,-111.9319,186419,America/Phoenix
1143,Thornton,8.777836262323188,CO,8001,39.9197,-104.9438,142878,America/Denver
1144,Thornton,8.777836262323188,IL,17031,41.5711,-87.6187,1876,America/Chicago
1145,Thornton,8.777836262323188,CA,6077,38.2309,-121.4249,815,America/Los_Angeles
1146,Thornton,8.777836262323188,IA,19033,42.9442,-93.387,534,America/Chicago
1147,Thornton,8.777836262323188,TX,48293,31.4111,-96.5738,449,America/Chicago
1148,Thornton,8.777836262323188,AR,5013,33.7756,-92.4889,315,America/Chicago
1149,Thornton,8.777836262323188,WI,55115,44.7984,-88.6916,38,America/Chicago
1150,Thousand Oaks,15.878038442083966,CA,6111,34.1914,-118.8756,208302,America/Los_Angeles
1151,Toledo,9.592642193010581,OH,39095,41.6638,-83.5827,492076,America/New_York
1152,Toledo,9.592642193010581,OR,41041,44.6198,-123.9341,3547,America/Los_Angeles
1153,Toledo,9.592642193010581,IA,19171,41.9902,-92.5803,2079,America/Chicago
1154,Toledo,9.592642193010581,IL,17035,39.2728,-88.2419,1209,America/Chicago
1155,Toledo,9.592642193010581,WA,53041,46.4415,-122.8497,529,America/Los_Angeles
1156,Topeka,11.844996579247436,KS,20177,39.0346,-95.6955,150343,America/Chicago
1157,Topeka,11.844996579247436,IN,18087,41.5394,-85.5475,1037,America/Indiana/Indianapolis
1158,Topeka,11.844996579247436,IL,17125,40.3304,-89.9306,28,America/Chicago
1159,Torrance,15.878038442083966,CA,6037,33.8346,-118.3416,143499,America/Los_Angeles
1160,Tucson,17.69484291725105,AZ,4019,32.1541,-110.8787,879871,America/Phoenix
1161,Tulsa,15.09314215127328,OK,40143,36.1283,-95.9042,740620,America/Chicago
1162,Vallejo,14.447987354577641,CA,6095,38.1125,-122.2342,171414,America/Los_Angeles
1163,Vancouver,9.762706232813931,WA,53011,45.6366,-122.5967,192696,America/Los_Angeles
1164,Virginia Beach,15.67885604360372,VA,51810,36.7335,-76.0435,1431821,America/New_York
1165,Visalia,15.817692463328276,CA,6107,36.3276,-119.3269,166273,America/Los_Angeles
1166,Waco,18.54272430107527,TX,48309,31.5599,-97.1882,197594,America/Chicago
1167,Waco,18.54272430107527,GA,13143,33.7026,-85.1893,685,America/New_York
1168,Waco,18.54272430107527,NC,37045,35.3622,-81.4287,216,America/New_York
1169,Waco,18.54272430107527,MO,29097,37.247,-94.6003,190,America/Chicago
1170,Waco,18.54272430107527,NE,31185,40.897,-97.4619,155,America/Chicago
1171,Warren,8.52034129258198,MI,26099,42.4934,-83.027,138128,America/Detroit
1172,Warren,8.52034129258198,OH,39155,41.239,-80.8174,39057,America/New_York
1173,Warren,8.52034129258198,PA,42123,41.8434,-79.1444,9273,America/New_York
1174,Warren,8.52034129258198,AR,5011,33.6113,-92.0678,5342,America/Chicago
1175,Warren,8.52034129258198,MN,27089,48.194,-96.7688,1637,America/Chicago
1176,Warren,8.52034129258198,OR,41009,45.8133,-122.8796,1459,America/Los_Angeles
1177,Warren,8.52034129258198,IL,17085,42.4948,-89.9913,1439,America/Chicago
1178,Warren,8.52034129258198,IN,18069,40.6878,-85.425,1205,America/Indiana/Indianapolis
1179,Warren,8.52034129258198,TX,48457,30.6127,-94.4105,632,America/Chicago
1180,Washington,11.918474511061238,DC,11001,38.9047,-77.0163,5146120,America/New_York
1181,Washington,11.918474511061238,UT,49053,37.1303,-113.4878,30686,America/Denver
1182,Washington,11.918474511061238,IL,17179,40.705,-89.434,15946,America/Chicago
1183,Washington,11.918474511061238,MO,29071,38.5515,-91.0154,14948,America/Chicago
1184,Washington,11.918474511061238,PA,42125,40.1741,-80.2465,13361,America/New_York
1185,Washington,11.918474511061238,IN,18027,38.6586,-87.1591,12192,America/Indiana/Vincennes
1186,Washington,11.918474511061238,NC,37013,35.5586,-77.0545,9754,America/New_York
1187,Washington,11.918474511061238,IA,19183,41.2981,-91.6928,7314,America/Chicago
1188,Washington,11.918474511061238,NJ,34041,40.7587,-74.9825,7287,America/New_York
1189,Washington,11.918474511061238,GA,13317,33.7355,-82.7426,3700,America/New_York
1190,Washington,11.918474511061238,KS,20201,39.816,-97.0487,1199,America/Chicago
1191,Washington,11.918474511061238,WV,54107,39.2422,-81.6679,1129,America/New_York
1192,Washington,11.918474511061238,LA,22097,30.615,-92.0594,864,America/Chicago
1193,Washington,11.918474511061238,OK,40087,35.0582,-97.4923,706,America/Chicago
1194,Washington,11.918474511061238,NE,31177,41.3976,-96.2074,178,America/Chicago
1195,Washington,11.918474511061238,CA,6057,39.3591,-120.7905,124,America/Los_Angeles
1196,Washington,11.918474511061238,AR,5057,33.773,-93.6833,106,America/Chicago
1197,Washington,11.918474511061238,VA,51157,38.7122,-78.1598,61,America/New_York
1198,Waterbury,9.99492978518756,CT,9140,41.5582,-73.0361,199965,America/New_York
1199,Waterbury,9.99492978518756,NE,31051,42.4571,-96.7353,82,America/Chicago
1200,West Covina,15.878038442083966,CA,6037,34.0555,-117.9113,107436,America/Los_Angeles
1201,West Jordan,10.177262800181241,UT,49035,40.6024,-112.0008,116277,America/Denver
1202,West Valley City,10.177262800181241,UT,49035,40.6886,-112.0123,137955,America/Denver
1203,Westminster,8.777836262323188,CO,8001,39.8837,-105.0624,115546,America/Denver
1204,Westminster,8.777836262323188,CA,6059,33.7523,-117.9938,90147,America/Los_Angeles
1205,Westminster,8.777836262323188,MD,24013,39.5796,-77.0067,20257,America/New_York
1206,Westminster,8.777836262323188,LA,22033,30.408,-91.0906,2810,America/Chicago
1207,Westminster,8.777836262323188,SC,45073,34.6656,-83.0911,2244,America/New_York
1208,Westminster,8.777836262323188,TX,48085,33.3649,-96.4598,1105,America/Chicago
1209,Westminster,8.777836262323188,OH,39003,40.699,-83.9795,477,America/New_York
1210,Wichita,13.225387590652701,KS,20173,37.6895,-97.3443,501760,America/Chicago
1211,Wichita Falls,16.48516258064516,TX,48485,33.9072,-98.5291,102558,America/Chicago
1212,Windsor,8.52034129258198,CO,8123,40.469,-104.9198,35918,America/Denver
1213,Windsor,8.52034129258198,CA,6097,38.5422,-122.8089,26179,America/Los_Angeles
1214,Windsor,8.52034129258198,NC,37015,35.9928,-76.9401,3417,America/New_York
1215,Windsor,8.52034129258198,MO,29083,38.5319,-93.5227,3038,America/Chicago
1216,Windsor,8.52034129258198,VA,51093,36.8095,-76.7406,2808,America/New_York
1217,Windsor,8.52034129258198,PA,42133,39.9163,-76.584,1281,America/New_York
1218,Windsor,8.52034129258198,IL,17173,39.4389,-88.5953,982,America/Chicago
1219,Windsor,8.52034129258198,NJ,34021,40.2465,-74.5814,381,America/New_York
1220,Windsor,8.52034129258198,FL,12061,27.7869,-80.4141,293,America/New_York
1221,Windsor,8.52034129258198,SC,45003,33.4809,-81.5137,243,America/New_York
1222,Windsor,8.52034129258198,IN,18035,40.1545,-85.2127,0,America/Indiana/Indianapolis
1223,Worcester,7.3414405258095545,MA,25027,42.2705,-71.8079,487014,America/New_York
1224,Yonkers,9.523295607566528,NY,36119,40.9466,-73.8673,209529,America/New_York
