,Code,Year,Tonnes,Entity,GDP
3143,SLE,1988,0.0253,Sierra Leone,0.005927069
3144,SLE,1989,0.0256,Sierra Leone,0.0063357204
3145,SLE,1990,0.0258,Sierra Leone,0.006813255
3146,SLE,1991,0.026,Sierra Leone,0.0070270607
3147,SLE,1992,0.026,Sierra Leone,0.0065852744
3148,SLE,1993,0.0247,Sierra Leone,0.007288336
3149,SLE,1994,0.027805,Sierra Leone,0.007900705
3150,SLE,1995,0.025025,Sierra Leone,0.0079985766
3151,SLE,1996,0.025,Sierra Leone,0.007079377
3152,SLE,1997,0.0307,Sierra Leone,0.005754264
3153,SLE,1998,0.025,Sierra Leone,0.0051448827
3154,SLE,1999,0.01535,Sierra Leone,0.0039221422
3155,SLE,2000,0.015,Sierra Leone,0.0047674875
3156,SLE,2001,0.01626737,Sierra Leone,0.005438703
3157,SLE,2002,0.01670464,Sierra Leone,0.0063325107
3158,SLE,2003,0.017,Sierra Leone,0.006391559
3159,SLE,2004,0.018,Sierra Leone,0.00630857
3160,SLE,2005,0.02,Sierra Leone,0.0062693524
3161,SLE,2006,0.0205,Sierra Leone,0.0063750287
3162,SLE,2007,0.021,Sierra Leone,0.00672072
3163,SLE,2008,0.0212,Sierra Leone,0.0072375567
3164,SLE,2009,0.022,Sierra Leone,0.0077680865
3165,SLE,2010,0.0261303,Sierra Leone,0.008106587
3166,SLE,2011,0.03044928,Sierra Leone,0.009623782
3167,SLE,2012,0.035,Sierra Leone,0.010974054
3168,SLE,2013,0.036,Sierra Leone,0.013915623
3238,LKA,1967,0.011488,Sri Lanka,0.0344065
3239,LKA,1968,0.01002,Sri Lanka,0.03742768
3240,LKA,1969,0.010943,Sri Lanka,0.03999705
3248,LKA,1977,0.010387,Sri Lanka,0.04173827
3249,LKA,1978,0.012318,Sri Lanka,0.041922744
3250,LKA,1979,0.0101,Sri Lanka,0.038434234
3251,LKA,1980,0.011688,Sri Lanka,0.03854694
3252,LKA,1981,0.0125,Sri Lanka,0.041601073
3253,LKA,1982,0.013179,Sri Lanka,0.041292345
3254,LKA,1983,0.0166,Sri Lanka,0.042063405
3255,LKA,1984,0.0105,Sri Lanka,0.043158905
3264,LKA,1993,0.01009,Sri Lanka,0.06954847
3265,LKA,1994,0.011056,Sri Lanka,0.07493893
3266,LKA,1995,0.011481,Sri Lanka,0.07668085
3267,LKA,1996,0.01176,Sri Lanka,0.080639074
3268,LKA,1997,0.011348,Sri Lanka,0.0843007
3269,LKA,1998,0.010498,Sri Lanka,0.09085483
3270,LKA,1999,0.01058,Sri Lanka,0.09095781
3272,LKA,2001,0.01021,Sri Lanka,0.092284764
3400,TZA,1961,0.033,Tanzania,0.01200005
3401,TZA,1962,0.035,Tanzania,0.013158043
3402,TZA,1963,0.0409,Tanzania,0.014124152
3403,TZA,1964,0.0436,Tanzania,0.016337038
3404,TZA,1965,0.0564,Tanzania,0.016516477
3405,TZA,1966,0.0669,Tanzania,0.017761286
3406,TZA,1967,0.0496,Tanzania,0.018756975
3407,TZA,1968,0.0511,Tanzania,0.020043233
3408,TZA,1969,0.051545,Tanzania,0.020976097
3409,TZA,1970,0.04614,Tanzania,0.022697443
3410,TZA,1971,0.0497,Tanzania,0.023811211
3411,TZA,1972,0.052126,Tanzania,0.025126967
3412,TZA,1973,0.054997,Tanzania,0.027007078
3413,TZA,1974,0.059454,Tanzania,0.027995832
3414,TZA,1975,0.062291,Tanzania,0.030166893
3415,TZA,1976,0.043278,Tanzania,0.033140083
3416,TZA,1977,0.050216,Tanzania,0.032220895
3417,TZA,1978,0.051359,Tanzania,0.033052774
3418,TZA,1979,0.047875,Tanzania,0.033869777
3419,TZA,1980,0.047802,Tanzania,0.032245684
3420,TZA,1981,0.066441,Tanzania,0.028639128
3421,TZA,1982,0.05312,Tanzania,0.02894166
3422,TZA,1983,0.052129,Tanzania,0.030606213
3423,TZA,1984,0.056943,Tanzania,0.032498346
3424,TZA,1985,0.045808,Tanzania,0.037141828
3425,TZA,1986,0.054756,Tanzania,0.025189292
3426,TZA,1987,0.057653,Tanzania,0.020855337
3427,TZA,1988,0.04551,Tanzania,0.027297108
3428,TZA,1989,0.0488,Tanzania,0.026265817
3429,TZA,1990,0.05342,Tanzania,0.026849096
3430,TZA,1991,0.04621,Tanzania,0.027257305
3431,TZA,1992,0.05603,Tanzania,0.025942442
3432,TZA,1993,0.059574,Tanzania,0.02475752
3433,TZA,1994,0.034151,Tanzania,0.02455664
3434,TZA,1995,0.041971,Tanzania,0.026638463
3435,TZA,1996,0.05249,Tanzania,0.02838333
3436,TZA,1997,0.043568,Tanzania,0.031517932
3437,TZA,1998,0.038002,Tanzania,0.033906102
3438,TZA,1999,0.04667,Tanzania,0.03616189
3439,TZA,2000,0.0478,Tanzania,0.038667678
3440,TZA,2001,0.0581,Tanzania,0.04201187
3441,TZA,2002,0.06617,Tanzania,0.046123995
3442,TZA,2003,0.05232,Tanzania,0.04944563
3443,TZA,2004,0.07244,Tanzania,0.05262094
3444,TZA,2005,0.09539,Tanzania,0.059614654
3445,TZA,2006,0.0343,Tanzania,0.06607143
3446,TZA,2007,0.048869,Tanzania,0.07260584
3447,TZA,2008,0.0431,Tanzania,0.079838945
3448,TZA,2009,0.06235,Tanzania,0.08567726
3449,TZA,2010,0.04,Tanzania,0.098450694
3450,TZA,2011,0.060575,Tanzania,0.11599166
3451,TZA,2012,0.066204,Tanzania,0.10895628
3452,TZA,2013,0.0712,Tanzania,0.11328774
3453,TZA,2014,0.048982,Tanzania,0.114265055
3454,TZA,2015,0.042674,Tanzania,0.12352397
3455,TZA,2016,0.060921,Tanzania,0.1239726
3456,TZA,2017,0.047693,Tanzania,0.12219553
3457,TZA,2018,0.045254,Tanzania,0.12688511
3458,TZA,2019,0.068147,Tanzania,0.13298666
3479,THA,1981,0.01206,Thailand,0.18747074
3480,THA,1982,0.018539,Thailand,0.19459967
3481,THA,1983,0.018035,Thailand,0.20507807
3482,THA,1984,0.018099,Thailand,0.21633011
3483,THA,1985,0.026641,Thailand,0.22367175
3484,THA,1986,0.031455,Thailand,0.22754635
3485,THA,1987,0.02522,Thailand,0.247932
3486,THA,1988,0.035154,Thailand,0.2768513
3487,THA,1989,0.05958,Thailand,0.30326155
3488,THA,1990,0.071483,Thailand,0.33517378
3489,THA,1991,0.047328,Thailand,0.35674928
3490,THA,1992,0.080386,Thailand,0.39554833
3491,THA,1993,0.070426,Thailand,0.42972316
3492,THA,1994,0.078175,Thailand,0.46836023
3493,THA,1995,0.08645,Thailand,0.5313896
3494,THA,1996,0.080287,Thailand,0.5879744
3495,THA,1997,0.08381,Thailand,0.5398047
3496,THA,1998,0.078444,Thailand,0.45683524
3497,THA,1999,0.054923,Thailand,0.472419
3498,THA,2000,0.081057,Thailand,0.48818753
3499,THA,2001,0.086009,Thailand,0.5066288
3500,THA,2002,0.053447,Thailand,0.54756983
3501,THA,2003,0.053907,Thailand,0.58862345
3502,THA,2004,0.061765,Thailand,0.6353833
3503,THA,2005,0.059644,Thailand,0.6951411
3504,THA,2006,0.046873,Thailand,0.7333093
3505,THA,2007,0.05566,Thailand,0.78373434
3506,THA,2008,0.050442,Thailand,0.8359925
3507,THA,2009,0.056315,Thailand,0.8234014
3508,THA,2010,0.048955,Thailand,0.93351805
3509,THA,2011,0.042394,Thailand,0.98736466
3510,THA,2012,0.041461,Thailand,1.09363515
3511,THA,2013,0.037569,Thailand,1.1010132
3512,THA,2014,0.03795,Thailand,1.07084415
3513,THA,2015,0.026089,Thailand,1.0702419
3514,THA,2016,0.030579,Thailand,1.0908089
3515,THA,2017,0.025909,Thailand,1.1534076
3516,THA,2018,0.023619,Thailand,1.1753398
3517,THA,2019,0.02642438,Thailand,1.1917328
3518,TGO,1961,0.0103,Togo,0.0021106202
3519,TGO,1962,0.0116,Togo,0.0021725647
3520,TGO,1963,0.0138,Togo,0.0023208015
3521,TGO,1964,0.0138,Togo,0.0026775593
3522,TGO,1965,0.0135,Togo,0.0030593823
3524,TGO,1967,0.0105,Togo,0.0035277604
3525,TGO,1968,0.017208,Togo,0.0036322383
3526,TGO,1969,0.013795,Togo,0.0040927547
3527,TGO,1970,0.013877,Togo,0.0041593656
3532,TGO,1975,0.0108,Togo,0.0048518195
3534,TGO,1977,0.01043,Togo,0.0059080566
3537,TGO,1980,0.010385,Togo,0.00659698
3542,TGO,1985,0.010044,Togo,0.005374522
3544,TGO,1987,0.013611,Togo,0.005541754
3545,TGO,1988,0.0145,Togo,0.006360007
3546,TGO,1989,0.012121,Togo,0.0064241705
3547,TGO,1990,0.0128,Togo,0.007170959
3548,TGO,1991,0.0249,Togo,0.0066117105
3550,TGO,1993,0.011,Togo,0.005510737
3551,TGO,1994,0.0106,Togo,0.006139043
3552,TGO,1995,0.01208,Togo,0.006261691
3553,TGO,1996,0.0224,Togo,0.007462732
3554,TGO,1997,0.0106,Togo,0.0081697935
3555,TGO,1998,0.02,Togo,0.007101713
3556,TGO,1999,0.017,Togo,0.0078241894
3557,TGO,2000,0.0152,Togo,0.007338406
3558,TGO,2001,0.0169,Togo,0.007352276
3566,TGO,2009,0.0117,Togo,0.0078276854
3567,TGO,2010,0.0115,Togo,0.008331793
3568,TGO,2011,0.0125,Togo,0.00920164
3569,TGO,2012,0.010843,Togo,0.010599843
3570,TGO,2013,0.01095,Togo,0.011352612
3571,TGO,2014,0.0155,Togo,0.012527213
3572,TGO,2015,0.016093,Togo,0.014189871
3573,TGO,2016,0.017933,Togo,0.015357445
3574,TGO,2017,0.018476,Togo,0.015794789
3575,TGO,2019,0.021316,Togo,0.01806592
3635,UGA,1961,0.0941,Uganda,0.00620265
3636,UGA,1962,0.119,Uganda,0.0063502664
3637,UGA,1963,0.1582,Uganda,0.006491347
3638,UGA,1964,0.1724,Uganda,0.007037067
3639,UGA,1965,0.1521,Uganda,0.007108542
3640,UGA,1966,0.1539,Uganda,0.0075067756
3641,UGA,1967,0.1664,Uganda,0.0073660513
3642,UGA,1968,0.133,Uganda,0.007772703
3643,UGA,1969,0.2472,Uganda,0.00851033
3644,UGA,1970,0.2015,Uganda,0.010397959
3645,UGA,1971,0.1755,Uganda,0.01034256
3646,UGA,1972,0.1837,Uganda,0.011428298
3647,UGA,1973,0.2126,Uganda,0.011859914
3648,UGA,1974,0.1991,Uganda,0.011262397
3649,UGA,1975,0.199,Uganda,0.012008371
3650,UGA,1976,0.1371,Uganda,0.012605818
3651,UGA,1977,0.1559,Uganda,0.013080265
3652,UGA,1978,0.1213,Uganda,0.012899848
3653,UGA,1979,0.103,Uganda,0.01096279
3654,UGA,1980,0.1352,Uganda,0.010303105
3655,UGA,1981,0.0975,Uganda,0.010877861
3656,UGA,1982,0.161866,Uganda,0.01228732
3657,UGA,1983,0.148224,Uganda,0.013356786
3658,UGA,1984,0.145971,Uganda,0.013029464
3659,UGA,1985,0.143995,Uganda,0.012669468
3660,UGA,1986,0.159881,Uganda,0.012857349
3661,UGA,1987,0.167067,Uganda,0.013772513
3662,UGA,1988,0.151157,Uganda,0.014622608
3663,UGA,1989,0.169042,Uganda,0.01505377
3664,UGA,1990,0.128747,Uganda,0.015557379
3665,UGA,1991,0.147366,Uganda,0.015883159
3666,UGA,1992,0.110334,Uganda,0.016505672
3667,UGA,1993,0.144551,Uganda,0.017293937
3668,UGA,1994,0.198371,Uganda,0.02317416
3669,UGA,1995,0.181465,Uganda,0.023450395
3670,UGA,1996,0.287925,Uganda,0.023529142
3671,UGA,1997,0.219624,Uganda,0.02477436
3672,UGA,1998,0.205056,Uganda,0.027130139
3673,UGA,1999,0.251881,Uganda,0.028600017
3674,UGA,2000,0.143475,Uganda,0.030289537
3675,UGA,2001,0.19741,Uganda,0.032278528
3676,UGA,2002,0.209547,Uganda,0.034145739
3677,UGA,2003,0.150871,Uganda,0.035987845
3678,UGA,2004,0.170081,Uganda,0.0381446
3679,UGA,2005,0.1581,Uganda,0.0421357
3680,UGA,2006,0.13331,Uganda,0.0450811
3681,UGA,2007,0.175346,Uganda,0.048118317
3682,UGA,2008,0.211726,Uganda,0.051986924
3683,UGA,2009,0.195871,Uganda,0.05753365
3684,UGA,2010,0.166968,Uganda,0.06312269
3685,UGA,2011,0.191371,Uganda,0.06878245
3686,UGA,2012,0.186125,Uganda,0.06646527
3687,UGA,2013,0.222894,Uganda,0.06768417
3688,UGA,2014,0.220135,Uganda,0.070358925
3689,UGA,2015,0.229149,Uganda,0.07593055
3690,UGA,2016,0.243061,Uganda,0.07538874
3691,UGA,2017,0.302063,Uganda,0.07933754
3692,UGA,2018,0.284225,Uganda,0.08513955
3693,UGA,2019,0.313933,Uganda,0.0926186
3753,VEN,1961,0.05705,Venezuela,0.06328894
3754,VEN,1962,0.054228,Venezuela,0.06802295
3755,VEN,1963,0.060678,Venezuela,0.07312976
3756,VEN,1964,0.056141,Venezuela,0.08126043
3757,VEN,1965,0.054387,Venezuela,0.08413305
3758,VEN,1966,0.061,Venezuela,0.08465514
3759,VEN,1967,0.061824,Venezuela,0.08761321
3760,VEN,1968,0.045886,Venezuela,0.0976497
3761,VEN,1969,0.060665,Venezuela,0.103356375
3762,VEN,1970,0.060586,Venezuela,0.11695242
3763,VEN,1971,0.058385,Venezuela,0.11436086
3764,VEN,1972,0.040406,Venezuela,0.11807495
3765,VEN,1973,0.065926,Venezuela,0.13142575
3766,VEN,1974,0.045878,Venezuela,0.16132543
3767,VEN,1975,0.064611,Venezuela,0.15828238
3768,VEN,1976,0.04035,Venezuela,0.1673547
3769,VEN,1977,0.057682,Venezuela,0.17487883
3770,VEN,1978,0.058977,Venezuela,0.17201096
3771,VEN,1979,0.053935,Venezuela,0.1820714
3772,VEN,1980,0.058173,Venezuela,0.18042652
3773,VEN,1981,0.059566,Venezuela,0.18059133
3774,VEN,1982,0.058037,Venezuela,0.17127226
3775,VEN,1983,0.058848,Venezuela,0.17214004
3776,VEN,1984,0.060861,Venezuela,0.17518885
3777,VEN,1985,0.06437,Venezuela,0.16522709
3778,VEN,1986,0.066232,Venezuela,0.15536878
3779,VEN,1987,0.070188,Venezuela,0.15881973
3780,VEN,1988,0.07104,Venezuela,0.16389634
3781,VEN,1989,0.072594,Venezuela,0.15540517
3782,VEN,1990,0.076412,Venezuela,0.1667388
3783,VEN,1991,0.068404,Venezuela,0.17954379
3784,VEN,1992,0.06934,Venezuela,0.18669996
3785,VEN,1993,0.066476,Venezuela,0.17923986
3786,VEN,1994,0.068404,Venezuela,0.17090675
3787,VEN,1995,0.065088,Venezuela,0.18097725
3788,VEN,1996,0.073026,Venezuela,0.17998889
3789,VEN,1997,0.063,Venezuela,0.18417428
3790,VEN,1998,0.06684,Venezuela,0.1697755
3791,VEN,1999,0.079854,Venezuela,0.17383203
3792,VEN,2000,0.07844,Venezuela,0.2096592
3793,VEN,2001,0.091877,Venezuela,0.20486907
3794,VEN,2002,0.08447,Venezuela,0.1946293
3795,VEN,2003,0.064265,Venezuela,0.19117395
3796,VEN,2004,0.071503,Venezuela,0.24547151
3797,VEN,2005,0.064484,Venezuela,0.3141321
3798,VEN,2006,0.074332,Venezuela,0.37326697
3799,VEN,2007,0.070311,Venezuela,0.4283046
3800,VEN,2008,0.072,Venezuela,0.50757478
3801,VEN,2009,0.063193,Venezuela,0.44262153
3802,VEN,2010,0.071687,Venezuela,0.54022386
3803,VEN,2011,0.072109,Venezuela,0.59707766
3804,VEN,2012,0.060917,Venezuela,0.6154734
3805,VEN,2013,0.062069,Venezuela,0.5897276
3806,VEN,2014,0.052683,Venezuela,0.38861957
3809,VNM,1985,0.0123,Vietnam,0.07545733
3810,VNM,1986,0.025,Vietnam,0.07760914
3811,VNM,1987,0.0275,Vietnam,0.07970143
3812,VNM,1988,0.042,Vietnam,0.08352597
3813,VNM,1989,0.0409,Vietnam,0.08211764
3814,VNM,1990,0.092,Vietnam,0.08520491
3815,VNM,1991,0.1,Vietnam,0.09595449
3816,VNM,1992,0.1192,Vietnam,0.10331376
3817,VNM,1993,0.1361,Vietnam,0.1169296
3818,VNM,1994,0.18,Vietnam,0.12391946
3819,VNM,1995,0.218,Vietnam,0.13460627
3820,VNM,1996,0.3201,Vietnam,0.15315054
3821,VNM,1997,0.4205,Vietnam,0.16482307
3822,VNM,1998,0.4093,Vietnam,0.17186051
3823,VNM,1999,0.5532,Vietnam,0.17291703
3824,VNM,2000,0.8025,Vietnam,0.18632547
3825,VNM,2001,0.8406,Vietnam,0.19878583
3826,VNM,2002,0.6995,Vietnam,0.21771698
3827,VNM,2003,0.7937,Vietnam,0.23721773
3828,VNM,2004,0.9138,Vietnam,0.25722447
3829,VNM,2005,0.831,Vietnam,0.283783
3830,VNM,2006,0.9853,Vietnam,0.3034372
3831,VNM,2007,1.251,Vietnam,0.34254786
3832,VNM,2008,1.055811,Vietnam,0.36907018
3833,VNM,2009,1.0575396000000001,Vietnam,0.36867837
3834,VNM,2010,1.1057,Vietnam,0.41883494
3835,VNM,2011,1.276506,Vietnam,0.45597527
3836,VNM,2012,1.260463,Vietnam,0.48429862
3837,VNM,2013,1.326688,Vietnam,0.50921757
3838,VNM,2014,1.406469,Vietnam,0.5449606
3839,VNM,2015,1.4529992,Vietnam,0.5727775
3840,VNM,2016,1.4608,Vietnam,0.5963631
3841,VNM,2017,1.5423978999999999,Vietnam,0.64722495
3842,VNM,2018,1.6163072,Vietnam,0.68964345
3843,VNM,2019,1.6867651000000001,Vietnam,0.7241234
3851,YEM,1996,0.0106,Yemen,0.014801133
3852,YEM,1997,0.010325,Yemen,0.016544194
3853,YEM,1998,0.011283,Yemen,0.01811493
3854,YEM,1999,0.011182,Yemen,0.020731804
3855,YEM,2000,0.011363,Yemen,0.024431567
3856,YEM,2001,0.011906,Yemen,0.02686447
3857,YEM,2002,0.011499,Yemen,0.031325483
3858,YEM,2003,0.011608,Yemen,0.03724669
3859,YEM,2004,0.01026,Yemen,0.048405037
3860,YEM,2005,0.011331,Yemen,0.073683526
3861,YEM,2006,0.017292,Yemen,0.077624615
3862,YEM,2007,0.01833,Yemen,0.08381449
3863,YEM,2008,0.018788,Yemen,0.092390425
3864,YEM,2009,0.018924,Yemen,0.09371988
3865,YEM,2010,0.019029,Yemen,0.11327151
3866,YEM,2011,0.019275,Yemen,0.10093094
3867,YEM,2012,0.019828,Yemen,0.09587657
3868,YEM,2013,0.019984,Yemen,0.09823934
3869,YEM,2014,0.020059,Yemen,0.09655966
3870,YEM,2015,0.019257,Yemen,0.067143295
3871,YEM,2016,0.018945,Yemen,0.054972944
3872,YEM,2017,0.018767,Yemen,0.039780565
3873,YEM,2018,0.018642,Yemen,0.05002423
3874,YEM,2019,0.020812,Yemen,0.05182806
3957,ZWE,1984,0.01072,Zimbabwe,0.033214589
3958,ZWE,1985,0.011354,Zimbabwe,0.036118032
3959,ZWE,1986,0.013486,Zimbabwe,0.037760942
3960,ZWE,1987,0.011599,Zimbabwe,0.037379973
3961,ZWE,1988,0.012627,Zimbabwe,0.044219576
3962,ZWE,1989,0.014601,Zimbabwe,0.049552028
3963,ZWE,1990,0.013569,Zimbabwe,0.05529063
3964,ZWE,1991,0.012091,Zimbabwe,0.06596107
3969,ZWE,1996,0.0115,Zimbabwe,0.07441109
