,transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,Seconds,Hours,Shop
48544,775,2019-04-29,09:47:34,3,20,0,N,1,1,27,2,7.0,3.5,N,35254,9,A
48545,789,2019-04-29,10:19:13,3,14,0,Y,1,1,40,1,3.75,3.75,N,37153,10,A
48546,790,2019-04-29,17:59:09,3,16,0,Y,1,1,23,1,2.5,2.5,N,64749,17,A
48547,792,2019-04-29,08:38:37,3,16,0,N,1,1,54,1,2.5,2.5,N,31117,8,A
48548,792,2019-04-29,08:38:37,3,16,0,N,1,5,72,1,3.25,3.25,N,31117,8,A
48549,801,2019-04-29,11:13:26,3,20,0,N,1,1,27,2,7.0,3.5,N,40406,11,A
48550,802,2019-04-29,16:55:43,3,14,0,Y,1,1,57,1,3.1,3.1,N,60943,16,A
48551,809,2019-04-29,10:29:10,3,20,356,N,1,1,22,1,2.0,2.0,N,37750,10,A
48552,810,2019-04-29,15:08:40,3,14,38,N,1,1,47,1,3.0,3.0,N,54520,15,A
48553,811,2019-04-29,14:10:59,3,20,740,N,1,1,53,2,6.0,3.0,N,51059,14,A
48554,811,2019-04-29,14:10:59,3,20,740,N,1,5,73,1,3.75,3.75,N,51059,14,A
48555,812,2019-04-29,19:04:34,3,20,81,N,1,1,54,2,5.0,2.5,N,68674,19,A
48556,817,2019-04-29,14:44:36,3,16,756,Y,1,1,61,1,4.75,4.75,N,53076,14,A
48557,852,2019-04-29,13:27:31,3,14,0,Y,1,1,25,1,2.2,2.2,N,48451,13,A
48558,879,2019-04-29,15:51:27,3,14,0,Y,1,1,58,2,7.0,3.5,N,57087,15,A
48559,880,2019-04-29,14:42:16,3,14,650,N,1,1,61,1,4.75,4.75,N,52936,14,A
48560,882,2019-04-29,11:45:35,3,20,0,N,1,1,47,2,6.0,3.0,N,42335,11,A
48561,886,2019-04-29,08:46:11,3,20,346,Y,1,1,32,2,6.0,3.0,N,31571,8,A
48562,886,2019-04-29,08:46:11,3,20,346,Y,1,5,72,1,3.25,3.25,N,31571,8,A
48563,893,2019-04-29,12:57:35,3,20,0,Y,1,1,55,2,8.0,4.0,N,46655,12,A
48564,907,2019-04-29,11:11:11,3,16,0,N,1,1,43,2,6.0,3.0,N,40271,11,A
48565,924,2019-04-29,10:26:16,3,20,0,N,1,1,58,2,7.0,3.5,N,37576,10,A
48566,924,2019-04-29,10:26:16,3,20,0,N,1,5,75,1,3.5,3.5,N,37576,10,A
48567,926,2019-04-29,19:38:30,3,20,0,N,1,1,31,2,4.4,2.2,N,70710,19,A
48568,928,2019-04-29,08:36:25,3,14,0,N,1,1,29,1,2.5,2.5,N,30985,8,A
48569,932,2019-04-29,18:20:39,3,16,0,N,1,1,51,1,3.0,3.0,N,66039,18,A
48570,934,2019-04-29,08:50:28,3,20,0,N,1,1,41,1,4.25,4.25,N,31828,8,A
48571,937,2019-04-29,07:09:55,3,14,541,N,1,1,40,1,3.75,3.75,N,25795,7,A
48572,957,2019-04-29,17:51:28,3,20,0,N,1,1,60,2,7.5,3.75,N,64288,17,A
48573,974,2019-04-29,13:02:44,3,16,291,Y,1,1,61,1,4.75,4.75,N,46964,13,A
48574,974,2019-04-29,13:02:44,3,16,291,Y,1,5,70,1,3.25,3.25,N,46964,13,A
48575,979,2019-04-29,15:12:09,3,16,0,N,1,1,59,2,9.0,4.5,N,54729,15,A
48576,980,2019-04-29,09:27:42,3,14,0,N,1,1,28,2,4.0,2.0,N,34062,9,A
48577,980,2019-04-29,09:27:42,3,14,0,N,1,5,71,1,3.75,3.75,N,34062,9,A
48578,981,2019-04-29,10:51:12,3,20,0,Y,1,1,35,1,3.1,3.1,N,39072,10,A
48579,985,2019-04-29,19:46:43,3,16,0,N,1,1,50,2,5.0,2.5,N,71203,19,A
48580,994,2019-04-29,13:46:12,3,16,0,Y,1,1,29,2,5.0,2.5,N,49572,13,A
48581,995,2019-04-29,15:19:45,3,14,0,N,1,1,31,1,2.2,2.2,N,55185,15,A
48582,1010,2019-04-29,12:13:29,3,14,145,N,1,1,38,2,7.5,3.75,N,44009,12,A
48583,1018,2019-04-29,13:12:12,3,20,687,Y,1,1,56,1,2.55,2.55,N,47532,13,A
48584,1023,2019-04-29,18:06:55,3,20,0,Y,1,1,38,1,3.75,3.75,N,65215,18,A
48585,1026,2019-04-29,17:35:01,3,20,0,N,1,1,28,1,2.0,2.0,N,63301,17,A
48586,1032,2019-04-29,17:55:31,3,14,0,Y,1,1,31,2,4.4,2.2,N,64531,17,A
48587,1034,2019-04-29,14:42:44,3,16,0,Y,1,1,59,2,9.0,4.5,N,52964,14,A
48588,1042,2019-04-29,07:00:00,3,14,0,N,1,1,46,2,5.0,2.5,N,25200,7,A
48589,1052,2019-04-29,15:20:27,3,20,0,Y,1,1,26,1,3.0,3.0,N,55227,15,A
48590,1058,2019-04-29,13:48:20,3,16,0,N,1,1,25,1,2.2,2.2,N,49700,13,A
48591,1064,2019-04-29,07:04:28,3,14,430,N,1,1,51,1,3.0,3.0,N,25468,7,A
48592,1100,2019-04-29,18:31:26,3,16,477,N,1,1,48,1,2.5,2.5,N,66686,18,A
48593,1100,2019-04-29,18:31:26,3,16,477,N,1,5,71,1,3.75,3.75,N,66686,18,A
48594,1106,2019-04-29,13:25:12,3,14,0,N,1,1,34,1,2.45,2.45,N,48312,13,A
48595,1119,2019-04-29,11:29:57,3,14,0,Y,1,1,41,2,8.5,4.25,N,41397,11,A
48596,1127,2019-04-29,14:29:26,3,20,407,N,1,1,34,2,4.9,2.45,N,52166,14,A
48597,1128,2019-04-29,12:07:00,3,14,0,Y,1,1,40,1,3.75,3.75,N,43620,12,A
48598,1137,2019-04-29,07:50:47,3,16,0,Y,1,1,60,2,7.5,3.75,N,28247,7,A
48599,1142,2019-04-29,15:33:34,3,14,0,Y,1,1,48,2,5.0,2.5,N,56014,15,A
48600,1155,2019-04-29,10:57:24,3,16,0,N,1,1,41,2,8.5,4.25,N,39444,10,A
48601,1163,2019-04-29,13:06:28,3,14,722,Y,1,1,24,2,6.0,3.0,N,47188,13,A
48602,1168,2019-04-29,18:27:02,3,16,0,N,1,1,49,1,3.0,3.0,N,66422,18,A
48603,1185,2019-04-29,13:03:49,3,16,768,Y,1,1,43,1,3.0,3.0,N,47029,13,A
48604,1185,2019-04-29,13:03:49,3,16,768,Y,1,5,78,1,4.5,4.5,N,47029,13,A
48605,1193,2019-04-29,18:48:12,3,14,0,N,1,1,22,2,4.0,2.0,N,67692,18,A
48606,1196,2019-04-29,18:12:27,3,16,0,Y,1,1,40,2,7.5,3.75,N,65547,18,A
48607,1205,2019-04-29,09:21:59,3,16,773,Y,1,1,30,1,3.0,3.0,N,33719,9,A
48608,1220,2019-04-29,13:36:00,3,20,0,Y,1,1,61,2,9.5,4.75,N,48960,13,A
48609,1225,2019-04-29,16:07:40,3,14,0,Y,1,1,31,2,4.4,2.2,N,58060,16,A
48610,1231,2019-04-29,09:40:37,3,14,0,Y,1,1,46,1,2.5,2.5,N,34837,9,A
48611,1239,2019-04-29,16:16:08,3,16,503,Y,1,1,59,2,9.0,4.5,N,58568,16,A
48612,1240,2019-04-29,07:50:07,3,20,640,Y,1,1,56,1,2.55,2.55,N,28207,7,A
48613,1241,2019-04-29,18:27:23,3,16,0,Y,1,1,57,1,3.1,3.1,N,66443,18,A
48614,1244,2019-04-29,19:12:16,3,14,0,N,1,1,59,2,9.0,4.5,N,69136,19,A
48615,1249,2019-04-29,12:27:14,3,16,0,Y,1,1,34,1,2.45,2.45,N,44834,12,A
48616,1249,2019-04-29,12:27:14,3,16,0,Y,1,5,71,1,3.75,3.75,N,44834,12,A
48617,1254,2019-04-29,19:07:29,3,16,0,N,1,1,58,1,3.5,3.5,N,68849,19,A
48618,1273,2019-04-29,10:18:24,3,16,0,Y,1,1,48,2,5.0,2.5,N,37104,10,A
48619,1277,2019-04-29,10:52:31,3,20,387,N,1,1,48,1,2.5,2.5,N,39151,10,A
48620,1309,2019-04-29,12:27:36,3,16,556,Y,1,1,48,1,2.5,2.5,N,44856,12,A
48621,1316,2019-04-29,19:29:39,3,20,0,Y,1,1,23,2,5.0,2.5,N,70179,19,A
48622,1333,2019-04-29,18:37:31,3,16,0,Y,1,1,61,2,9.5,4.75,N,67051,18,A
48623,1336,2019-04-29,16:41:36,3,20,0,N,1,1,34,1,2.45,2.45,N,60096,16,A
48624,1336,2019-04-29,16:41:36,3,20,0,N,1,5,74,1,3.5,3.5,N,60096,16,A
48625,1347,2019-04-29,07:18:48,3,20,789,N,1,1,38,1,3.75,3.75,N,26328,7,A
48626,1365,2019-04-29,16:47:42,3,16,0,N,1,1,55,2,8.0,4.0,N,60462,16,A
48627,1367,2019-04-29,15:35:52,3,14,73,Y,1,1,53,1,3.0,3.0,N,56152,15,A
48628,1373,2019-04-29,14:45:51,3,20,247,N,1,1,25,2,4.4,2.2,N,53151,14,A
48629,1376,2019-04-29,16:01:34,3,16,235,N,1,1,57,1,3.1,3.1,N,57694,16,A
48630,1386,2019-04-29,11:38:17,3,20,0,Y,1,1,41,1,4.25,4.25,N,41897,11,A
48631,1388,2019-04-29,15:07:04,3,14,251,Y,1,1,36,1,3.75,3.75,N,54424,15,A
48632,1388,2019-04-29,15:07:04,3,14,251,Y,1,5,76,1,3.5,3.5,N,54424,15,A
48633,1391,2019-04-29,16:28:20,3,16,0,Y,1,1,24,1,3.0,3.0,N,59300,16,A
48634,1391,2019-04-29,16:28:20,3,16,0,Y,1,5,78,1,4.5,4.5,N,59300,16,A
48635,1392,2019-04-29,18:35:22,3,16,0,N,1,1,35,1,3.1,3.1,N,66922,18,A
48636,1396,2019-04-29,15:22:16,3,16,0,N,1,1,26,2,6.0,3.0,N,55336,15,A
48637,1396,2019-04-29,15:22:16,3,16,0,N,1,5,75,1,3.5,3.5,N,55336,15,A
48638,1401,2019-04-29,12:36:14,3,16,517,N,1,1,42,2,5.0,2.5,N,45374,12,A
48639,1405,2019-04-29,12:58:51,3,14,0,N,1,1,45,1,3.0,3.0,N,46731,12,A
48640,1437,2019-04-29,16:52:49,3,14,729,Y,1,1,38,1,3.75,3.75,N,60769,16,A
48641,1443,2019-04-29,11:21:18,3,20,0,N,1,1,34,1,2.45,2.45,N,40878,11,A
48642,1459,2019-04-29,17:21:08,3,16,0,N,1,1,39,2,8.5,4.25,N,62468,17,A
48643,1476,2019-04-29,07:23:38,3,14,0,Y,1,1,42,1,2.5,2.5,N,26618,7,A
48644,1484,2019-04-29,09:34:08,3,16,789,Y,1,1,57,2,6.2,3.1,N,34448,9,A
48645,1506,2019-04-29,14:44:12,3,14,0,Y,1,1,40,1,3.75,3.75,N,53052,14,A
48646,1507,2019-04-29,17:37:24,3,14,198,Y,1,1,24,1,3.0,3.0,N,63444,17,A
48647,1510,2019-04-29,16:41:50,3,16,0,Y,1,1,61,2,9.5,4.75,N,60110,16,A
48648,1517,2019-04-29,10:25:46,3,20,0,Y,1,1,52,1,2.5,2.5,N,37546,10,A
48649,1525,2019-04-29,16:33:45,3,20,0,N,1,1,37,2,6.0,3.0,N,59625,16,A
48650,1528,2019-04-29,08:24:48,3,16,0,N,1,1,40,2,7.5,3.75,N,30288,8,A
48651,1530,2019-04-29,09:35:38,3,16,785,N,1,1,48,1,2.5,2.5,N,34538,9,A
48652,1534,2019-04-29,08:53:16,3,16,240,N,1,1,30,1,3.0,3.0,N,31996,8,A
48653,1557,2019-04-29,11:59:51,3,16,0,N,1,1,61,1,4.75,4.75,N,43191,11,A
48654,1564,2019-04-29,14:20:11,3,16,0,N,1,1,26,2,6.0,3.0,N,51611,14,A
48655,1571,2019-04-29,12:14:21,3,20,0,N,1,1,33,2,7.0,3.5,N,44061,12,A
48656,1578,2019-04-29,19:57:55,3,14,0,Y,1,1,51,2,6.0,3.0,N,71875,19,A
48657,1583,2019-04-29,12:28:54,3,20,398,N,1,1,57,2,6.2,3.1,N,44934,12,A
48658,1587,2019-04-29,10:41:33,3,14,253,Y,1,1,41,1,4.25,4.25,N,38493,10,A
48659,1597,2019-04-29,12:11:35,3,20,0,N,1,1,48,2,5.0,2.5,N,43895,12,A
48660,1602,2019-04-29,16:53:10,3,20,0,Y,1,1,28,2,4.0,2.0,N,60790,16,A
48661,1613,2019-04-29,08:34:00,3,20,119,Y,1,1,47,2,6.0,3.0,N,30840,8,A
48662,1613,2019-04-29,08:34:00,3,20,119,Y,1,5,79,1,3.75,3.75,N,30840,8,A
48663,1642,2019-04-29,07:07:19,3,14,0,N,1,1,25,1,2.2,2.2,N,25639,7,A
48664,1657,2019-04-29,13:35:11,3,20,0,N,1,1,23,2,5.0,2.5,N,48911,13,A
48665,1657,2019-04-29,13:35:11,3,20,0,N,1,5,79,1,3.75,3.75,N,48911,13,A
48666,1675,2019-04-29,15:27:34,3,14,0,N,1,1,33,1,3.5,3.5,N,55654,15,A
48667,1679,2019-04-29,08:03:23,3,16,0,Y,1,1,61,1,4.75,4.75,N,29003,8,A
48668,1685,2019-04-29,09:34:04,3,20,117,N,1,1,52,1,2.5,2.5,N,34444,9,A
48669,1709,2019-04-29,15:34:49,3,14,0,Y,1,1,53,1,3.0,3.0,N,56089,15,A
48670,1716,2019-04-29,18:50:45,3,16,0,Y,1,1,26,1,3.0,3.0,N,67845,18,A
48671,1727,2019-04-29,13:32:31,3,20,0,Y,1,1,24,2,6.0,3.0,N,48751,13,A
48672,1727,2019-04-29,13:32:31,3,20,0,Y,1,5,69,1,3.25,3.25,N,48751,13,A
48673,1734,2019-04-29,07:03:40,3,16,494,Y,1,1,53,1,3.0,3.0,N,25420,7,A
48674,1734,2019-04-29,07:03:40,3,16,494,Y,1,5,72,1,3.25,3.25,N,25420,7,A
48675,1738,2019-04-29,13:20:56,3,14,0,Y,1,1,23,2,5.0,2.5,N,48056,13,A
48676,1738,2019-04-29,13:20:56,3,14,0,Y,1,5,72,1,3.25,3.25,N,48056,13,A
48677,1741,2019-04-29,15:33:16,3,14,0,Y,1,1,53,1,3.0,3.0,N,55996,15,A
48678,1741,2019-04-29,15:33:16,3,14,0,Y,1,5,79,1,3.75,3.75,N,55996,15,A
48679,1745,2019-04-29,08:43:30,3,20,0,N,1,1,41,2,8.5,4.25,N,31410,8,A
48680,1745,2019-04-29,08:43:30,3,20,0,N,1,5,77,1,3.0,3.0,N,31410,8,A
48681,1750,2019-04-29,17:17:30,3,16,0,N,1,1,53,2,6.0,3.0,N,62250,17,A
48682,1750,2019-04-29,17:17:30,3,16,0,N,1,5,69,1,3.25,3.25,N,62250,17,A
48683,1751,2019-04-29,11:06:48,3,16,0,N,1,1,53,1,3.0,3.0,N,40008,11,A
48684,1755,2019-04-29,16:20:48,3,14,604,N,1,1,25,1,2.2,2.2,N,58848,16,A
48685,1760,2019-04-29,08:24:15,3,14,0,N,1,1,60,1,3.75,3.75,N,30255,8,A
48686,1766,2019-04-29,08:44:09,3,14,0,N,1,1,52,1,2.5,2.5,N,31449,8,A
48687,1779,2019-04-29,14:46:30,3,14,0,N,1,1,27,2,7.0,3.5,N,53190,14,A
48688,1779,2019-04-29,14:46:30,3,14,0,N,1,5,70,1,3.25,3.25,N,53190,14,A
48689,1788,2019-04-29,16:20:47,3,16,0,N,1,1,50,1,2.5,2.5,N,58847,16,A
48690,1790,2019-04-29,17:34:57,3,20,0,N,1,1,45,2,6.0,3.0,N,63297,17,A
48691,1792,2019-04-29,18:16:39,3,16,0,Y,1,1,32,2,6.0,3.0,N,65799,18,A
48692,1794,2019-04-29,17:53:09,3,16,434,Y,1,1,27,1,3.5,3.5,N,64389,17,A
48693,1811,2019-04-29,10:05:43,3,16,87,Y,1,1,30,1,3.0,3.0,N,36343,10,A
48694,1820,2019-04-29,15:49:44,3,14,0,N,1,1,53,2,6.0,3.0,N,56984,15,A
48695,1830,2019-04-29,10:35:35,3,14,0,N,1,1,58,2,7.0,3.5,N,38135,10,A
48696,1830,2019-04-29,10:35:35,3,14,0,N,1,5,78,1,4.5,4.5,N,38135,10,A
48697,1850,2019-04-29,17:46:08,3,16,0,Y,1,1,40,1,3.75,3.75,N,63968,17,A
48698,1852,2019-04-29,15:22:58,3,20,0,Y,1,1,61,2,9.5,4.75,N,55378,15,A
48699,1854,2019-04-29,17:51:32,3,16,0,Y,1,1,44,2,5.0,2.5,N,64292,17,A
48700,1859,2019-04-29,11:24:00,3,16,0,Y,1,1,58,2,7.0,3.5,N,41040,11,A
48701,1859,2019-04-29,11:24:00,3,16,0,Y,1,5,72,1,3.25,3.25,N,41040,11,A
48702,1864,2019-04-29,09:32:25,3,20,500,Y,1,1,29,2,5.0,2.5,N,34345,9,A
48703,1871,2019-04-29,16:20:55,3,16,307,N,1,1,29,1,2.5,2.5,N,58855,16,A
48704,1892,2019-04-29,16:21:44,3,14,0,N,1,1,51,1,3.0,3.0,N,58904,16,A
48705,1894,2019-04-29,18:17:05,3,16,0,N,1,1,42,2,5.0,2.5,N,65825,18,A
48706,1918,2019-04-29,14:29:13,3,16,0,Y,1,1,22,2,4.0,2.0,N,52153,14,A
48707,1923,2019-04-29,13:21:48,3,16,0,N,1,1,34,2,4.9,2.45,N,48108,13,A
48708,1924,2019-04-29,10:11:24,3,20,0,Y,1,1,35,1,3.1,3.1,N,36684,10,A
48709,1941,2019-04-29,12:33:04,3,14,444,Y,1,1,47,2,6.0,3.0,N,45184,12,A
48710,1952,2019-04-29,09:57:49,3,14,581,N,1,1,58,1,3.5,3.5,N,35869,9,A
48711,1954,2019-04-29,13:13:14,3,20,511,Y,1,1,36,1,3.75,3.75,N,47594,13,A
48712,1961,2019-04-29,17:25:48,3,14,443,Y,1,1,40,2,7.5,3.75,N,62748,17,A
48713,1967,2019-04-29,15:16:10,3,14,0,N,1,1,24,2,6.0,3.0,N,54970,15,A
48714,1974,2019-04-29,12:45:01,3,14,0,Y,1,1,38,2,7.5,3.75,N,45901,12,A
48715,2008,2019-04-29,12:56:41,3,20,0,Y,1,1,47,2,6.0,3.0,N,46601,12,A
48716,2016,2019-04-29,12:10:30,3,16,0,Y,1,1,55,1,4.0,4.0,N,43830,12,A
48717,2019,2019-04-29,19:54:46,3,16,14,Y,1,1,22,2,4.0,2.0,N,71686,19,A
48718,2021,2019-04-29,10:37:45,3,14,0,N,1,1,54,1,2.5,2.5,N,38265,10,A
48719,2036,2019-04-29,09:26:31,3,16,0,N,1,1,32,2,6.0,3.0,N,33991,9,A
48720,2039,2019-04-29,18:34:34,3,20,321,Y,1,1,61,1,4.75,4.75,N,66874,18,A
48721,2039,2019-04-29,18:34:34,3,20,321,Y,1,5,77,1,3.0,3.0,N,66874,18,A
48722,2053,2019-04-29,19:43:09,3,20,472,Y,1,1,39,1,4.25,4.25,N,70989,19,A
48723,2054,2019-04-29,16:18:52,3,16,0,N,1,1,38,1,3.75,3.75,N,58732,16,A
48724,2054,2019-04-29,16:18:52,3,16,0,N,1,5,75,1,3.5,3.5,N,58732,16,A
48725,2073,2019-04-29,07:01:51,3,14,315,Y,1,1,44,1,2.5,2.5,N,25311,7,A
48726,2077,2019-04-29,07:02:10,3,20,0,N,1,1,44,1,2.5,2.5,N,25330,7,A
48727,2080,2019-04-29,15:07:16,3,16,446,Y,1,1,27,1,3.5,3.5,N,54436,15,A
48728,2083,2019-04-29,10:51:03,3,16,0,N,1,1,33,2,7.0,3.5,N,39063,10,A
48729,2085,2019-04-29,14:17:20,3,20,114,N,1,1,36,1,3.75,3.75,N,51440,14,A
48730,2098,2019-04-29,12:38:27,3,20,0,Y,1,1,34,2,4.9,2.45,N,45507,12,A
48731,2098,2019-04-29,12:38:27,3,20,0,Y,1,5,70,1,3.25,3.25,N,45507,12,A
48732,2101,2019-04-29,19:32:52,3,20,65,Y,1,1,55,2,8.0,4.0,N,70372,19,A
48733,2103,2019-04-29,16:32:11,3,16,0,Y,1,1,27,1,3.5,3.5,N,59531,16,A
48734,2111,2019-04-29,18:04:25,3,14,0,N,1,1,56,2,5.1,2.55,N,65065,18,A
48735,2111,2019-04-29,18:04:25,3,14,0,N,1,5,74,1,3.5,3.5,N,65065,18,A
48736,2135,2019-04-29,13:50:52,3,16,0,N,1,1,58,1,3.5,3.5,N,49852,13,A
48737,2153,2019-04-29,18:10:50,3,14,0,N,1,1,36,2,7.5,3.75,N,65450,18,A
48738,2178,2019-04-29,14:35:44,3,14,0,N,1,1,36,1,3.75,3.75,N,52544,14,A
48739,2182,2019-04-29,16:37:34,3,16,0,Y,1,1,35,2,6.2,3.1,N,59854,16,A
48740,2185,2019-04-29,09:15:48,3,20,428,Y,1,1,36,2,7.5,3.75,N,33348,9,A
48741,2196,2019-04-29,13:54:45,3,20,0,Y,1,1,60,2,7.5,3.75,N,50085,13,A
48742,2204,2019-04-29,13:10:32,3,16,0,Y,1,1,60,1,3.75,3.75,N,47432,13,A
48743,2224,2019-04-29,09:48:39,3,14,0,N,1,1,42,2,5.0,2.5,N,35319,9,A
48744,2237,2019-04-29,07:47:39,3,14,0,N,1,1,24,2,6.0,3.0,N,28059,7,A
48745,2239,2019-04-29,18:47:41,3,16,0,N,1,1,41,2,8.5,4.25,N,67661,18,A
48746,2246,2019-04-29,16:40:42,3,20,0,N,1,1,36,2,7.5,3.75,N,60042,16,A
48747,2246,2019-04-29,16:40:42,3,20,0,N,1,5,70,1,3.25,3.25,N,60042,16,A
48748,2250,2019-04-29,07:36:41,3,16,5,N,1,1,26,2,6.0,3.0,N,27401,7,A
48749,2267,2019-04-29,07:06:40,3,14,119,N,1,1,24,2,6.0,3.0,N,25600,7,A
48750,2272,2019-04-29,18:39:47,3,16,0,N,1,1,32,2,6.0,3.0,N,67187,18,A
48751,2273,2019-04-29,14:43:50,3,20,0,N,1,1,26,1,3.0,3.0,N,53030,14,A
48752,2292,2019-04-29,15:23:38,3,14,0,N,1,1,59,1,4.5,4.5,N,55418,15,A
48753,2300,2019-04-29,09:07:19,3,14,0,N,1,1,24,1,3.0,3.0,N,32839,9,A
48754,2308,2019-04-29,07:55:12,3,20,0,Y,1,1,61,2,9.5,4.75,N,28512,7,A
48755,2315,2019-04-29,07:11:46,3,14,0,Y,1,1,31,1,2.2,2.2,N,25906,7,A
48756,2335,2019-04-29,15:01:31,3,16,0,N,1,1,30,1,3.0,3.0,N,54091,15,A
48757,2335,2019-04-29,15:01:31,3,16,0,N,1,5,76,1,3.5,3.5,N,54091,15,A
48758,2348,2019-04-29,15:26:04,3,14,57,Y,1,1,22,2,4.0,2.0,N,55564,15,A
48759,2348,2019-04-29,15:26:04,3,14,57,Y,1,5,77,1,3.0,3.0,N,55564,15,A
48760,2379,2019-04-29,14:08:09,3,14,0,N,1,1,52,2,5.0,2.5,N,50889,14,A
48761,2380,2019-04-29,15:05:06,3,20,633,N,1,1,34,2,4.9,2.45,N,54306,15,A
48762,2383,2019-04-29,17:14:17,3,16,0,Y,1,1,22,1,2.0,2.0,N,62057,17,A
48763,2389,2019-04-29,10:58:29,3,20,0,Y,1,1,32,2,6.0,3.0,N,39509,10,A
48764,2389,2019-04-29,10:58:29,3,20,0,Y,1,5,79,1,3.75,3.75,N,39509,10,A
48765,2399,2019-04-29,18:44:29,3,14,0,Y,1,1,40,2,7.5,3.75,N,67469,18,A
48766,2399,2019-04-29,18:44:29,3,14,0,Y,1,5,79,1,3.75,3.75,N,67469,18,A
48767,2401,2019-04-29,12:44:13,3,20,0,N,1,1,25,1,2.2,2.2,N,45853,12,A
48768,2412,2019-04-29,12:00:06,3,14,0,N,1,1,42,2,5.0,2.5,N,43206,12,A
48769,2415,2019-04-29,14:30:53,3,20,0,N,1,1,54,1,2.5,2.5,N,52253,14,A
48770,2419,2019-04-29,17:51:51,3,14,0,Y,1,1,47,1,3.0,3.0,N,64311,17,A
48771,2430,2019-04-29,15:28:27,3,16,0,Y,1,1,28,2,4.0,2.0,N,55707,15,A
48772,2453,2019-04-29,15:53:53,3,16,0,Y,1,1,61,1,4.75,4.75,N,57233,15,A
48773,2460,2019-04-29,11:36:47,3,20,0,Y,1,1,47,2,6.0,3.0,N,41807,11,A
48774,2464,2019-04-29,14:59:51,3,16,451,Y,1,1,35,2,6.2,3.1,N,53991,14,A
48775,2470,2019-04-29,09:22:12,3,16,631,N,1,1,27,1,3.5,3.5,N,33732,9,A
48776,2482,2019-04-29,07:33:56,3,16,0,Y,1,1,32,2,6.0,3.0,N,27236,7,A
48777,2482,2019-04-29,07:33:56,3,16,0,Y,1,5,78,1,4.5,4.5,N,27236,7,A
48778,2483,2019-04-29,12:15:08,3,16,0,N,1,1,56,2,5.1,2.55,N,44108,12,A
48779,2490,2019-04-29,13:34:35,3,14,100,Y,1,1,41,1,4.25,4.25,N,48875,13,A
48780,2495,2019-04-29,19:27:48,3,20,0,Y,1,1,30,1,3.0,3.0,N,70068,19,A
48781,2511,2019-04-29,15:00:36,3,16,0,N,1,1,24,1,3.0,3.0,N,54036,15,A
48782,2519,2019-04-29,09:34:07,3,16,0,N,1,1,34,1,2.45,2.45,N,34447,9,A
48783,2523,2019-04-29,18:12:01,3,16,0,Y,1,1,50,1,2.5,2.5,N,65521,18,A
48784,2523,2019-04-29,18:12:01,3,16,0,Y,1,5,78,1,4.5,4.5,N,65521,18,A
48785,2532,2019-04-29,17:08:36,3,20,0,Y,1,1,41,2,8.5,4.25,N,61716,17,A
48786,2543,2019-04-29,12:39:48,3,20,0,N,1,1,44,1,2.5,2.5,N,45588,12,A
48787,2547,2019-04-29,17:07:42,3,20,618,N,1,1,45,2,6.0,3.0,N,61662,17,A
48788,2548,2019-04-29,15:36:20,3,20,0,Y,1,1,22,2,4.0,2.0,N,56180,15,A
48789,2579,2019-04-29,16:30:25,3,16,0,Y,1,1,56,1,2.55,2.55,N,59425,16,A
48790,2583,2019-04-29,11:37:34,3,16,785,Y,1,1,31,1,2.2,2.2,N,41854,11,A
48791,2588,2019-04-29,11:17:15,3,20,0,N,1,1,50,1,2.5,2.5,N,40635,11,A
48792,2624,2019-04-29,12:09:39,3,20,158,N,1,1,50,1,2.5,2.5,N,43779,12,A
48793,2645,2019-04-29,09:55:29,3,14,361,N,1,1,28,1,2.0,2.0,N,35729,9,A
48794,2645,2019-04-29,09:55:29,3,14,361,N,1,5,70,1,3.25,3.25,N,35729,9,A
48795,2664,2019-04-29,07:12:39,3,20,344,N,1,1,37,1,3.0,3.0,N,25959,7,A
48796,2664,2019-04-29,07:12:39,3,20,344,N,1,5,74,1,3.5,3.5,N,25959,7,A
48797,2665,2019-04-29,12:45:26,3,14,0,N,1,1,32,2,6.0,3.0,N,45926,12,A
48798,2670,2019-04-29,11:38:49,3,20,0,Y,1,1,36,1,3.75,3.75,N,41929,11,A
48799,2671,2019-04-29,19:02:51,3,20,0,Y,1,1,26,1,3.0,3.0,N,68571,19,A
48800,2689,2019-04-29,11:55:52,3,20,0,N,1,1,51,2,6.0,3.0,N,42952,11,A
48801,2691,2019-04-29,09:16:49,3,14,0,N,1,1,53,1,3.0,3.0,N,33409,9,A
48802,2710,2019-04-29,11:03:13,3,14,0,Y,1,1,23,2,5.0,2.5,N,39793,11,A
48803,2715,2019-04-29,07:11:37,3,16,0,Y,1,1,26,2,6.0,3.0,N,25897,7,A
48804,2716,2019-04-29,14:27:39,3,20,0,N,1,1,40,2,7.5,3.75,N,52059,14,A
48805,2717,2019-04-29,16:05:03,3,16,0,Y,1,1,45,1,3.0,3.0,N,57903,16,A
48806,2720,2019-04-29,12:11:31,3,16,0,Y,1,1,57,2,6.2,3.1,N,43891,12,A
48807,2722,2019-04-29,15:56:31,3,16,0,N,1,1,47,2,6.0,3.0,N,57391,15,A
48808,2722,2019-04-29,15:56:31,3,16,0,N,1,5,79,1,3.75,3.75,N,57391,15,A
