,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
43998,12,0,49,2,3.0,6,Shop B
44000,12,0,59,3,4.5,8,Shop B
44002,12,5344,55,2,4.0,10,Shop B
44003,12,0,87,3,2.1,8,Shop B
44004,12,0,72,3,2.65,8,Shop B
44005,28,0,54,2,2.5,8,Shop B
44006,28,0,33,2,3.5,9,Shop B
44007,28,0,58,3,3.5,6,Shop B
44010,12,0,44,3,2.5,6,Shop B
44011,28,0,45,2,3.0,7,Shop B
44012,28,5086,87,3,2.1,7,Shop B
44013,28,5086,72,3,2.65,7,Shop B
44014,26,0,49,3,3.0,7,Shop B
44015,12,0,38,3,3.75,6,Shop B
44016,12,0,63,2,0.8,6,Shop B
44017,28,0,50,2,2.5,8,Shop B
44019,28,0,49,3,3.0,10,Shop B
44022,12,5478,51,2,3.0,10,Shop B
44023,28,0,47,3,3.0,9,Shop B
44025,28,0,44,3,2.5,10,Shop B
44027,12,0,23,3,2.5,10,Shop B
44029,12,0,25,2,2.2,8,Shop B
44031,26,0,30,3,3.0,8,Shop B
44035,28,0,64,2,0.8,10,Shop B
44036,28,0,52,2,2.5,6,Shop B
44040,26,0,64,2,0.8,8,Shop B
44041,26,5174,45,3,3.0,7,Shop B
44043,12,5917,58,3,3.5,7,Shop B
44046,26,0,32,3,3.0,9,Shop B
44047,28,0,50,3,2.5,8,Shop B
44049,26,0,58,2,3.5,8,Shop B
44052,28,0,44,2,2.5,7,Shop B
44053,26,0,38,2,3.75,9,Shop B
44055,28,5009,27,2,3.5,10,Shop B
44060,28,0,61,2,4.75,9,Shop B
44061,12,0,39,3,4.25,8,Shop B
44062,12,0,84,2,0.8,8,Shop B
44064,12,0,28,3,2.0,10,Shop B
44065,26,0,39,3,4.25,6,Shop B
44068,12,5235,87,3,2.1,10,Shop B
44069,12,5235,72,3,2.65,10,Shop B
44072,26,0,42,3,2.5,6,Shop B
44074,12,0,22,3,2.0,7,Shop B
44076,28,0,30,2,3.0,8,Shop B
44078,12,5425,23,3,2.5,10,Shop B
44079,26,0,51,2,3.0,10,Shop B
44081,28,0,38,2,3.75,7,Shop B
44082,28,0,65,2,0.8,7,Shop B
44083,12,0,52,3,2.5,6,Shop B
44084,12,0,53,2,3.0,10,Shop B
44086,12,0,36,2,3.75,9,Shop B
44087,28,0,36,3,3.75,9,Shop B
44090,28,5328,43,3,3.0,9,Shop B
44091,12,5717,27,2,3.5,7,Shop B
44092,12,5697,28,3,2.0,9,Shop B
44093,28,0,39,2,4.25,6,Shop B
44094,28,0,63,2,0.8,6,Shop B
44097,12,0,42,2,2.5,9,Shop B
44098,28,5429,49,3,3.0,9,Shop B
44100,12,0,59,3,4.5,6,Shop B
44102,28,0,43,3,3.0,6,Shop B
44104,26,0,63,2,0.8,9,Shop B
44106,28,5389,28,2,2.0,8,Shop B
44107,26,5553,59,2,4.5,7,Shop B
44110,28,0,35,3,3.1,10,Shop B
44114,12,0,41,2,4.25,7,Shop B
44115,12,0,65,2,0.8,7,Shop B
44117,12,5776,32,3,3.0,6,Shop B
44118,28,0,34,3,2.45,6,Shop B
44119,28,0,46,3,2.5,8,Shop B
44120,26,0,47,2,3.0,9,Shop B
44124,26,0,23,3,2.5,9,Shop B
44125,28,0,35,2,3.1,9,Shop B
44127,28,5583,25,3,2.2,8,Shop B
44128,26,5915,34,2,2.45,6,Shop B
44129,28,5062,31,3,2.2,7,Shop B
44130,28,0,58,2,3.5,6,Shop B
44131,12,0,46,2,2.5,7,Shop B
44135,12,5711,27,2,3.5,8,Shop B
44137,26,0,29,2,2.5,7,Shop B
44139,12,0,43,3,3.0,9,Shop B
44141,26,0,36,3,3.75,10,Shop B
44142,12,0,23,2,2.5,8,Shop B
44143,12,5675,51,2,3.0,8,Shop B
44148,26,0,26,3,3.0,8,Shop B
44151,12,5622,61,2,4.75,8,Shop B
44152,28,0,45,2,3.0,9,Shop B
44153,26,0,24,2,3.0,6,Shop B
44156,12,0,38,3,3.75,10,Shop B
44157,12,0,64,2,0.8,10,Shop B
44159,28,5629,29,3,2.5,6,Shop B
44162,28,0,65,2,0.8,8,Shop B
44163,28,5344,52,3,2.5,8,Shop B
44165,12,0,34,2,2.45,9,Shop B
44166,28,0,33,3,3.5,6,Shop B
44168,12,0,40,2,3.75,7,Shop B
44170,12,0,28,3,2.0,9,Shop B
44173,26,5780,64,2,0.8,10,Shop B
44174,12,5142,43,2,3.0,6,Shop B
44175,12,5845,46,3,2.5,9,Shop B
44176,28,0,49,3,3.0,10,Shop B
44178,12,5712,47,2,3.0,10,Shop B
44179,26,0,48,2,2.5,9,Shop B
44182,28,5375,29,2,2.5,9,Shop B
44186,12,0,48,2,2.5,9,Shop B
44187,12,0,31,3,2.2,10,Shop B
44188,26,0,51,3,3.0,6,Shop B
44189,28,0,33,2,3.5,10,Shop B
44194,26,0,31,2,2.2,9,Shop B
44196,12,0,48,3,2.5,10,Shop B
44200,28,5557,84,2,0.8,8,Shop B
44201,28,0,61,3,4.75,9,Shop B
44203,26,0,29,3,2.5,9,Shop B
44204,12,0,39,2,4.25,8,Shop B
44206,28,0,23,3,2.5,6,Shop B
44209,26,5754,61,3,4.75,6,Shop B
44211,28,5100,27,3,3.5,8,Shop B
44213,12,5084,26,3,3.0,6,Shop B
44215,12,0,40,3,3.75,8,Shop B
44218,26,0,58,3,3.5,9,Shop B
44219,12,0,60,2,3.75,6,Shop B
44221,28,0,64,2,0.8,8,Shop B
44222,26,0,31,2,2.2,8,Shop B
44224,26,0,37,3,3.0,10,Shop B
44225,26,0,63,2,0.8,10,Shop B
44226,26,0,52,2,2.5,7,Shop B
44229,28,0,64,2,0.8,9,Shop B
44231,26,0,29,2,2.5,6,Shop B
44232,26,0,31,2,2.2,10,Shop B
44233,26,0,56,3,2.55,10,Shop B
44234,28,0,44,3,2.5,7,Shop B
44236,28,0,53,2,3.0,8,Shop B
44238,28,0,37,2,3.0,7,Shop B
44240,28,5059,48,2,2.5,8,Shop B
44243,26,0,35,2,3.1,7,Shop B
44244,26,5317,27,2,3.5,9,Shop B
44248,28,0,41,3,4.25,6,Shop B
44249,28,0,64,2,0.8,6,Shop B
44250,12,0,51,3,3.0,7,Shop B
44251,12,0,31,2,2.2,7,Shop B
44252,12,5257,57,2,3.1,9,Shop B
44254,12,0,65,2,0.8,9,Shop B
44255,28,5072,36,3,3.75,6,Shop B
44257,12,5644,25,2,2.2,10,Shop B
44258,12,5729,46,3,2.5,6,Shop B
44259,28,5793,38,3,3.75,6,Shop B
44265,26,5346,58,2,3.5,10,Shop B
44266,28,5051,46,2,2.5,8,Shop B
44268,26,0,56,2,2.55,8,Shop B
44269,12,5029,59,2,4.5,6,Shop B
44273,26,0,36,2,3.75,9,Shop B
44275,28,0,46,2,2.5,10,Shop B
44276,12,0,45,3,3.0,10,Shop B
44278,12,0,32,2,3.0,8,Shop B
44281,26,5279,34,3,2.45,8,Shop B
44284,26,5479,43,3,3.0,7,Shop B
44285,28,0,27,2,3.5,8,Shop B
44286,26,5135,44,3,2.5,9,Shop B
44288,26,0,53,2,3.0,10,Shop B
44289,12,0,25,3,2.2,9,Shop B
44290,12,5046,46,3,2.5,9,Shop B
44291,26,0,33,3,3.5,8,Shop B
44292,12,5400,33,2,3.5,7,Shop B
44295,12,0,38,2,3.75,7,Shop B
44296,12,0,63,2,0.8,7,Shop B
44299,12,5173,59,3,4.5,6,Shop B
44302,28,0,47,3,3.0,8,Shop B
44305,26,5150,48,2,2.5,10,Shop B
44306,28,0,46,3,2.5,7,Shop B
44307,28,5570,60,3,3.75,9,Shop B
44310,28,5021,54,3,2.5,10,Shop B
44312,28,0,26,3,3.0,9,Shop B
44313,26,0,50,3,2.5,9,Shop B
44314,28,5385,29,3,2.5,7,Shop B
44315,26,0,58,3,3.5,8,Shop B
44316,29,5221,34,2,2.45,17,Shop B
44321,27,0,23,2,2.5,15,Shop B
44323,29,5130,27,3,3.5,13,Shop B
44326,29,0,43,2,3.0,16,Shop B
44327,29,5772,59,2,4.5,11,Shop B
44329,29,0,39,2,4.25,18,Shop B
44330,29,0,65,2,0.8,18,Shop B
44332,27,5111,38,2,3.75,17,Shop B
44333,27,5111,84,2,0.8,17,Shop B
44335,29,0,65,2,0.8,11,Shop B
44340,29,5524,22,3,2.0,12,Shop B
44344,27,5696,51,2,3.0,12,Shop B
44345,29,0,22,3,2.0,17,Shop B
44346,29,0,26,2,3.0,15,Shop B
44347,29,5795,32,3,3.0,17,Shop B
44349,27,0,87,2,3.0,15,Shop B
44350,27,0,58,2,3.5,18,Shop B
44354,27,5182,29,3,2.5,14,Shop B
44356,29,0,22,2,2.0,16,Shop B
44358,27,5583,84,2,0.8,12,Shop B
44359,29,5041,23,3,2.5,11,Shop B
44369,27,5164,87,2,3.0,15,Shop B
44371,27,0,50,3,2.5,17,Shop B
44372,27,5612,46,2,2.5,12,Shop B
44375,27,5494,53,3,3.0,17,Shop B
44377,29,5619,45,3,3.0,13,Shop B
44382,27,5074,43,3,3.0,13,Shop B
44383,27,0,44,2,2.5,12,Shop B
44384,29,0,23,3,2.5,14,Shop B
44386,27,0,22,2,2.0,16,Shop B
44389,27,0,26,3,3.0,11,Shop B
44390,27,5832,43,3,3.0,17,Shop B
44392,27,5860,38,3,3.75,12,Shop B
44394,27,0,59,3,4.5,17,Shop B
44395,29,5669,51,2,3.0,17,Shop B
44396,29,5824,28,2,2.0,14,Shop B
44397,27,0,59,3,4.5,15,Shop B
44398,27,0,23,2,2.5,17,Shop B
44399,27,0,33,3,3.5,15,Shop B
44402,29,0,59,3,4.5,11,Shop B
44403,27,5303,34,2,2.45,13,Shop B
44406,29,5333,25,2,2.2,14,Shop B
44408,27,0,52,3,2.5,15,Shop B
44410,27,0,46,2,2.5,17,Shop B
44411,29,0,59,2,4.5,14,Shop B
44412,27,5913,28,3,2.0,13,Shop B
44414,27,0,54,2,2.5,12,Shop B
44418,27,0,31,3,2.2,13,Shop B
44419,27,0,61,3,4.75,14,Shop B
44420,29,0,56,2,2.55,18,Shop B
44426,29,5280,36,2,3.75,16,Shop B
44429,29,5627,44,3,2.5,11,Shop B
44432,27,0,28,3,2.0,15,Shop B
44433,27,0,49,3,3.0,14,Shop B
44434,27,0,44,2,2.5,11,Shop B
44435,27,0,30,3,3.0,18,Shop B
44438,27,5886,54,2,2.5,12,Shop B
44440,27,5433,54,3,2.5,12,Shop B
44441,29,0,61,3,4.75,13,Shop B
44443,27,5198,57,3,3.1,13,Shop B
44444,29,0,54,3,2.5,16,Shop B
44446,29,5180,87,3,2.1,12,Shop B
44447,29,5180,72,3,2.65,12,Shop B
44449,27,5620,45,2,3.0,11,Shop B
44452,27,0,45,3,3.0,12,Shop B
44454,29,0,47,3,3.0,11,Shop B
44455,29,0,55,2,4.0,16,Shop B
44458,29,0,32,3,3.0,13,Shop B
44459,27,5109,25,2,2.2,13,Shop B
44460,27,0,44,2,2.5,11,Shop B
44461,29,0,47,3,3.0,16,Shop B
44462,27,0,38,3,3.75,15,Shop B
44465,29,0,35,2,3.1,16,Shop B
44469,27,5879,41,2,4.25,14,Shop B
44470,27,5879,64,2,0.8,14,Shop B
44471,27,0,31,2,2.2,17,Shop B
44472,29,0,49,3,3.0,13,Shop B
44476,29,0,41,3,4.25,11,Shop B
44480,29,0,49,3,3.0,13,Shop B
44481,27,0,36,3,3.75,15,Shop B
44482,29,0,57,3,3.1,11,Shop B
44483,29,0,39,3,4.25,13,Shop B
44488,27,5869,30,3,3.0,16,Shop B
44489,29,0,50,2,2.5,17,Shop B
44491,27,0,87,3,3.0,13,Shop B
44492,27,5586,48,2,2.5,14,Shop B
44494,27,0,42,2,2.5,14,Shop B
44496,29,5014,54,3,2.5,12,Shop B
44497,29,5557,49,2,3.0,15,Shop B
44498,27,5012,52,2,2.5,14,Shop B
44500,27,0,33,2,3.5,14,Shop B
44501,27,0,51,3,3.0,15,Shop B
44503,29,0,59,2,4.5,15,Shop B
44505,27,0,63,2,0.8,11,Shop B
44506,44,8219,51,2,3.0,6,Shop C
44510,6,0,39,2,4.25,11,Shop C
44511,6,0,65,2,0.8,11,Shop C
44519,44,8353,31,2,2.2,9,Shop C
44520,44,0,24,2,3.0,10,Shop C
44521,42,8384,59,2,4.5,8,Shop C
44523,44,8041,43,2,3.0,7,Shop C
44526,42,0,51,2,3.0,7,Shop C
44527,6,0,87,2,2.1,8,Shop C
44528,6,0,72,2,3.25,8,Shop C
44540,44,0,51,2,3.0,9,Shop C
44543,42,0,49,2,3.0,6,Shop C
44544,6,8161,38,2,3.75,8,Shop C
44546,44,0,37,2,3.0,11,Shop C
44548,42,0,49,2,3.0,10,Shop C
44549,6,8047,42,2,2.5,8,Shop C
44562,6,0,61,2,4.75,8,Shop C
44564,44,0,59,2,4.5,7,Shop C
44565,6,0,32,2,3.0,10,Shop C
44567,44,0,61,2,4.75,6,Shop C
44570,42,0,63,2,0.8,8,Shop C
44575,42,0,60,2,3.75,11,Shop C
44576,42,8228,31,2,2.2,11,Shop C
44578,44,8316,31,2,2.2,6,Shop C
44580,44,0,51,2,3.0,8,Shop C
44583,44,0,51,2,3.0,8,Shop C
44587,42,0,24,2,3.0,6,Shop C
44588,42,0,31,2,2.2,10,Shop C
44589,42,0,28,2,2.0,8,Shop C
44590,42,0,23,2,2.5,9,Shop C
44591,44,0,38,2,3.75,9,Shop C
44592,42,8194,47,2,3.0,10,Shop C
44595,44,8202,39,2,4.25,8,Shop C
44599,6,8495,29,2,2.5,9,Shop C
44601,42,0,55,2,4.0,10,Shop C
44602,44,0,47,2,3.0,9,Shop C
44603,44,0,46,2,2.5,9,Shop C
44614,42,0,54,2,2.5,8,Shop C
44616,42,0,87,2,2.1,9,Shop C
44617,42,0,72,2,3.25,9,Shop C
44626,44,8384,61,2,4.75,9,Shop C
44627,6,0,26,2,3.0,7,Shop C
44629,6,0,26,2,3.0,7,Shop C
44634,42,8129,28,2,2.0,7,Shop C
44637,44,0,23,2,2.5,10,Shop C
44638,6,0,27,2,3.5,8,Shop C
44640,44,0,41,2,4.25,9,Shop C
44643,44,0,47,2,3.0,9,Shop C
44646,44,0,45,2,3.0,7,Shop C
44647,6,0,24,2,3.0,9,Shop C
44652,6,8013,33,2,3.5,7,Shop C
44654,44,0,23,2,2.5,11,Shop C
44655,42,8267,87,2,3.0,10,Shop C
44658,44,0,32,2,3.0,8,Shop C
44660,6,8157,32,2,3.0,8,Shop C
44666,42,0,46,2,2.5,11,Shop C
44674,6,0,50,2,2.5,8,Shop C
44677,6,8082,48,2,2.5,7,Shop C
44679,6,0,48,2,2.5,11,Shop C
44680,44,0,52,2,2.5,8,Shop C
44682,6,0,28,2,2.0,9,Shop C
44691,44,0,22,2,2.0,8,Shop C
44696,44,0,60,2,3.75,8,Shop C
44697,42,0,29,2,2.5,10,Shop C
44705,42,0,58,2,3.5,7,Shop C
44708,42,0,31,2,2.2,10,Shop C
44711,6,0,25,2,2.2,9,Shop C
44713,44,0,23,2,2.5,7,Shop C
44716,6,8025,46,2,2.5,7,Shop C
44720,6,0,44,2,2.5,8,Shop C
44722,42,0,45,2,3.0,8,Shop C
44727,6,8302,26,2,3.0,10,Shop C
44729,6,0,45,2,3.0,10,Shop C
44730,6,0,23,2,2.5,7,Shop C
44731,44,8202,24,2,3.0,9,Shop C
44737,44,8158,87,2,3.0,9,Shop C
44738,6,0,25,2,2.2,7,Shop C
44741,42,0,36,2,3.75,7,Shop C
44742,44,8408,33,2,3.5,6,Shop C
44748,6,8422,32,2,3.0,7,Shop C
44750,44,0,40,2,3.75,9,Shop C
44755,42,0,48,2,2.5,9,Shop C
44756,44,0,41,2,4.25,7,Shop C
44763,6,0,55,2,4.0,9,Shop C
44764,44,0,39,2,4.25,10,Shop C
44765,6,8293,28,2,2.0,6,Shop C
44768,6,0,36,2,3.75,11,Shop C
44773,42,0,23,2,2.5,10,Shop C
44774,6,8403,28,2,2.0,11,Shop C
44778,42,0,44,2,2.5,8,Shop C
44784,44,0,40,2,3.75,11,Shop C
44789,42,8159,46,2,2.5,9,Shop C
44795,44,0,37,2,3.0,6,Shop C
44797,42,0,50,2,2.5,8,Shop C
44802,42,0,31,2,2.2,10,Shop C
44803,6,8279,41,2,4.25,11,Shop C
44806,6,8107,56,2,2.55,9,Shop C
44816,42,8420,48,2,2.5,7,Shop C
44818,42,8098,59,2,4.5,8,Shop C
44822,45,0,34,2,2.45,11,Shop C
44854,45,8392,31,2,2.2,12,Shop C
44868,45,8266,27,2,3.5,13,Shop C
44874,45,8465,26,2,3.0,14,Shop C
44891,45,0,38,2,3.75,11,Shop C
44892,45,0,63,2,0.8,11,Shop C
44897,45,0,38,2,3.75,14,Shop C
44905,43,8050,57,2,3.1,11,Shop C
44907,43,8307,22,2,2.0,15,Shop C
44908,43,0,34,2,2.45,14,Shop C
44916,43,0,22,2,2.0,13,Shop C
44920,43,0,30,2,3.0,13,Shop C
44922,45,8164,44,2,2.5,15,Shop C
44925,45,8379,36,2,3.75,13,Shop C
44927,45,0,41,2,4.25,13,Shop C
44928,43,0,55,2,4.0,14,Shop C
44929,45,0,45,2,3.0,12,Shop C
44939,43,0,45,2,3.0,12,Shop C
44940,43,0,59,2,4.5,13,Shop C
44942,43,8437,40,2,3.75,15,Shop C
44943,43,8437,63,2,0.8,15,Shop C
44950,43,0,54,2,2.5,14,Shop C
44952,43,8317,49,2,3.0,14,Shop C
44960,45,8420,55,2,4.0,13,Shop C
44961,43,0,87,2,2.1,15,Shop C
44962,43,0,72,2,3.25,15,Shop C
44967,43,0,28,2,2.0,15,Shop C
44968,45,0,24,2,3.0,15,Shop C
44971,43,8204,87,2,3.0,13,Shop C
44976,45,0,24,2,3.0,15,Shop C
44979,45,0,39,2,4.25,13,Shop C
44987,43,0,30,2,3.0,12,Shop C
44989,45,0,26,2,3.0,12,Shop C
44996,45,0,36,2,3.75,12,Shop C
45007,43,0,61,2,4.75,12,Shop C
45015,45,0,34,2,2.45,13,Shop C
45018,43,0,26,2,3.0,14,Shop C
45021,45,0,53,2,3.0,14,Shop C
45022,45,0,37,2,3.0,12,Shop C
45028,43,8281,50,2,2.5,13,Shop C
45032,45,0,58,2,3.5,11,Shop C
45033,45,0,51,2,3.0,15,Shop C
45036,43,0,43,2,3.0,14,Shop C
45038,45,0,26,2,3.0,13,Shop C
45042,14,0,55,2,4.0,11,Shop A
45043,16,0,37,2,3.0,10,Shop A
45045,14,0,58,2,3.5,17,Shop A
45047,14,0,38,2,3.75,12,Shop A
45050,16,0,42,2,2.5,18,Shop A
45051,16,0,47,2,3.0,8,Shop A
45052,14,0,53,2,3.0,9,Shop A
45053,16,0,44,2,2.5,7,Shop A
45054,20,0,51,2,3.0,14,Shop A
45061,16,105,48,2,2.5,12,Shop A
45063,16,0,51,2,3.0,13,Shop A
45068,14,0,25,2,2.2,19,Shop A
45073,14,0,61,2,4.75,7,Shop A
45075,14,451,60,2,3.75,11,Shop A
45078,16,0,51,2,3.0,18,Shop A
45080,20,0,49,2,3.0,13,Shop A
45082,14,386,50,2,2.5,11,Shop A
45083,20,0,36,2,3.75,16,Shop A
45084,20,0,44,2,2.5,11,Shop A
45086,14,0,46,2,2.5,7,Shop A
45088,16,0,44,2,2.5,19,Shop A
45089,16,0,30,2,3.0,10,Shop A
45090,20,0,38,2,3.75,10,Shop A
45093,20,0,52,2,2.5,15,Shop A
45094,20,47,32,2,3.0,18,Shop A
45095,14,486,47,2,3.0,17,Shop A
45098,16,0,42,2,2.5,7,Shop A
45099,14,424,58,2,3.5,9,Shop A
45100,14,0,44,2,2.5,9,Shop A
45101,14,0,52,2,2.5,18,Shop A
45103,20,0,38,2,3.75,17,Shop A
45105,20,584,44,2,2.5,10,Shop A
45109,14,73,30,2,3.0,8,Shop A
45112,20,0,52,2,2.5,17,Shop A
45116,14,0,22,2,2.0,7,Shop A
45118,14,0,51,2,3.0,10,Shop A
45120,20,0,29,2,2.5,8,Shop A
45122,20,219,34,2,2.45,11,Shop A
45124,20,0,44,2,2.5,19,Shop A
45125,20,568,26,2,3.0,9,Shop A
45127,14,0,48,2,2.5,7,Shop A
45130,14,435,30,2,3.0,8,Shop A
45135,20,0,38,2,3.75,19,Shop A
45136,20,0,54,2,2.5,17,Shop A
45141,16,0,52,2,2.5,8,Shop A
45146,14,0,54,2,2.5,18,Shop A
45147,14,410,23,2,2.5,15,Shop A
45151,14,0,61,2,4.75,9,Shop A
45153,20,0,54,2,2.5,14,Shop A
45161,14,318,58,2,3.5,16,Shop A
45163,20,0,53,2,3.0,18,Shop A
45165,16,0,44,2,2.5,12,Shop A
45174,20,322,42,2,2.5,12,Shop A
45177,16,0,25,2,2.2,18,Shop A
45178,20,252,46,2,2.5,7,Shop A
45183,20,0,57,2,3.1,19,Shop A
45185,14,0,58,2,3.5,11,Shop A
45188,20,0,45,2,3.0,16,Shop A
45190,14,414,34,2,2.45,16,Shop A
45193,14,0,31,2,2.2,15,Shop A
45194,16,443,44,2,2.5,11,Shop A
45195,14,0,22,2,2.0,18,Shop A
45198,16,0,34,2,2.45,8,Shop A
45199,14,477,51,2,3.0,15,Shop A
45200,16,0,44,2,2.5,12,Shop A
45202,14,691,34,2,2.45,10,Shop A
45203,20,0,56,2,2.55,11,Shop A
45205,16,448,44,2,2.5,15,Shop A
45207,16,0,61,2,4.75,11,Shop A
45212,16,0,50,2,2.5,10,Shop A
45214,14,0,56,2,2.55,17,Shop A
45215,16,0,57,2,3.1,8,Shop A
45216,16,568,32,2,3.0,11,Shop A
45223,16,501,53,2,3.0,13,Shop A
45224,20,0,41,2,4.25,12,Shop A
45227,16,0,31,2,2.2,11,Shop A
45228,20,0,25,2,2.2,17,Shop A
45229,20,0,22,2,2.0,15,Shop A
45230,20,797,44,2,2.5,18,Shop A
45233,16,0,43,2,3.0,11,Shop A
45234,16,0,27,2,3.5,10,Shop A
45235,16,121,56,2,2.55,15,Shop A
45237,14,0,49,2,3.0,13,Shop A
45238,16,0,49,2,3.0,10,Shop A
45239,20,0,57,2,3.1,15,Shop A
45241,14,0,33,2,3.5,11,Shop A
45242,20,785,43,2,3.0,10,Shop A
45243,16,0,61,2,4.75,19,Shop A
45244,14,0,58,2,3.5,16,Shop A
45247,16,755,37,2,3.0,18,Shop A
45248,16,330,37,2,3.0,8,Shop A
45252,14,0,53,2,3.0,12,Shop A
45253,14,0,59,2,4.5,16,Shop A
45257,20,0,46,2,2.5,17,Shop A
45258,16,0,38,2,3.75,16,Shop A
45262,14,680,33,2,3.5,10,Shop A
45263,20,704,61,2,4.75,17,Shop A
45266,14,0,55,2,4.0,8,Shop A
45270,14,361,34,2,2.45,18,Shop A
45272,14,0,27,2,3.5,18,Shop A
45273,20,234,59,2,4.5,14,Shop A
45274,14,0,24,2,3.0,19,Shop A
45275,14,636,40,2,3.75,9,Shop A
45279,16,0,60,2,3.75,15,Shop A
45280,14,0,59,2,4.5,9,Shop A
45281,14,0,32,2,3.0,15,Shop A
45282,20,619,22,2,2.0,19,Shop A
45288,16,0,27,2,3.5,11,Shop A
45292,20,0,47,2,3.0,15,Shop A
45298,20,0,29,2,2.5,17,Shop A
45299,14,0,45,2,3.0,9,Shop A
45301,20,468,43,2,3.0,13,Shop A
45302,20,0,45,2,3.0,17,Shop A
45303,16,0,61,2,4.75,8,Shop A
45305,20,0,46,2,2.5,11,Shop A
45308,20,0,51,2,3.0,10,Shop A
45310,14,0,57,2,3.1,8,Shop A
45312,16,0,30,2,3.0,10,Shop A
45313,20,0,32,2,3.0,17,Shop A
45316,20,0,44,2,2.5,13,Shop A
45319,20,0,25,2,2.2,11,Shop A
45322,16,0,45,2,3.0,7,Shop A
45330,16,0,45,2,3.0,15,Shop A
45332,16,250,53,2,3.0,12,Shop A
45334,20,0,25,2,2.2,8,Shop A
45341,16,0,54,2,2.5,11,Shop A
45343,14,0,33,2,3.5,9,Shop A
45345,16,0,61,2,4.75,7,Shop A
45349,14,0,58,2,3.5,19,Shop A
45350,16,170,35,2,3.1,13,Shop A
45352,16,0,23,2,2.5,13,Shop A
45354,14,0,59,2,4.5,11,Shop A
45355,14,272,29,2,2.5,16,Shop A
45356,20,559,35,2,3.1,15,Shop A
45358,20,0,45,2,3.0,12,Shop A
45360,16,0,59,2,4.5,17,Shop A
45361,20,282,32,2,3.0,7,Shop A
45362,20,0,49,2,3.0,14,Shop A
45366,14,0,59,2,4.5,14,Shop A
45367,20,0,46,2,2.5,16,Shop A
45368,14,0,60,2,3.75,11,Shop A
45370,20,0,37,2,3.0,8,Shop A
45372,14,0,23,2,2.5,9,Shop A
45376,20,0,55,2,4.0,14,Shop A
45377,16,0,35,2,3.1,15,Shop A
45379,14,74,25,2,2.2,12,Shop A
45380,16,421,30,2,3.0,13,Shop A
45386,14,0,43,2,3.0,16,Shop A
45387,14,0,32,2,3.0,19,Shop A
45388,20,0,43,2,3.0,19,Shop A
45390,14,0,39,2,4.25,14,Shop A
45391,16,0,57,2,3.1,9,Shop A
45392,16,0,40,2,3.75,10,Shop A
45393,14,0,46,2,2.5,18,Shop A
45394,14,407,58,2,3.5,11,Shop A
45396,16,322,52,2,2.5,19,Shop A
45397,14,0,25,2,2.2,9,Shop A
45398,20,0,41,2,4.25,17,Shop A
45399,14,0,61,2,4.75,10,Shop A
45401,14,768,32,2,3.0,12,Shop A
45403,14,0,59,2,4.5,19,Shop A
45404,20,0,30,2,3.0,10,Shop A
45409,14,0,27,2,3.5,13,Shop A
45410,14,447,52,2,2.5,17,Shop A
45412,20,0,37,2,3.0,9,Shop A
45413,14,640,48,2,2.5,9,Shop A
45414,20,0,46,2,2.5,14,Shop A
45417,14,0,34,2,2.45,18,Shop A
45418,16,0,52,2,2.5,7,Shop A
45419,20,53,31,2,2.2,12,Shop A
45420,14,703,58,2,3.5,16,Shop A
45423,20,0,61,2,4.75,10,Shop A
45424,14,0,31,2,2.2,16,Shop A
45426,14,592,49,2,3.0,12,Shop A
45427,16,0,46,2,2.5,18,Shop A
45429,16,0,44,2,2.5,9,Shop A
45431,14,0,39,2,4.25,12,Shop A
45434,14,551,23,2,2.5,16,Shop A
45436,14,0,40,2,3.75,9,Shop A
45437,16,0,25,2,2.2,9,Shop A
45440,14,404,56,2,2.55,7,Shop A
45442,14,0,27,2,3.5,13,Shop A
45445,20,330,27,2,3.5,17,Shop A
45448,20,680,47,2,3.0,15,Shop A
45449,16,0,36,2,3.75,14,Shop A
45450,14,0,55,2,4.0,18,Shop A
45451,16,0,59,2,4.5,17,Shop A
45453,20,586,22,2,2.0,19,Shop A
45455,14,0,56,2,2.55,12,Shop A
45458,14,138,27,2,3.5,7,Shop A
45459,14,0,23,2,2.5,8,Shop A
45462,20,0,29,2,2.5,11,Shop A
45466,14,0,55,2,4.0,13,Shop A
45468,14,0,55,2,4.0,19,Shop A
45473,16,0,52,2,2.5,8,Shop A
45474,14,420,58,2,3.5,8,Shop A
45476,20,0,52,2,2.5,17,Shop A
45481,16,0,24,2,3.0,15,Shop A
45483,16,733,31,2,2.2,18,Shop A
45484,16,428,54,2,2.5,10,Shop A
45485,14,0,22,2,2.0,18,Shop A
45487,14,0,27,2,3.5,16,Shop A
45488,20,60,52,2,2.5,19,Shop A
45495,20,611,53,2,3.0,16,Shop A
45503,14,0,22,2,2.0,12,Shop A
45506,20,0,40,2,3.75,11,Shop A
45510,14,0,41,2,4.25,17,Shop A
45512,20,0,52,2,2.5,9,Shop A
45513,20,264,25,2,2.2,11,Shop A
45514,16,0,22,2,2.0,17,Shop A
45520,20,0,39,2,4.25,12,Shop A
45523,14,484,22,2,2.0,18,Shop A
45525,14,547,56,2,2.55,16,Shop A
45527,20,0,57,2,3.1,18,Shop A
45530,16,0,54,2,2.5,7,Shop A
45531,16,430,31,2,2.2,19,Shop A
