,Event,Revenue,Offer ID
211913,offer,0,Bogo 5
211914,offer,0,2off10
211915,offer,0,Informative
211916,offer,0,Informative
211917,offer,0,Bogo 5
211918,offer,0,Bogo 10
211919,offer,0,Informative
211920,offer,0,Bogo 10
211921,offer,0,2off10
211922,offer,0,Informative
211923,offer,0,5off20
211924,offer,0,5off20
211925,offer,0,Bogo 5
211926,offer,0,Bogo 5
211927,offer,0,Bogo 5
211928,offer,0,Informative
211929,offer,0,Bogo 5
211930,offer,0,5off20
211931,offer,0,Bogo 5
211932,offer,0,Bogo 5
211933,offer,0,Bogo 10
211934,offer,0,2off10
211935,offer,0,Bogo 10
211936,offer,0,2off10
211937,offer,0,Informative
211938,offer,0,5off20
211939,offer,0,Bogo 5
211940,offer,0,Informative
211941,offer,0,2off10
211942,offer,0,Bogo 5
211943,offer,0,2off10
211944,offer,0,Bogo 5
211945,offer,0,Bogo 10
211946,offer,0,Informative
211947,offer,0,Bogo 5
211948,offer,0,2off10
211949,offer,0,Bogo 5
211950,offer,0,5off20
211951,offer,0,Bogo 10
211952,offer,0,3off7
211953,offer,0,Informative
211954,offer,0,3off7
211955,offer,0,3off7
211956,offer,0,Bogo 10
211957,offer,0,Informative
211958,offer,0,Informative
211959,offer,0,2off10
211960,offer,0,3off7
211961,offer,0,Bogo 5
211962,offer,0,Informative
211963,offer,0,Bogo 5
211964,offer,0,Bogo 5
211965,offer,0,2off10
211966,offer,0,Bogo 10
211967,offer,0,Informative
211968,offer,0,2off10
211969,offer,0,Bogo 5
211970,offer,0,Informative
211971,offer,0,3off7
211972,offer,0,2off10
211973,offer,0,2off10
211974,offer,0,Bogo 5
211975,offer,0,2off10
211976,offer,0,Bogo 5
211977,offer,0,Bogo 10
211978,offer,0,2off10
211979,offer,0,Bogo 10
211980,offer,0,3off7
211981,offer,0,Informative
211982,offer,0,Informative
211983,offer,0,2off10
211984,offer,0,Bogo 5
211985,offer,0,5off20
211986,offer,0,2off10
211987,offer,0,Informative
211988,offer,0,2off10
211989,offer,0,Informative
211990,offer,0,Informative
211991,offer,0,Bogo 10
211992,offer,0,5off20
211993,offer,0,Informative
211994,offer,0,3off7
211995,offer,0,Bogo 10
211996,offer,0,Informative
211997,offer,0,2off10
211998,offer,0,Bogo 10
211999,offer,0,5off20
212000,offer,0,Bogo 10
212001,offer,0,5off20
212002,offer,0,Bogo 5
212003,offer,0,2off10
212004,offer,0,Informative
212005,offer,0,3off7
212006,offer,0,3off7
212007,offer,0,Bogo 10
212008,offer,0,Bogo 10
212009,offer,0,Bogo 10
212010,offer,0,Informative
212011,offer,0,Bogo 10
212012,offer,0,2off10
212013,offer,0,3off7
212014,offer,0,Bogo 5
212015,offer,0,3off7
212016,offer,0,Informative
212017,offer,0,2off10
212018,offer,0,Bogo 5
212019,offer,0,3off7
212020,offer,0,5off20
212021,offer,0,2off10
212022,offer,0,Informative
212023,offer,0,2off10
212024,offer,0,3off7
212025,offer,0,Bogo 10
212026,offer,0,3off7
212027,offer,0,3off7
212028,offer,0,Bogo 10
212029,offer,0,Bogo 5
212030,offer,0,Informative
212031,offer,0,Bogo 5
212032,offer,0,2off10
212033,offer,0,Bogo 10
212034,offer,0,Bogo 10
212035,offer,0,5off20
212036,offer,0,2off10
212037,offer,0,5off20
212038,offer,0,Informative
212039,offer,0,2off10
212040,offer,0,Bogo 5
212041,offer,0,Bogo 10
212042,offer,0,Bogo 10
212043,offer,0,Bogo 5
212044,offer,0,3off7
212045,offer,0,Bogo 10
212046,offer,0,Bogo 5
212047,offer,0,2off10
212048,offer,0,Bogo 5
212049,offer,0,Informative
212050,offer,0,Informative
212051,offer,0,2off10
212052,offer,0,5off20
212053,offer,0,5off20
212054,offer,0,Bogo 5
212055,offer,0,Bogo 5
212056,offer,0,Bogo 5
212057,offer,0,2off10
212058,offer,0,Informative
212059,offer,0,Informative
212060,offer,0,5off20
212061,offer,0,Bogo 5
212062,offer,0,Bogo 5
212063,offer,0,Bogo 10
212064,offer,0,Bogo 10
212065,offer,0,2off10
212066,offer,0,Informative
212067,offer,0,Bogo 10
212068,offer,0,Bogo 10
212069,offer,0,Informative
212070,offer,0,2off10
212071,offer,0,Bogo 5
212072,offer,0,5off20
212073,offer,0,Informative
212074,offer,0,Bogo 5
212075,offer,0,Bogo 5
212076,offer,0,5off20
212077,offer,0,5off20
212078,offer,0,Bogo 5
212079,offer,0,2off10
212080,offer,0,Informative
212081,offer,0,Bogo 5
212082,offer,0,Informative
212083,offer,0,2off10
212084,offer,0,Bogo 5
212085,offer,0,3off7
212086,offer,0,Bogo 5
212087,offer,0,Bogo 10
212088,offer,0,Informative
212089,offer,0,2off10
212090,offer,0,3off7
212091,offer,0,Bogo 5
212092,offer,0,2off10
212093,offer,0,Bogo 5
212094,offer,0,2off10
212095,offer,0,Informative
212096,offer,0,Bogo 5
212097,offer,0,3off7
212098,offer,0,2off10
212099,offer,0,2off10
212100,offer,0,5off20
212101,offer,0,Bogo 5
212102,offer,0,2off10
212103,offer,0,5off20
212104,offer,0,5off20
212105,offer,0,Informative
212106,offer,0,Bogo 5
212107,offer,0,2off10
212108,offer,0,Informative
212109,offer,0,Bogo 5
212110,offer,0,Bogo 10
212111,offer,0,Bogo 5
212112,offer,0,Bogo 10
212113,offer,0,2off10
212114,offer,0,3off7
212115,offer,0,Informative
212116,offer,0,2off10
212117,offer,0,Bogo 10
212118,offer,0,2off10
212119,offer,0,Informative
212120,offer,0,Bogo 5
212121,offer,0,Bogo 10
212122,offer,0,Bogo 10
212123,offer,0,Bogo 5
212124,offer,0,Bogo 10
212125,offer,0,3off7
212126,offer,0,Bogo 10
212127,offer,0,Bogo 10
212128,offer,0,2off10
212129,offer,0,2off10
212130,offer,0,Bogo 5
212131,offer,0,Bogo 5
212132,offer,0,Bogo 10
212133,offer,0,5off20
212134,offer,0,Bogo 5
212135,offer,0,Bogo 5
212136,offer,0,Bogo 5
212137,offer,0,Bogo 10
212138,offer,0,Bogo 10
212139,offer,0,Bogo 10
212140,offer,0,Bogo 5
212141,offer,0,Bogo 5
212142,offer,0,5off20
212143,offer,0,Informative
212144,offer,0,Bogo 5
212145,offer,0,Bogo 10
212146,offer,0,2off10
212147,offer,0,Bogo 5
212148,offer,0,Bogo 5
212149,offer,0,Bogo 10
212150,offer,0,Bogo 10
212151,offer,0,Bogo 5
212152,offer,0,Bogo 5
212153,offer,0,5off20
212154,offer,0,2off10
212155,offer,0,Bogo 5
212156,offer,0,Bogo 5
212157,offer,0,Bogo 10
212158,offer,0,Bogo 5
212159,offer,0,2off10
212160,offer,0,2off10
212161,offer,0,Bogo 5
212162,offer,0,3off7
212163,offer,0,Informative
212164,offer,0,Informative
212165,offer,0,Informative
212166,offer,0,2off10
212167,offer,0,Bogo 10
212168,offer,0,Bogo 5
212169,offer,0,5off20
212170,offer,0,3off7
212171,offer,0,Bogo 5
212172,offer,0,Bogo 10
212173,offer,0,2off10
212174,offer,0,Bogo 10
212175,offer,0,2off10
212176,offer,0,Informative
212177,offer,0,2off10
212178,offer,0,Bogo 10
212179,offer,0,5off20
212180,offer,0,2off10
212181,offer,0,2off10
212182,offer,0,Bogo 10
212183,offer,0,Informative
212184,offer,0,Bogo 5
212185,offer,0,Informative
212186,offer,0,5off20
212187,offer,0,Bogo 5
212188,offer,0,Informative
212189,offer,0,Informative
212190,offer,0,2off10
212191,offer,0,5off20
212192,offer,0,Bogo 10
212193,offer,0,5off20
212194,offer,0,Informative
212195,offer,0,5off20
212196,offer,0,Bogo 10
212197,offer,0,2off10
212198,offer,0,Informative
212199,offer,0,2off10
212200,offer,0,Bogo 5
212201,offer,0,2off10
212202,offer,0,Bogo 10
212203,offer,0,3off7
212204,offer,0,Informative
212205,offer,0,Bogo 5
212206,offer,0,Informative
212207,offer,0,2off10
212208,offer,0,Informative
212209,offer,0,3off7
212210,offer,0,Informative
212211,offer,0,5off20
212212,offer,0,Bogo 5
212213,offer,0,Informative
212214,offer,0,Informative
212215,offer,0,Bogo 10
212216,offer,0,Bogo 5
212217,offer,0,Bogo 10
212218,offer,0,Bogo 10
212219,offer,0,Bogo 10
212220,offer,0,2off10
212221,offer,0,Bogo 5
212222,offer,0,Bogo 10
212223,offer,0,Bogo 5
212224,offer,0,2off10
212225,offer,0,Bogo 5
212226,offer,0,5off20
212227,offer,0,2off10
212228,offer,0,3off7
212229,offer,0,Bogo 10
212230,offer,0,5off20
212231,offer,0,2off10
212232,offer,0,3off7
212233,offer,0,Informative
212234,offer,0,Informative
212235,offer,0,Bogo 5
212236,offer,0,3off7
212237,offer,0,Bogo 5
212238,offer,0,2off10
212239,offer,0,Bogo 5
212240,offer,0,Bogo 10
212241,offer,0,2off10
212242,offer,0,Bogo 5
212243,offer,0,Informative
212244,offer,0,2off10
212245,offer,0,2off10
212246,offer,0,Bogo 10
212247,offer,0,Bogo 10
212248,offer,0,2off10
212249,offer,0,Bogo 10
212250,offer,0,Bogo 5
212251,offer,0,2off10
212252,offer,0,2off10
212253,offer,0,Bogo 5
212254,offer,0,3off7
212255,offer,0,Bogo 10
212256,offer,0,Informative
212257,offer,0,Bogo 5
212258,offer,0,Informative
212259,offer,0,2off10
212260,offer,0,Bogo 5
212261,offer,0,Bogo 5
212262,offer,0,3off7
212263,offer,0,Bogo 10
212264,offer,0,Bogo 10
212265,offer,0,5off20
212266,offer,0,Bogo 5
212267,offer,0,3off7
212268,offer,0,Informative
212269,offer,0,Bogo 10
212270,offer,0,Informative
212271,offer,0,Informative
212272,offer,0,Bogo 10
212273,offer,0,Bogo 5
212274,offer,0,Informative
212275,offer,0,2off10
212276,offer,0,Bogo 10
212277,offer,0,Bogo 5
212278,offer,0,2off10
212279,offer,0,2off10
212280,offer,0,3off7
212281,offer,0,Bogo 5
212282,offer,0,Bogo 10
212283,offer,0,2off10
212284,offer,0,Bogo 10
212285,offer,0,Bogo 5
212286,offer,0,Bogo 10
212287,offer,0,3off7
212288,offer,0,Bogo 5
212289,offer,0,Bogo 5
212290,offer,0,Bogo 10
212291,offer,0,Bogo 10
212292,offer,0,Bogo 5
212293,offer,0,Bogo 5
212294,offer,0,Bogo 10
212295,offer,0,Bogo 5
212296,offer,0,Bogo 10
212297,offer,0,Bogo 10
212298,offer,0,Informative
212299,offer,0,2off10
212300,offer,0,Bogo 5
212301,offer,0,3off7
212302,offer,0,3off7
212303,offer,0,Informative
212304,offer,0,Informative
212305,offer,0,5off20
212306,offer,0,Informative
212307,offer,0,3off7
212308,offer,0,2off10
212309,offer,0,Bogo 10
212310,offer,0,Bogo 5
212311,offer,0,Bogo 10
212312,offer,0,2off10
212313,offer,0,Bogo 10
212314,offer,0,5off20
212315,offer,0,Informative
212316,offer,0,5off20
212317,offer,0,Bogo 10
212318,offer,0,2off10
212319,offer,0,5off20
212320,offer,0,Bogo 5
212321,offer,0,Bogo 5
212322,offer,0,3off7
212323,offer,0,2off10
212324,offer,0,Informative
212325,offer,0,3off7
212326,offer,0,2off10
212327,offer,0,5off20
212328,offer,0,Bogo 5
212329,offer,0,2off10
212330,offer,0,Bogo 5
212331,offer,0,2off10
212332,offer,0,Bogo 5
212333,offer,0,2off10
212334,offer,0,5off20
212335,offer,0,Bogo 5
212336,offer,0,Bogo 5
212337,offer,0,2off10
212338,offer,0,2off10
212339,offer,0,Bogo 5
212340,offer,0,3off7
212341,offer,0,Informative
212342,offer,0,2off10
212343,offer,0,Informative
212344,offer,0,Bogo 5
212345,offer,0,Bogo 5
212346,offer,0,3off7
212347,offer,0,Bogo 5
212348,offer,0,2off10
212349,offer,0,Bogo 10
212350,offer,0,Informative
212351,offer,0,3off7
212352,offer,0,Informative
212353,offer,0,Informative
212354,offer,0,Informative
212355,offer,0,5off20
212356,offer,0,Bogo 10
212357,offer,0,2off10
212358,offer,0,Bogo 5
212359,offer,0,Bogo 10
212360,offer,0,5off20
212361,offer,0,2off10
212362,offer,0,Bogo 10
212363,offer,0,Bogo 10
212364,offer,0,Informative
212365,offer,0,2off10
212366,offer,0,Bogo 10
212367,offer,0,2off10
212368,offer,0,Bogo 10
212369,offer,0,3off7
212370,offer,0,Bogo 10
212371,offer,0,2off10
212372,offer,0,Bogo 5
212373,offer,0,Informative
212374,offer,0,2off10
212375,offer,0,2off10
212376,offer,0,5off20
212377,offer,0,Bogo 10
212378,offer,0,2off10
212379,offer,0,5off20
212380,offer,0,5off20
212381,offer,0,Bogo 5
212382,offer,0,2off10
212383,offer,0,2off10
212384,offer,0,5off20
212385,offer,0,Bogo 10
212386,offer,0,5off20
212387,offer,0,5off20
212388,offer,0,3off7
212389,offer,0,2off10
212390,offer,0,2off10
212391,offer,0,Informative
212392,offer,0,5off20
212393,offer,0,5off20
212394,offer,0,2off10
212395,offer,0,2off10
212396,offer,0,Bogo 10
212397,offer,0,2off10
212398,offer,0,5off20
212399,offer,0,Bogo 10
212400,offer,0,Bogo 10
212401,offer,0,Informative
212402,offer,0,Informative
212403,offer,0,2off10
212404,offer,0,Bogo 10
212405,offer,0,5off20
212406,offer,0,Bogo 5
212407,offer,0,Bogo 5
212408,offer,0,Bogo 10
212409,offer,0,Informative
212410,offer,0,5off20
212411,offer,0,2off10
212412,offer,0,2off10
212413,offer,0,Informative
212414,offer,0,Bogo 10
212415,offer,0,Informative
212416,offer,0,2off10
212417,offer,0,2off10
212418,offer,0,2off10
212419,offer,0,2off10
212420,offer,0,Bogo 10
212421,offer,0,2off10
212422,offer,0,Informative
212423,offer,0,Informative
212424,offer,0,Informative
212425,offer,0,Bogo 5
212426,offer,0,Informative
212427,offer,0,5off20
212428,offer,0,Bogo 10
212429,offer,0,Informative
212430,offer,0,Bogo 5
212431,offer,0,Informative
212432,offer,0,Bogo 10
212433,offer,0,3off7
212434,offer,0,5off20
212435,offer,0,2off10
212436,offer,0,Informative
212437,offer,0,3off7
212438,offer,0,Bogo 5
212439,offer,0,2off10
212440,offer,0,Informative
212441,offer,0,Bogo 10
212442,offer,0,Bogo 10
212443,offer,0,5off20
212444,offer,0,2off10
212445,offer,0,Bogo 5
212446,offer,0,Bogo 10
212447,offer,0,Informative
212448,offer,0,3off7
212449,offer,0,3off7
212450,offer,0,Bogo 10
212451,offer,0,2off10
212452,offer,0,2off10
212453,offer,0,2off10
212454,offer,0,Bogo 5
212455,offer,0,5off20
212456,offer,0,5off20
212457,offer,0,Bogo 10
212458,offer,0,Informative
212459,offer,0,Bogo 5
212460,offer,0,Informative
212461,offer,0,Bogo 5
212462,offer,0,Bogo 10
212463,offer,0,Bogo 10
212464,offer,0,Bogo 10
212465,offer,0,Informative
212466,offer,0,3off7
212467,offer,0,Informative
212468,offer,0,3off7
212469,offer,0,5off20
212470,offer,0,2off10
212471,offer,0,2off10
212472,offer,0,5off20
212473,offer,0,2off10
212474,offer,0,3off7
212475,offer,0,Bogo 5
212476,offer,0,3off7
212477,offer,0,Bogo 5
212478,offer,0,5off20
212479,offer,0,Bogo 5
212480,offer,0,Bogo 5
212481,offer,0,Bogo 10
212482,offer,0,2off10
212483,offer,0,Informative
212484,offer,0,3off7
212485,offer,0,Informative
212486,offer,0,Bogo 5
212487,offer,0,2off10
212488,offer,0,3off7
212489,offer,0,Informative
212490,offer,0,Informative
212491,offer,0,2off10
212492,offer,0,3off7
212493,offer,0,2off10
212494,offer,0,2off10
212495,offer,0,Informative
212496,offer,0,Informative
212497,offer,0,Informative
212498,offer,0,5off20
212499,offer,0,3off7
212500,offer,0,Bogo 5
212501,offer,0,Informative
212502,offer,0,2off10
212503,offer,0,5off20
212504,offer,0,2off10
212505,offer,0,3off7
212506,offer,0,Bogo 5
212507,offer,0,Bogo 5
212508,offer,0,2off10
212509,offer,0,2off10
212510,offer,0,2off10
212511,offer,0,5off20
212512,offer,0,Bogo 5
212513,offer,0,Bogo 10
212514,offer,0,5off20
212515,offer,0,Bogo 10
212516,offer,0,5off20
212517,offer,0,Bogo 10
212518,offer,0,2off10
212519,offer,0,2off10
212520,offer,0,Bogo 10
212521,offer,0,Informative
212522,offer,0,Bogo 10
212523,offer,0,2off10
212524,offer,0,5off20
212525,offer,0,Bogo 10
212526,offer,0,Informative
212527,offer,0,2off10
212528,offer,0,Informative
212529,offer,0,Informative
212530,offer,0,Bogo 10
212531,offer,0,Bogo 5
212532,offer,0,Informative
212533,offer,0,Bogo 5
212534,offer,0,Bogo 5
212535,offer,0,2off10
212536,offer,0,3off7
212537,offer,0,Informative
212538,offer,0,Informative
212539,offer,0,3off7
212540,offer,0,2off10
212541,offer,0,Informative
212542,offer,0,5off20
212543,offer,0,2off10
212544,offer,0,3off7
212545,offer,0,2off10
212546,offer,0,Bogo 5
212547,offer,0,3off7
212548,offer,0,Bogo 5
212549,offer,0,3off7
212550,offer,0,5off20
212551,offer,0,3off7
212552,offer,0,Bogo 5
212553,offer,0,2off10
212554,offer,0,Bogo 10
212555,offer,0,Bogo 10
212556,offer,0,Informative
212557,offer,0,Informative
212558,offer,0,Informative
212559,offer,0,Bogo 5
212560,offer,0,5off20
212561,offer,0,Bogo 5
212562,offer,0,5off20
212563,offer,0,3off7
212564,offer,0,Bogo 10
212565,offer,0,Bogo 5
212566,offer,0,5off20
212567,offer,0,Bogo 5
212568,offer,0,Informative
212569,offer,0,3off7
212570,offer,0,Bogo 5
212571,offer,0,Bogo 5
212572,offer,0,Bogo 10
212573,offer,0,5off20
212574,offer,0,Bogo 5
212575,offer,0,Informative
212576,offer,0,2off10
212577,offer,0,2off10
212578,offer,0,3off7
212579,offer,0,Bogo 5
212580,offer,0,Bogo 5
212581,offer,0,2off10
212582,offer,0,2off10
212583,offer,0,Bogo 10
212584,offer,0,Bogo 10
212585,offer,0,Bogo 5
212586,offer,0,2off10
212587,offer,0,5off20
212588,offer,0,Bogo 10
212589,offer,0,2off10
212590,offer,0,Bogo 10
212591,offer,0,Informative
212592,offer,0,Informative
212593,offer,0,Bogo 10
212594,offer,0,5off20
212595,offer,0,5off20
212596,offer,0,Informative
212597,offer,0,Informative
212598,offer,0,Bogo 5
212599,offer,0,Bogo 10
212600,offer,0,Informative
212601,offer,0,Informative
212602,offer,0,2off10
212603,offer,0,5off20
212604,offer,0,Bogo 10
212605,offer,0,Bogo 10
212606,offer,0,Informative
212607,offer,0,Bogo 5
212608,offer,0,Informative
212609,offer,0,2off10
212610,offer,0,Bogo 5
212611,offer,0,Bogo 5
212612,offer,0,Bogo 5
212613,offer,0,Informative
212614,offer,0,Bogo 5
212615,offer,0,Bogo 10
212616,offer,0,Informative
212617,offer,0,Informative
212618,offer,0,5off20
212619,offer,0,Bogo 10
212620,offer,0,Bogo 5
212621,offer,0,3off7
212622,offer,0,2off10
212623,offer,0,Informative
212624,offer,0,3off7
212625,offer,0,Informative
212626,offer,0,Informative
212627,offer,0,3off7
212628,offer,0,Bogo 5
212629,offer,0,Informative
212630,offer,0,Informative
212631,offer,0,3off7
212632,offer,0,2off10
212633,offer,0,Bogo 5
212634,offer,0,2off10
212635,offer,0,3off7
212636,offer,0,Bogo 5
212637,offer,0,2off10
212638,offer,0,5off20
212639,offer,0,2off10
212640,offer,0,Bogo 10
212641,offer,0,Bogo 10
212642,offer,0,2off10
212643,offer,0,2off10
212644,offer,0,Bogo 10
212645,offer,0,2off10
212646,offer,0,Bogo 10
212647,offer,0,Bogo 5
212648,offer,0,3off7
212649,offer,0,Informative
212650,offer,0,Bogo 5
212651,offer,0,2off10
212652,offer,0,Informative
212653,offer,0,3off7
212654,offer,0,Bogo 10
212655,offer,0,Informative
212656,offer,0,3off7
212657,offer,0,Bogo 10
212658,offer,0,Informative
212659,offer,0,Bogo 5
212660,offer,0,Informative
212661,offer,0,Informative
212662,offer,0,5off20
212663,offer,0,Bogo 10
212664,offer,0,Bogo 10
212665,offer,0,2off10
212666,offer,0,Bogo 10
212667,offer,0,Bogo 10
212668,offer,0,Informative
212669,offer,0,Informative
212670,offer,0,Informative
212671,offer,0,Bogo 10
212672,offer,0,2off10
212673,offer,0,3off7
212674,offer,0,Bogo 10
212675,offer,0,2off10
212676,offer,0,2off10
212677,offer,0,Informative
212678,offer,0,Bogo 10
212679,offer,0,Bogo 10
212680,offer,0,2off10
212681,offer,0,2off10
212682,offer,0,Bogo 5
212683,offer,0,5off20
212684,offer,0,2off10
212685,offer,0,5off20
212686,offer,0,2off10
212687,offer,0,Bogo 5
212688,offer,0,Bogo 10
212689,offer,0,Bogo 10
212690,offer,0,Bogo 10
212691,offer,0,5off20
212692,offer,0,3off7
212693,offer,0,Bogo 5
212694,offer,0,2off10
212695,offer,0,3off7
212696,offer,0,2off10
212697,offer,0,3off7
212698,offer,0,Bogo 10
212699,offer,0,Bogo 5
212700,offer,0,Informative
212701,offer,0,Informative
212702,offer,0,5off20
212703,offer,0,Informative
212704,offer,0,Informative
212705,offer,0,5off20
212706,offer,0,Bogo 10
212707,offer,0,Bogo 5
212708,offer,0,Bogo 5
212709,offer,0,5off20
212710,offer,0,3off7
212711,offer,0,5off20
212712,offer,0,5off20
212713,offer,0,Informative
212714,offer,0,Bogo 10
212715,offer,0,5off20
212716,offer,0,Informative
212717,offer,0,Bogo 10
212718,offer,0,2off10
212719,offer,0,Bogo 10
212720,offer,0,Bogo 10
212721,offer,0,Informative
212722,offer,0,3off7
212723,offer,0,Bogo 10
212724,offer,0,5off20
212725,offer,0,Bogo 5
212726,offer,0,Informative
212727,offer,0,Bogo 10
212728,offer,0,Informative
212729,offer,0,Bogo 10
212730,offer,0,2off10
212731,offer,0,Informative
212732,offer,0,2off10
212733,offer,0,2off10
212734,offer,0,2off10
212735,offer,0,Informative
212736,offer,0,Bogo 10
212737,offer,0,2off10
212738,offer,0,5off20
212739,offer,0,Bogo 5
212740,offer,0,Bogo 5
212741,offer,0,3off7
212742,offer,0,Bogo 5
212743,offer,0,3off7
212744,offer,0,Bogo 5
212745,offer,0,Bogo 10
212746,offer,0,Informative
212747,offer,0,Informative
212748,offer,0,Bogo 5
212749,offer,0,Informative
212750,offer,0,Bogo 10
212751,offer,0,2off10
212752,offer,0,Bogo 10
212753,offer,0,Bogo 10
212754,offer,0,Bogo 10
212755,offer,0,Bogo 10
212756,offer,0,2off10
212757,offer,0,Bogo 10
212758,offer,0,Informative
212759,offer,0,Informative
212760,offer,0,Informative
212761,offer,0,Bogo 5
212762,offer,0,Informative
212763,offer,0,Bogo 10
212764,offer,0,Bogo 10
212765,offer,0,5off20
212766,offer,0,Informative
212767,offer,0,2off10
212768,offer,0,Bogo 5
212769,offer,0,Informative
212770,offer,0,5off20
212771,offer,0,Bogo 10
212772,offer,0,Bogo 5
212773,offer,0,Bogo 10
212774,offer,0,Informative
212775,offer,0,Bogo 5
212776,offer,0,Bogo 5
212777,offer,0,Informative
212778,offer,0,Bogo 5
212779,offer,0,2off10
212780,offer,0,Informative
212781,offer,0,Informative
212782,offer,0,3off7
212783,offer,0,Informative
212784,offer,0,Bogo 10
212785,offer,0,Bogo 10
212786,offer,0,Bogo 10
212787,offer,0,2off10
212788,offer,0,5off20
212789,offer,0,Bogo 5
212790,offer,0,Informative
212791,offer,0,2off10
212792,offer,0,Bogo 10
212793,offer,0,Informative
212794,offer,0,2off10
212795,offer,0,3off7
212796,offer,0,Bogo 5
212797,offer,0,Informative
212798,offer,0,Bogo 5
212799,offer,0,Bogo 5
212800,offer,0,Informative
212801,offer,0,5off20
212802,offer,0,2off10
212803,offer,0,2off10
212804,offer,0,Informative
212805,offer,0,Bogo 10
212806,offer,0,Informative
212807,offer,0,Bogo 10
212808,offer,0,Bogo 10
212809,offer,0,Bogo 5
212810,offer,0,3off7
212811,offer,0,3off7
212812,offer,0,5off20
212813,offer,0,Informative
212814,offer,0,Informative
212815,offer,0,Informative
212816,offer,0,Bogo 10
212817,offer,0,Informative
212818,offer,0,Bogo 10
212819,offer,0,5off20
212820,offer,0,Bogo 5
212821,offer,0,3off7
212822,offer,0,Informative
212823,offer,0,2off10
212824,offer,0,5off20
212825,offer,0,Bogo 10
212826,offer,0,3off7
212827,offer,0,Bogo 10
212828,offer,0,Bogo 10
212829,offer,0,5off20
212830,offer,0,Bogo 10
212831,offer,0,5off20
212832,offer,0,5off20
212833,offer,0,Bogo 10
212834,offer,0,Bogo 5
212835,offer,0,Bogo 5
212836,offer,0,Bogo 10
212837,offer,0,2off10
212838,offer,0,Informative
212839,offer,0,2off10
212840,offer,0,Bogo 5
212841,offer,0,3off7
212842,offer,0,2off10
212843,offer,0,Bogo 10
212844,offer,0,Bogo 10
212845,offer,0,Bogo 5
212846,offer,0,5off20
212847,offer,0,3off7
212848,offer,0,Informative
212849,offer,0,Informative
212850,offer,0,Bogo 10
212851,offer,0,Bogo 5
212852,offer,0,Bogo 5
212853,offer,0,Informative
212854,offer,0,2off10
212855,offer,0,Bogo 5
212856,offer,0,2off10
212857,offer,0,Bogo 5
212858,offer,0,Bogo 10
212859,offer,0,2off10
212860,offer,0,Bogo 10
212861,offer,0,5off20
212862,offer,0,Informative
212863,offer,0,Bogo 5
212864,offer,0,5off20
212865,offer,0,Informative
212866,offer,0,Bogo 5
212867,offer,0,Bogo 5
212868,offer,0,Bogo 10
212869,offer,0,2off10
212870,offer,0,2off10
212871,offer,0,Bogo 10
212872,offer,0,Bogo 10
212873,offer,0,2off10
212874,offer,0,Bogo 10
212875,offer,0,Informative
212876,offer,0,5off20
212877,offer,0,5off20
212878,offer,0,2off10
212879,offer,0,3off7
212880,offer,0,3off7
212881,offer,0,Bogo 10
212882,offer,0,Bogo 10
212883,offer,0,Informative
212884,offer,0,3off7
212885,offer,0,Bogo 10
212886,offer,0,Bogo 10
212887,offer,0,3off7
212888,offer,0,3off7
212889,offer,0,Informative
212890,offer,0,Bogo 5
212891,offer,0,Bogo 10
212892,offer,0,Bogo 5
212893,offer,0,2off10
212894,offer,0,5off20
212895,offer,0,Bogo 5
212896,offer,0,Informative
212897,offer,0,5off20
212898,offer,0,Bogo 10
212899,offer,0,2off10
212900,offer,0,Bogo 10
212901,offer,0,5off20
212902,offer,0,Bogo 5
212903,offer,0,2off10
212904,offer,0,Informative
212905,offer,0,3off7
212906,offer,0,Bogo 5
212907,offer,0,Informative
212908,offer,0,Bogo 10
212909,offer,0,2off10
212910,offer,0,Bogo 5
212911,offer,0,Informative
212912,offer,0,Bogo 10
212913,offer,0,Informative
212914,offer,0,5off20
212915,offer,0,Bogo 5
212916,offer,0,Informative
212917,offer,0,Bogo 5
212918,offer,0,Informative
212919,offer,0,Bogo 10
212920,offer,0,Bogo 5
212921,offer,0,3off7
212922,offer,0,Bogo 5
212923,offer,0,Bogo 10
212924,offer,0,Informative
212925,offer,0,3off7
212926,offer,0,Bogo 10
212927,offer,0,Informative
212928,offer,0,Bogo 10
212929,offer,0,Informative
212930,offer,0,3off7
212931,offer,0,Informative
212932,offer,0,2off10
212933,offer,0,2off10
212934,offer,0,2off10
212935,offer,0,Bogo 10
212936,offer,0,5off20
212937,offer,0,2off10
212938,offer,0,3off7
212939,offer,0,2off10
212940,offer,0,Informative
212941,offer,0,Bogo 5
212942,offer,0,2off10
212943,offer,0,5off20
212944,offer,0,Bogo 5
212945,offer,0,5off20
212946,offer,0,Informative
212947,offer,0,Bogo 5
212948,offer,0,Bogo 10
212949,offer,0,Informative
212950,offer,0,3off7
212951,offer,0,Bogo 10
212952,offer,0,Bogo 10
212953,offer,0,Informative
212954,offer,0,2off10
212955,offer,0,2off10
212956,offer,0,5off20
212957,offer,0,Informative
212958,offer,0,2off10
212959,offer,0,3off7
212960,offer,0,2off10
212961,offer,0,2off10
212962,offer,0,Bogo 10
212963,offer,0,Bogo 10
212964,offer,0,2off10
212965,offer,0,2off10
212966,offer,0,Bogo 10
212967,offer,0,3off7
212968,offer,0,2off10
212969,offer,0,Bogo 10
212970,offer,0,Informative
212971,offer,0,Bogo 10
