,Code,Year,coffe_prod,Entity,GDP
3004,SLE,1989,0.0256,Sierra Leone,0.0063357204
3005,SLE,1990,0.0258,Sierra Leone,0.006813255
3006,SLE,1991,0.026,Sierra Leone,0.0070270607
3007,SLE,1992,0.026,Sierra Leone,0.0065852744
3008,SLE,1993,0.0247,Sierra Leone,0.007288336
3009,SLE,1994,0.027805,Sierra Leone,0.007900705
3010,SLE,1995,0.025025,Sierra Leone,0.0079985766
3011,SLE,1996,0.025,Sierra Leone,0.007079377
3012,SLE,1997,0.0307,Sierra Leone,0.005754264
3013,SLE,1998,0.025,Sierra Leone,0.0051448827
3014,SLE,1999,0.01535,Sierra Leone,0.0039221422
3015,SLE,2000,0.015,Sierra Leone,0.0047674875
3016,SLE,2001,0.01626737,Sierra Leone,0.005438703
3017,SLE,2002,0.01670464,Sierra Leone,0.0063325107
3018,SLE,2003,0.017,Sierra Leone,0.006391559
3019,SLE,2004,0.018,Sierra Leone,0.00630857
3020,SLE,2005,0.02,Sierra Leone,0.0062693524
3021,SLE,2006,0.0205,Sierra Leone,0.0063750287
3022,SLE,2007,0.021,Sierra Leone,0.00672072
3023,SLE,2008,0.0212,Sierra Leone,0.0072375567
3024,SLE,2009,0.022,Sierra Leone,0.0077680865
3025,SLE,2010,0.0261303,Sierra Leone,0.008106587
3026,SLE,2011,0.03044928,Sierra Leone,0.009623782
3027,SLE,2012,0.035,Sierra Leone,0.010974054
3028,SLE,2013,0.036,Sierra Leone,0.013915623
3075,LKA,1967,0.011488,Sri Lanka,0.0344065
3076,LKA,1968,0.01002,Sri Lanka,0.03742768
3077,LKA,1969,0.010943,Sri Lanka,0.03999705
3085,LKA,1977,0.010387,Sri Lanka,0.04173827
3086,LKA,1978,0.012318,Sri Lanka,0.041922744
3087,LKA,1979,0.0101,Sri Lanka,0.038434234
3088,LKA,1980,0.011688,Sri Lanka,0.03854694
3089,LKA,1981,0.0125,Sri Lanka,0.041601073
3090,LKA,1982,0.013179,Sri Lanka,0.041292345
3091,LKA,1983,0.0166,Sri Lanka,0.042063405
3092,LKA,1984,0.0105,Sri Lanka,0.043158905
3101,LKA,1993,0.01009,Sri Lanka,0.06954847
3102,LKA,1994,0.011056,Sri Lanka,0.07493893
3103,LKA,1995,0.011481,Sri Lanka,0.07668085
3104,LKA,1996,0.01176,Sri Lanka,0.080639074
3105,LKA,1997,0.011348,Sri Lanka,0.0843007
3106,LKA,1998,0.010498,Sri Lanka,0.09085483
3107,LKA,1999,0.01058,Sri Lanka,0.09095781
3109,LKA,2001,0.01021,Sri Lanka,0.092284764
3237,TZA,1961,0.033,Tanzania,0.01200005
3238,TZA,1962,0.035,Tanzania,0.013158043
3239,TZA,1963,0.0409,Tanzania,0.014124152
3240,TZA,1964,0.0436,Tanzania,0.016337038
3241,TZA,1965,0.0564,Tanzania,0.016516477
3242,TZA,1966,0.0669,Tanzania,0.017761286
3243,TZA,1967,0.0496,Tanzania,0.018756975
3244,TZA,1968,0.0511,Tanzania,0.020043233
3245,TZA,1969,0.051545,Tanzania,0.020976097
3246,TZA,1970,0.04614,Tanzania,0.022697443
3247,TZA,1971,0.0497,Tanzania,0.023811211
3248,TZA,1972,0.052126,Tanzania,0.025126967
3249,TZA,1973,0.054997,Tanzania,0.027007078
3250,TZA,1974,0.059454,Tanzania,0.027995832
3251,TZA,1975,0.062291,Tanzania,0.030166893
3252,TZA,1976,0.043278,Tanzania,0.033140083
3253,TZA,1977,0.050216,Tanzania,0.032220895
3254,TZA,1978,0.051359,Tanzania,0.033052774
3255,TZA,1979,0.047875,Tanzania,0.033869777
3256,TZA,1980,0.047802,Tanzania,0.032245684
3257,TZA,1981,0.066441,Tanzania,0.028639128
3258,TZA,1982,0.05312,Tanzania,0.02894166
3259,TZA,1983,0.052129,Tanzania,0.030606213
3260,TZA,1984,0.056943,Tanzania,0.032498346
3261,TZA,1985,0.045808,Tanzania,0.037141828
3262,TZA,1986,0.054756,Tanzania,0.025189292
3263,TZA,1987,0.057653,Tanzania,0.020855337
3264,TZA,1988,0.04551,Tanzania,0.027297108
3265,TZA,1989,0.0488,Tanzania,0.026265817
3266,TZA,1990,0.05342,Tanzania,0.026849096
3267,TZA,1991,0.04621,Tanzania,0.027257305
3268,TZA,1992,0.05603,Tanzania,0.025942442
3269,TZA,1993,0.059574,Tanzania,0.02475752
3270,TZA,1994,0.034151,Tanzania,0.02455664
3271,TZA,1995,0.041971,Tanzania,0.026638463
3272,TZA,1996,0.05249,Tanzania,0.02838333
3273,TZA,1997,0.043568,Tanzania,0.031517932
3274,TZA,1998,0.038002,Tanzania,0.033906102
3275,TZA,1999,0.04667,Tanzania,0.03616189
3276,TZA,2000,0.0478,Tanzania,0.038667678
3277,TZA,2001,0.0581,Tanzania,0.04201187
3278,TZA,2002,0.06617,Tanzania,0.046123995
3279,TZA,2003,0.05232,Tanzania,0.04944563
3280,TZA,2004,0.07244,Tanzania,0.05262094
3281,TZA,2005,0.09539,Tanzania,0.059614654
3282,TZA,2006,0.0343,Tanzania,0.06607143
3283,TZA,2007,0.048869,Tanzania,0.07260584
3284,TZA,2008,0.0431,Tanzania,0.079838945
3285,TZA,2009,0.06235,Tanzania,0.08567726
3286,TZA,2010,0.04,Tanzania,0.098450694
3287,TZA,2011,0.060575,Tanzania,0.11599166
3288,TZA,2012,0.066204,Tanzania,0.10895628
3289,TZA,2013,0.0712,Tanzania,0.11328774
3290,TZA,2014,0.048982,Tanzania,0.114265055
3291,TZA,2015,0.042674,Tanzania,0.12352397
3292,TZA,2016,0.060921,Tanzania,0.1239726
3293,TZA,2017,0.047693,Tanzania,0.12219553
3294,TZA,2018,0.045254,Tanzania,0.12688511
3295,TZA,2019,0.068147,Tanzania,0.13298666
3316,THA,1981,0.01206,Thailand,0.18747074
3317,THA,1982,0.018539,Thailand,0.19459967
3318,THA,1983,0.018035,Thailand,0.20507807
3319,THA,1984,0.018099,Thailand,0.21633011
3320,THA,1985,0.026641,Thailand,0.22367175
3321,THA,1986,0.031455,Thailand,0.22754635
3322,THA,1987,0.02522,Thailand,0.247932
3323,THA,1988,0.035154,Thailand,0.2768513
3324,THA,1989,0.05958,Thailand,0.30326155
3325,THA,1990,0.071483,Thailand,0.33517378
3326,THA,1991,0.047328,Thailand,0.35674928
3327,THA,1992,0.080386,Thailand,0.39554833
3328,THA,1993,0.070426,Thailand,0.42972316
3329,THA,1994,0.078175,Thailand,0.46836023
3330,THA,1995,0.08645,Thailand,0.5313896
3331,THA,1996,0.080287,Thailand,0.5879744
3332,THA,1997,0.08381,Thailand,0.5398047
3333,THA,1998,0.078444,Thailand,0.45683524
3334,THA,1999,0.054923,Thailand,0.472419
3335,THA,2000,0.081057,Thailand,0.48818753
3336,THA,2001,0.086009,Thailand,0.5066288
3337,THA,2002,0.053447,Thailand,0.54756983
3338,THA,2003,0.053907,Thailand,0.58862345
3339,THA,2004,0.061765,Thailand,0.6353833
3340,THA,2005,0.059644,Thailand,0.6951411
3341,THA,2006,0.046873,Thailand,0.7333093
3342,THA,2007,0.05566,Thailand,0.78373434
3343,THA,2008,0.050442,Thailand,0.8359925
3344,THA,2009,0.056315,Thailand,0.8234014
3345,THA,2010,0.048955,Thailand,0.93351805
3346,THA,2011,0.042394,Thailand,0.98736466
3347,THA,2012,0.041461,Thailand,1.09363515
3348,THA,2013,0.037569,Thailand,1.1010132
3349,THA,2014,0.03795,Thailand,1.07084415
3350,THA,2015,0.026089,Thailand,1.0702419
3351,THA,2016,0.030579,Thailand,1.0908089
3352,THA,2017,0.025909,Thailand,1.1534076
3353,THA,2018,0.023619,Thailand,1.1753398
3354,THA,2019,0.02642438,Thailand,1.1917328
3355,TGO,1961,0.0103,Togo,0.0021106202
3356,TGO,1962,0.0116,Togo,0.0021725647
3357,TGO,1963,0.0138,Togo,0.0023208015
3358,TGO,1964,0.0138,Togo,0.0026775593
3359,TGO,1965,0.0135,Togo,0.0030593823
3361,TGO,1967,0.0105,Togo,0.0035277604
3362,TGO,1968,0.017208,Togo,0.0036322383
3363,TGO,1969,0.013795,Togo,0.0040927547
3364,TGO,1970,0.013877,Togo,0.0041593656
3369,TGO,1975,0.0108,Togo,0.0048518195
3371,TGO,1977,0.01043,Togo,0.0059080566
3374,TGO,1980,0.010385,Togo,0.00659698
3379,TGO,1985,0.010044,Togo,0.005374522
3381,TGO,1987,0.013611,Togo,0.005541754
3382,TGO,1988,0.0145,Togo,0.006360007
3383,TGO,1989,0.012121,Togo,0.0064241705
3384,TGO,1990,0.0128,Togo,0.007170959
3385,TGO,1991,0.0249,Togo,0.0066117105
3387,TGO,1993,0.011,Togo,0.005510737
3388,TGO,1994,0.0106,Togo,0.006139043
3389,TGO,1995,0.01208,Togo,0.006261691
3390,TGO,1996,0.0224,Togo,0.007462732
3391,TGO,1997,0.0106,Togo,0.0081697935
3392,TGO,1998,0.02,Togo,0.007101713
3393,TGO,1999,0.017,Togo,0.0078241894
3394,TGO,2000,0.0152,Togo,0.007338406
3395,TGO,2001,0.0169,Togo,0.007352276
3403,TGO,2009,0.0117,Togo,0.0078276854
3404,TGO,2010,0.0115,Togo,0.008331793
3405,TGO,2011,0.0125,Togo,0.00920164
3406,TGO,2012,0.010843,Togo,0.010599843
3407,TGO,2013,0.01095,Togo,0.011352612
3408,TGO,2014,0.0155,Togo,0.012527213
3409,TGO,2015,0.016093,Togo,0.014189871
3410,TGO,2016,0.017933,Togo,0.015357445
3411,TGO,2017,0.018476,Togo,0.015794789
3412,TGO,2019,0.021316,Togo,0.01806592
3472,UGA,1961,0.0941,Uganda,0.00620265
3473,UGA,1962,0.119,Uganda,0.0063502664
3474,UGA,1963,0.1582,Uganda,0.006491347
3475,UGA,1964,0.1724,Uganda,0.007037067
3476,UGA,1965,0.1521,Uganda,0.007108542
3477,UGA,1966,0.1539,Uganda,0.0075067756
3478,UGA,1967,0.1664,Uganda,0.0073660513
3479,UGA,1968,0.133,Uganda,0.007772703
3480,UGA,1969,0.2472,Uganda,0.00851033
3481,UGA,1970,0.2015,Uganda,0.010397959
3482,UGA,1971,0.1755,Uganda,0.01034256
3483,UGA,1972,0.1837,Uganda,0.011428298
3484,UGA,1973,0.2126,Uganda,0.011859914
3485,UGA,1974,0.1991,Uganda,0.011262397
3486,UGA,1975,0.199,Uganda,0.012008371
3487,UGA,1976,0.1371,Uganda,0.012605818
3488,UGA,1977,0.1559,Uganda,0.013080265
3489,UGA,1978,0.1213,Uganda,0.012899848
3490,UGA,1979,0.103,Uganda,0.01096279
3491,UGA,1980,0.1352,Uganda,0.010303105
3492,UGA,1981,0.0975,Uganda,0.010877861
3493,UGA,1982,0.161866,Uganda,0.01228732
3494,UGA,1983,0.148224,Uganda,0.013356786
3495,UGA,1984,0.145971,Uganda,0.013029464
3496,UGA,1985,0.143995,Uganda,0.012669468
3497,UGA,1986,0.159881,Uganda,0.012857349
3498,UGA,1987,0.167067,Uganda,0.013772513
3499,UGA,1988,0.151157,Uganda,0.014622608
3500,UGA,1989,0.169042,Uganda,0.01505377
3501,UGA,1990,0.128747,Uganda,0.015557379
3502,UGA,1991,0.147366,Uganda,0.015883159
3503,UGA,1992,0.110334,Uganda,0.016505672
3504,UGA,1993,0.144551,Uganda,0.017293937
3505,UGA,1994,0.198371,Uganda,0.02317416
3506,UGA,1995,0.181465,Uganda,0.023450395
3507,UGA,1996,0.287925,Uganda,0.023529142
3508,UGA,1997,0.219624,Uganda,0.02477436
3509,UGA,1998,0.205056,Uganda,0.027130139
3510,UGA,1999,0.251881,Uganda,0.028600017
3511,UGA,2000,0.143475,Uganda,0.030289537
3512,UGA,2001,0.19741,Uganda,0.032278528
3513,UGA,2002,0.209547,Uganda,0.034145739
3514,UGA,2003,0.150871,Uganda,0.035987845
3515,UGA,2004,0.170081,Uganda,0.0381446
3516,UGA,2005,0.1581,Uganda,0.0421357
3517,UGA,2006,0.13331,Uganda,0.0450811
3518,UGA,2007,0.175346,Uganda,0.048118317
3519,UGA,2008,0.211726,Uganda,0.051986924
3520,UGA,2009,0.195871,Uganda,0.05753365
3521,UGA,2010,0.166968,Uganda,0.06312269
3522,UGA,2011,0.191371,Uganda,0.06878245
3523,UGA,2012,0.186125,Uganda,0.06646527
3524,UGA,2013,0.222894,Uganda,0.06768417
3525,UGA,2014,0.220135,Uganda,0.070358925
3526,UGA,2015,0.229149,Uganda,0.07593055
3527,UGA,2016,0.243061,Uganda,0.07538874
3528,UGA,2017,0.302063,Uganda,0.07933754
3529,UGA,2018,0.284225,Uganda,0.08513955
3530,UGA,2019,0.313933,Uganda,0.0926186
3590,VEN,1961,0.05705,Venezuela,0.06328894
3591,VEN,1962,0.054228,Venezuela,0.06802295
3592,VEN,1963,0.060678,Venezuela,0.07312976
3593,VEN,1964,0.056141,Venezuela,0.08126043
3594,VEN,1965,0.054387,Venezuela,0.08413305
3595,VEN,1966,0.061,Venezuela,0.08465514
3596,VEN,1967,0.061824,Venezuela,0.08761321
3597,VEN,1968,0.045886,Venezuela,0.0976497
3598,VEN,1969,0.060665,Venezuela,0.103356375
3599,VEN,1970,0.060586,Venezuela,0.11695242
3600,VEN,1971,0.058385,Venezuela,0.11436086
3601,VEN,1972,0.040406,Venezuela,0.11807495
3602,VEN,1973,0.065926,Venezuela,0.13142575
3603,VEN,1974,0.045878,Venezuela,0.16132543
3604,VEN,1975,0.064611,Venezuela,0.15828238
3605,VEN,1976,0.04035,Venezuela,0.1673547
3606,VEN,1977,0.057682,Venezuela,0.17487883
3607,VEN,1978,0.058977,Venezuela,0.17201096
3608,VEN,1979,0.053935,Venezuela,0.1820714
3609,VEN,1980,0.058173,Venezuela,0.18042652
3610,VEN,1981,0.059566,Venezuela,0.18059133
3611,VEN,1982,0.058037,Venezuela,0.17127226
3612,VEN,1983,0.058848,Venezuela,0.17214004
3613,VEN,1984,0.060861,Venezuela,0.17518885
3614,VEN,1985,0.06437,Venezuela,0.16522709
3615,VEN,1986,0.066232,Venezuela,0.15536878
3616,VEN,1987,0.070188,Venezuela,0.15881973
3617,VEN,1988,0.07104,Venezuela,0.16389634
3618,VEN,1989,0.072594,Venezuela,0.15540517
3619,VEN,1990,0.076412,Venezuela,0.1667388
3620,VEN,1991,0.068404,Venezuela,0.17954379
3621,VEN,1992,0.06934,Venezuela,0.18669996
3622,VEN,1993,0.066476,Venezuela,0.17923986
3623,VEN,1994,0.068404,Venezuela,0.17090675
3624,VEN,1995,0.065088,Venezuela,0.18097725
3625,VEN,1996,0.073026,Venezuela,0.17998889
3626,VEN,1997,0.063,Venezuela,0.18417428
3627,VEN,1998,0.06684,Venezuela,0.1697755
3628,VEN,1999,0.079854,Venezuela,0.17383203
3629,VEN,2000,0.07844,Venezuela,0.2096592
3630,VEN,2001,0.091877,Venezuela,0.20486907
3631,VEN,2002,0.08447,Venezuela,0.1946293
3632,VEN,2003,0.064265,Venezuela,0.19117395
3633,VEN,2004,0.071503,Venezuela,0.24547151
3634,VEN,2005,0.064484,Venezuela,0.3141321
3635,VEN,2006,0.074332,Venezuela,0.37326697
3636,VEN,2007,0.070311,Venezuela,0.4283046
3637,VEN,2008,0.072,Venezuela,0.50757478
3638,VEN,2009,0.063193,Venezuela,0.44262153
3639,VEN,2010,0.071687,Venezuela,0.54022386
3640,VEN,2011,0.072109,Venezuela,0.59707766
3641,VEN,2012,0.060917,Venezuela,0.6154734
3642,VEN,2013,0.062069,Venezuela,0.5897276
3643,VEN,2014,0.052683,Venezuela,0.38861957
3646,VNM,1985,0.0123,Vietnam,0.07545733
3647,VNM,1986,0.025,Vietnam,0.07760914
3648,VNM,1987,0.0275,Vietnam,0.07970143
3649,VNM,1988,0.042,Vietnam,0.08352597
3650,VNM,1989,0.0409,Vietnam,0.08211764
3651,VNM,1990,0.092,Vietnam,0.08520491
3652,VNM,1991,0.1,Vietnam,0.09595449
3653,VNM,1992,0.1192,Vietnam,0.10331376
3654,VNM,1993,0.1361,Vietnam,0.1169296
3655,VNM,1994,0.18,Vietnam,0.12391946
3656,VNM,1995,0.218,Vietnam,0.13460627
3657,VNM,1996,0.3201,Vietnam,0.15315054
3658,VNM,1997,0.4205,Vietnam,0.16482307
3659,VNM,1998,0.4093,Vietnam,0.17186051
3660,VNM,1999,0.5532,Vietnam,0.17291703
3661,VNM,2000,0.8025,Vietnam,0.18632547
3662,VNM,2001,0.8406,Vietnam,0.19878583
3663,VNM,2002,0.6995,Vietnam,0.21771698
3664,VNM,2003,0.7937,Vietnam,0.23721773
3665,VNM,2004,0.9138,Vietnam,0.25722447
3666,VNM,2005,0.831,Vietnam,0.283783
3667,VNM,2006,0.9853,Vietnam,0.3034372
3668,VNM,2007,1.251,Vietnam,0.34254786
3669,VNM,2008,1.055811,Vietnam,0.36907018
3670,VNM,2009,1.0575396000000001,Vietnam,0.36867837
3671,VNM,2010,1.1057,Vietnam,0.41883494
3672,VNM,2011,1.276506,Vietnam,0.45597527
3673,VNM,2012,1.260463,Vietnam,0.48429862
3674,VNM,2013,1.326688,Vietnam,0.50921757
3675,VNM,2014,1.406469,Vietnam,0.5449606
3676,VNM,2015,1.4529992,Vietnam,0.5727775
3677,VNM,2016,1.4608,Vietnam,0.5963631
3678,VNM,2017,1.5423978999999999,Vietnam,0.64722495
3679,VNM,2018,1.6163072,Vietnam,0.68964345
3680,VNM,2019,1.6867651000000001,Vietnam,0.7241234
3688,YEM,1996,0.0106,Yemen,0.014801133
3689,YEM,1997,0.010325,Yemen,0.016544194
3690,YEM,1998,0.011283,Yemen,0.01811493
3691,YEM,1999,0.011182,Yemen,0.020731804
3692,YEM,2000,0.011363,Yemen,0.024431567
3693,YEM,2001,0.011906,Yemen,0.02686447
3694,YEM,2002,0.011499,Yemen,0.031325483
3695,YEM,2003,0.011608,Yemen,0.03724669
3696,YEM,2004,0.01026,Yemen,0.048405037
3697,YEM,2005,0.011331,Yemen,0.073683526
3698,YEM,2006,0.017292,Yemen,0.077624615
3699,YEM,2007,0.01833,Yemen,0.08381449
3700,YEM,2008,0.018788,Yemen,0.092390425
3701,YEM,2009,0.018924,Yemen,0.09371988
3702,YEM,2010,0.019029,Yemen,0.11327151
3703,YEM,2011,0.019275,Yemen,0.10093094
3704,YEM,2012,0.019828,Yemen,0.09587657
3705,YEM,2013,0.019984,Yemen,0.09823934
3706,YEM,2014,0.020059,Yemen,0.09655966
3707,YEM,2015,0.019257,Yemen,0.067143295
3708,YEM,2016,0.018945,Yemen,0.054972944
3709,YEM,2017,0.018767,Yemen,0.039780565
3710,YEM,2018,0.018642,Yemen,0.05002423
3711,YEM,2019,0.020812,Yemen,0.05182806
3794,ZWE,1984,0.01072,Zimbabwe,0.033214589
3795,ZWE,1985,0.011354,Zimbabwe,0.036118032
3796,ZWE,1986,0.013486,Zimbabwe,0.037760942
3797,ZWE,1987,0.011599,Zimbabwe,0.037379973
3798,ZWE,1988,0.012627,Zimbabwe,0.044219576
3799,ZWE,1989,0.014601,Zimbabwe,0.049552028
3800,ZWE,1990,0.013569,Zimbabwe,0.05529063
3801,ZWE,1991,0.012091,Zimbabwe,0.06596107
3806,ZWE,1996,0.0115,Zimbabwe,0.07441109
